SC_S2_02_L		 2 1  8 10  8  2  1  -1853.8 1.5 1.3 491.1 491.1 -2550.0 -2500.0
SC_S2_03_L		 2 1  8 10  8  2  2  -1983.8 1.5 1.3 487.4 487.4 -2550.0 -2500.0
SC_S2_04_L		 2 1  8 10  8  2  3  -2200.4 1.5 1.3 487.8 487.8 -2550.0 -2500.0
SC_S2_05_L		 2 1  8 10  8  2  4  -2300.0 1.5 1.3 488.6 488.6 -2550.0 -2500.0
SC_S2_06_L		 2 1  8 10  8  2  5  -2244.6 1.5 1.3 483.9 483.9 -2550.0 -2500.0
SC_S2_07_L		 2 1  8 10  8  2  6  -1869.6 1.5 1.3 486.6 486.6 -2550.0 -2500.0
SC_S2_08_L		 2 1  8 10  8  2  7  -1916.7 1.5 1.3 487.6 487.6 -2550.0 -2500.0
SC_S2_09_L		 2 1  8 10  8  2  8  -1988.1 1.5 1.3 487.4 487.4 -2550.0 -2500.0
SC_S2_10_L		 2 1  8 10  8  2  9  -1907.5 1.5 1.3 489.4 489.4 -2550.0 -2500.0
SC_S2_11_L		 2 1  8 10  8  2 10  -1864.6 1.5 1.3 488.8 488.8 -2550.0 -2500.0
SC_S2_12_L		 2 1  8 10  8  2 11  -1976.3 1.5 1.3 488.3 488.3 -2550.0 -2500.0
SC_S2_13_L		 2 1  8 10  9  2  0  -1792.8 1.5 1.3 486.7 486.7 -2550.0 -2500.0
SC_S2_14_L		 2 1  8 10  9  2  1  -1902.4 1.5 1.3 488.7 488.7 -2550.0 -2500.0
SC_S2_15_L		 2 1  8 10  9  2  2  -2074.7 1.5 1.3 487.6 487.6 -2550.0 -2500.0
SC_S2_16_L		 2 1  8 10  9  2  3  -1957.3 1.5 1.3 485.8 485.8 -2550.0 -2500.0
SC_S2_17_L		 2 1  8 10  9  2  4  -2097.6 1.5 1.3 486.9 486.9 -2550.0 -2500.0
SC_S2_18_L		 2 1  8 10  9  2  5  -1902.4 1.5 1.3 487.7 487.7 -2550.0 -2500.0
SC_S2_19_L		 2 1  8 10  9  2  6  -1789.8 1.5 1.3 491.4 491.4 -2550.0 -2500.0
SC_S2_20_L		 2 1  8 10  9  2  7  -1949.5 1.5 1.3 490.4 490.4 -2550.0 -2500.0
SC_S2_21_L		 2 1  8 10  9  2  8  -2279.5 1.5 1.3 486.1 486.1 -2550.0 -2500.0
SC_S2_22_L		 2 1  8 10  9  2  9  -1847.9 1.5 1.3 487.2 487.2 -2550.0 -2500.0
SC_S2_23_L		 2 1  8 10  9  2 10  -2088.0 1.5 1.3 484.6 484.6 -2550.0 -2500.0
SC_S2_01_R		 2 1  8 10 10  2  0  -1657.4 1.5 1.3 487.4 487.4 -2550.0 -2500.0
SC_S2_02_R		 2 1  8 10 10  2  1  -1991.6 1.5 1.3 489.6 489.6 -2550.0 -2500.0
SC_S2_03_R		 2 1  8 10 10  2  2  -2062.1 1.5 1.3 487.4 487.4 -2550.0 -2500.0
SC_S2_04_R		 2 1  8 10 10  2  3  -1890.8 1.5 1.3 489.6 489.6 -2550.0 -2500.0
SC_S2_05_R		 2 1  8 10 10  2  4  -1985.8 1.5 1.3 489.5 489.5 -2550.0 -2500.0
SC_S2_06_R		 2 1  8 10 10  2  5  -2223.0 1.5 1.3 486.8 486.8 -2550.0 -2500.0
SC_S2_07_R		 2 1  8 10 10  2  6  -1875.9 1.5 1.3 484.3 484.3 -2550.0 -2500.0
SC_S2_08_R		 2 1  8 10 10  2  7  -1821.3 1.5 1.3 487.6 487.6 -2550.0 -2500.0
SC_S2_09_R		 2 1  8 10 10  2  8  -1843.5 1.5 1.3 485.0 485.0 -2550.0 -2500.0
SC_S2_10_R		 2 1  8 10 10  2  9  -1879.1 1.5 1.3 491.5 491.5 -2550.0 -2500.0
SC_S2_11_R		 2 1  8 10 10  2 10  -1889.9 1.5 1.3 486.4 486.4 -2550.0 -2500.0
SC_S2_12_R		 2 1  8 10 10  2 11  -2031.2 1.5 1.3 485.2 485.2 -2550.0 -2500.0
SC_S2_13_R		 2 1  8 10 11  2  0  -1882.1 1.5 1.3 486.8 486.8 -2550.0 -2500.0
SC_S2_14_R		 2 1  8 10 11  2  1  -2029.3 1.5 1.3 487.1 487.1 -2550.0 -2500.0
SC_S2_15_R		 2 1  8 10 11  2  2  -1972.7 1.5 1.3 485.4 485.4 -2550.0 -2500.0
SC_S2_16_R		 2 1  8 10 11  2  3  -2166.6 1.5 1.3 488.2 488.2 -2550.0 -2500.0
SC_S2_17_R		 2 1  8 10 11  2  4  -1830.8 1.5 1.3 485.4 485.4 -2550.0 -2500.0
SC_S2_18_R		 2 1  8 10 11  2  5  -2132.9 1.5 1.3 486.3 486.3 -2550.0 -2500.0
SC_S2_19_R		 2 1  8 10 11  2  6  -2154.0 1.5 1.3 488.8 488.8 -2550.0 -2500.0
SC_S2_20_R		 2 1  8 10 11  2  7  -2013.3 1.5 1.3 487.1 487.1 -2550.0 -2500.0
SC_S2_21_R		 2 1  8 10 11  2  8  -2122.0 1.5 1.3 367.3 489.8 -2550.0 -2500.0
SC_S2_22_R		 2 1  8 10 11  2  9  -2115.0 1.5 1.3 487.6 487.6 -2550.0 -2500.0
SC_S2_23_R		 2 1  8 10 11  2 10  -2089.1 1.5 1.3 486.6 486.6 -2550.0 -2500.0
SC_S3_01_L		 3 1  8  9  0  2  0  -1752.5 1.5 1.3  61.0 488.0 -2550.0 -2500.0
SC_S3_02_L		 3 1  8  9  0  2  1  -1773.5 1.5 1.3  61.0 488.6 -2550.0 -2500.0
SC_S3_03_L		 3 1  8  9  0  2  2  -2005.6 1.5 1.3  61.2 490.2 -2550.0 -2500.0
SC_S3_04_L		 3 1  8  9  0  2  3  -2053.9 1.5 1.3  61.2 489.6 -2550.0 -2500.0
SC_S3_05_L		 3 1  8  9  0  2  4  -1901.9 1.5 1.3  61.0 488.7 -2550.0 -2500.0
SC_S3_06_L		 3 1  8  9  0  2  5  -2027.0 1.5 1.3  61.0 488.7 -2550.0 -2500.0
SC_S3_07_L		 3 1  8  9  0  2  6  -1925.6 1.5 1.3  60.8 486.9 -2550.0 -2500.0
SC_S3_08_L		 3 1  8  9  0  2  7  -2064.3 1.5 1.3  60.9 487.4 -2550.0 -2500.0
SC_S3_09_L		 3 1  8  9  0  2  8  -1883.5 1.5 1.3  60.7 486.0 -2550.0 -2500.0
SC_S3_10_L		 3 1  8  9  0  2  9  -1860.5 1.5 1.3  61.2 489.8 -2550.0 -2500.0
SC_S3_11_L		 3 1  8  9  0  2 10  -1959.0 1.5 1.3  61.1 489.4 -2550.0 -2500.0
SC_S3_12_L		 3 1  8  9  0  2 11  -1852.0 1.5 1.3  61.5 492.0 -2550.0 -2500.0
SC_S3_13_L		 3 1  8  9  1  2  0  -1715.6 1.5 1.3  60.4 483.6 -2550.0 -2500.0
SC_S3_14_L		 3 1  8  9  1  2  1  -1844.1 1.5 1.3  61.4 491.2 -2550.0 -2500.0
SC_S3_15_L		 3 1  8  9  1  2  2  -1815.3 1.5 1.3  60.6 485.3 -2550.0 -2500.0
SC_S3_16_L		 3 1  8  9  1  2  3  -2072.9 1.5 1.3  60.6 484.8 -2550.0 -2500.0
SC_S3_17_L		 3 1  8  9  1  2  4  -1971.1 1.5 1.3  60.9 487.5 -2550.0 -2500.0
SC_S3_18_L		 3 1  8  9  1  2  5  -1788.9 1.5 1.3  61.1 488.8 -2550.0 -2500.0
SC_S3_19_L		 3 1  8  9  1  2  6  -2170.2 1.5 1.3  61.3 490.5 -2550.0 -2500.0
SC_S3_20_L		 3 1  8  9  1  2  7  -1951.7 1.5 1.3  61.0 488.5 -2550.0 -2500.0
SC_S3_21_L		 3 1  8  9  1  2  8  -2024.9 1.5 1.3  60.9 487.3 -2550.0 -2500.0
SC_S3_22_L		 3 1  8  9  1  2  9  -2118.1 1.5 1.3  60.9 487.6 -2550.0 -2500.0
SC_S3_23_L		 3 1  8  9  1  2 10  -2450.0 1.5 1.3  60.7 485.8 -2550.0 -2500.0
SC_S3_01_R		 3 1  8  9  2  2  0  -1655.1 1.5 1.3  60.6 485.0 -2550.0 -2500.0
SC_S3_02_R		 3 1  8  9  2  2  1  -1955.2 1.5 1.3  61.6 493.2 -2550.0 -2500.0
SC_S3_03_R		 3 1  8  9  2  2  2  -1928.7 1.5 1.3  61.2 490.0 -2550.0 -2500.0
SC_S3_04_R		 3 1  8  9  2  2  3  -2091.8 1.5 1.3  60.5 484.2 -2550.0 -2500.0
SC_S3_05_R		 3 1  8  9  2  2  4  -1860.8 1.5 1.3  60.9 487.3 -2550.0 -2500.0
SC_S3_06_R		 3 1  8  9  2  2  5  -2099.3 1.5 1.3  60.9 487.6 -2550.0 -2500.0
SC_S3_07_R		 3 1  8  9  2  2  6  -1967.3 1.5 1.3  60.9 487.2 -2550.0 -2500.0
SC_S3_08_R		 3 1  8  9  2  2  7  -1987.3 1.5 1.3  60.7 486.3 -2550.0 -2500.0
SC_S3_09_R		 3 1  8  9  2  2  8  -1841.8 1.5 1.3  61.1 489.5 -2550.0 -2500.0
SC_S3_10_R		 3 1  8  9  2  2  9  -1926.9 1.5 1.3  60.8 487.0 -2550.0 -2500.0
SC_S3_11_R		 3 1  8  9  2  2 10  -2011.3 1.5 1.3  61.1 489.3 -2550.0 -2500.0
SC_S3_12_R		 3 1  8  9  2  2 11  -1989.3 1.5 1.3  61.0 488.5 -2550.0 -2500.0
SC_S3_13_R		 3 1  8  9  3  2  0  -1930.7 1.5 1.3  60.9 487.9 -2550.0 -2500.0
SC_S3_14_R		 3 1  8  9  3  2  1  -1966.7 1.5 1.3  60.9 487.8 -2550.0 -2500.0
SC_S3_15_R		 3 1  8  9  3  2  2  -2037.4 1.5 1.3  60.4 483.9 -2550.0 -2500.0
SC_S3_16_R		 3 1  8  9  3  2  3  -1838.8 1.5 1.3  60.7 486.3 -2550.0 -2500.0
SC_S3_17_R		 3 1  8  9  3  2  4  -1905.3 1.5 1.3  60.8 486.9 -2550.0 -2500.0
SC_S3_18_R		 3 1  8  9  3  2  5  -1769.9 1.5 1.3  61.2 490.0 -2550.0 -2500.0
SC_S3_19_R		 3 1  8  9  3  2  6  -2051.1 1.5 1.3  60.7 485.9 -2550.0 -2500.0
SC_S3_20_R		 3 1  8  9  3  2  7  -2028.5 1.5 1.3  61.3 490.4 -2550.0 -2500.0
SC_S3_21_R		 3 1  8  9  3  2  8  -1882.3 1.5 1.3  60.8 486.9 -2550.0 -2500.0
SC_S3_22_R		 3 1  8  9  3  2  9  -1726.7 1.5 1.3  61.1 488.8 -2550.0 -2500.0
SC_S3_23_R		 3 1  8  9  3  2 10  -2450.0 1.5 1.3  60.6 485.5 -2550.0 -2500.0
SC_S4_01_L		 4 1  8  9  4  2  0  -1924.8 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_02_L		 4 1  8  9  4  2  1  -1814.3 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S4_03_L		 4 1  8  9  4  2  2  -1744.8 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_04_L		 4 1  8  9  4  2  3  -1965.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_05_L		 4 1  8  9  4  2  4  -1998.2 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_06_L		 4 1  8  9  4  2  5  -1550.4 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_07_L		 4 1  8  9  4  2  6  -1851.8 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_08_L		 4 1  8  9  4  2  7  -1917.2 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_09_L		 4 1  8  9  4  2  8  -1818.9 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_10_L		 4 1  8  9  4  2  9  -1640.5 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S4_11_L		 4 1  8  9  4  2 10  -2144.7 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_12_L		 4 1  8  9  4  2 11  -1861.8 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_13_L		 4 1  8  9  5  2  0  -2077.9 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_14_L		 4 1  8  9  5  2  1  -2092.0 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_15_L		 4 1  8  9  5  2  2  -1755.9 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S4_16_L		 4 1  8  9  5  2  3  -2011.6 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S4_17_L		 4 1  8  9  5  2  4  -1975.8 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_18_L		 4 1  8  9  5  2  5  -1948.0 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_19_L		 4 1  8  9  5  2  6  -1977.3 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_20_L		 4 1  8  9  5  2  7  -1855.9 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S4_21_L		 4 1  8  9  5  2  8  -1958.4 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_22_L		 4 1  8  9  5  2  9  -1942.6 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_23_L		 4 1  8  9  5  2 10  -1945.5 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_01_R		 4 1  8  9  6  2  0  -1781.4 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_02_R		 4 1  8  9  6  2  1  -1870.0 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S4_03_R		 4 1  8  9  6  2  2  -1842.4 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S4_04_R		 4 1  8  9  6  2  3  -1895.0 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_05_R		 4 1  8  9  6  2  4  -1895.1 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S4_06_R		 4 1  8  9  6  2  5  -1628.6 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_07_R		 4 1  8  9  6  2  6  -1854.8 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_08_R		 4 1  8  9  6  2  7  -1852.5 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_09_R		 4 1  8  9  6  2  8  -1702.9 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_10_R		 4 1  8  9  6  2  9  -1640.9 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_11_R		 4 1  8  9  6  2 10  -2021.4 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S4_12_R		 4 1  8  9  6  2 11  -1601.4 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S4_13_R		 4 1  8  9  7  2  0  -1964.5 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_14_R		 4 1  8  9  7  2  1  -1998.8 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_15_R		 4 1  8  9  7  2  2  -2020.0 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_16_R		 4 1  8  9  7  2  3  -1831.8 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S4_17_R		 4 1  8  9  7  2  4  -2078.9 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_18_R		 4 1  8  9  7  2  5  -1798.6 1.5 1.3  61.2  61.2 -2550.0 -2500.0
