SC_S1_27_L		 7 1 12  4 11  2  3  -2310.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S1_28_L		 7 1 12  4 11  2  4  -2274.1 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_29_L		 7 1 12  4 11  2  5  -1785.6 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S1_30_L		 7 1 12  4 11  2  6  -2331.7 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S1_31_L		 7 1 12  4 11  2  7  -2277.5 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_32_L		 7 1 12  4 11  2  8  -2372.7 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_33_L		 7 1 12  4 11  2  9  -2143.0 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S1_34_L		 7 1 12  4 11  2 10  -1935.9 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S1_35_L		 7 1 12  4 11  2 11  -1769.8 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S1_36_L		 7 1 12  4 10  2  0  -2218.3 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S1_37_L		 7 1 12  4 10  2  1  -1712.6 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S1_38_L		 7 1 12  4 10  2  2  -1988.2 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S1_39_L		 7 1 12  4 10  2  3  -2183.2 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S1_40A_L		 7 1 12  4 10  2  4  -2298.3 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S1_40B_L		 7 1 12  4 10  2  5  -2479.9 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_41A_L		 7 1 12  4 10  2  6  -2496.9 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S1_41B_L		 7 1 12  4 10  2  7  -2343.1 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S1_42A_L		 7 1 12  4 10  2  8  -2293.9 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S1_42B_L		 7 1 12  4 10  2  9  -2479.3 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S1_24_R		 7 1 12  4  9  2  0  -2468.5 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_25_R		 7 1 12  4  9  2  1  -2011.1 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S1_26_R		 7 1 12  4  9  2  2  -2351.5 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_27_R		 7 1 12  4  9  2  3  -2372.4 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S1_28_R		 7 1 12  4  9  2  4  -2163.1 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S1_29_R		 7 1 12  4  9  2  5  -2148.1 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S1_30_R		 7 1 12  4  9  2  6  -2444.1 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_31_R		 7 1 12  4  9  2  7  -2036.2 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S1_32_R		 7 1 12  4  9  2  8  -2350.0 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_33_R		 7 1 12  4  9  2  9  -2170.4 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S1_34_R		 7 1 12  4  9  2 10  -2030.5 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S1_35_R		 7 1 12  4  9  2 11  -2171.5 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S1_36_R		 7 1 12  4  8  2  0  -2275.4 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S1_37_R		 7 1 12  4  8  2  1  -2265.0 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_38_R		 7 1 12  4  8  2  2  -2009.4 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S1_39_R		 7 1 12  4  8  2  3  -2071.1 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_40A_R		 7 1 12  4  8  2  4  -2213.2 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S1_40B_R		 7 1 12  4  8  2  5  -2500.0 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S1_41A_R		 7 1 12  4  8  2  6  -2340.2 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S1_41B_R		 7 1 12  4  8  2  7  -2457.6 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_42A_R		 7 1 12  4  8  2  8  -2195.8 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S1_42B_R		 7 1 12  4  8  2  9  -2500.0 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S2_24_L		 7 1 12  4  7  2  0  -2469.2 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S2_25_L		 7 1 12  4  7  2  1  -2371.7 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S2_26_L		 7 1 12  4  7  2  2  -2243.6 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S2_27_L		 7 1 12  4  7  2  3  -2340.9 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S2_28_L		 7 1 12  4  7  2  4  -2412.2 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S2_29_L		 7 1 12  4  7  2  5  -2460.3 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S2_30_L		 7 1 12  4  7  2  6  -2271.3 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S2_31_L		 7 1 12  4  7  2  7  -2265.6 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S2_32_L		 7 1 12  4  7  2  8  -2227.0 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S2_33_L		 7 1 12  4  7  2  9  -2500.0 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S2_34_L		 7 1 12  4  7  2 10  -2239.3 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S2_35_L		 7 1 12  4  7  2 11  -1779.5 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S2_36_L		 7 1 12  4  6  2  0  -2231.6 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S2_37_L		 7 1 12  4  6  2  1  -2279.5 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S2_38_L		 7 1 12  4  6  2  2  -2138.3 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S2_39_L		 7 1 12  4  6  2  3  -2444.9 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S2_40A_L		 7 1 12  4  6  2  4  -2500.0 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S2_40B_L		 7 1 12  4  6  2  5  -2339.1 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S2_41A_L		 7 1 12  4  6  2  6  -2500.0 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S2_41B_L		 7 1 12  4  6  2  7  -2448.4 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S2_42A_L		 7 1 12  4  6  2  8  -2500.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S2_42B_L		 7 1 12  4  6  2  9  -2441.8 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S2_24_R		 7 1 12  4  5  2  0  -2446.0 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S2_25_R		 7 1 12  4  5  2  1  -2189.9 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S2_26_R		 7 1 12  4  5  2  2  -2262.5 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S2_27_R		 7 1 12  4  5  2  3  -2488.2 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S2_28_R		 7 1 12  4  5  2  4  -2360.1 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S2_29_R		 7 1 12  4  5  2  5  -2500.0 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S2_30_R		 7 1 12  4  5  2  6  -1908.6 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S2_31_R		 7 1 12  4  5  2  7  -2323.4 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S2_32_R		 7 1 12  4  5  2  8  -2331.3 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S2_33_R		 7 1 12  4  5  2  9  -2395.0 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S2_34_R		 7 1 12  4  5  2 10  -2260.6 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S2_35_R		 7 1 12  4  5  2 11  -2131.6 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S2_36_R		 7 1 12  4  4  2  0  -2235.7 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S2_37_R		 7 1 12  4  4  2  1  -2370.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S2_38_R		 7 1 12  4  4  2  2  -2500.0 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S2_39_R		 7 1 12  4  4  2  3  -2409.8 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S2_40A_R		 7 1 12  4  4  2  4  -2484.8 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S2_40B_R		 7 1 12  4  4  2  5  -2449.5 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S2_41A_R		 7 1 12  4  4  2  6  -2500.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S2_41B_R		 7 1 12  4  4  2  7  -2500.0 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S2_42A_R		 7 1 12  4  4  2  8  -2500.0 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S2_42B_R		 7 1 12  4  4  2  9  -2500.0 1.5 1.3  61.2  61.2 -2550.0 -2500.0
