SC_S2_48A_R		10 1 12  6  7  2 10  -2233.5 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S2_48B_R		10 1 12  6  7  2 11  -2034.9 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S3_43A_L		 9 1 12  6  8  2  0  -2450.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S3_43B_L		 9 1 12  6  8  2  1  -2298.1 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S3_44A_L		 9 1 12  6  8  2  2  -2500.0 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S3_44B_L		 9 1 12  6  8  2  3  -2365.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S3_45A_L		 9 1 12  6  8  2  4  -2185.2 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S3_45B_L		 9 1 12  6  8  2  5  -2500.0 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S3_46A_L		 9 1 12  6  8  2  6  -1993.0 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S3_46B_L		 9 1 12  6  8  2  7  -2435.6 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S3_47A_L		10 1 12  6  8  2  8  -2120.2 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S3_47B_L		10 1 12  6  8  2  9  -2113.8 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S3_48A_L		10 1 12  6  8  2 10  -2011.0 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S3_48B_L		10 1 12  6  8  2 11  -1882.9 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S3_43A_R		 9 1 12  6  9  2  0  -2197.7 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S3_43B_R		 9 1 12  6  9  2  1  -2352.0 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S3_44A_R		 9 1 12  6  9  2  2  -2500.0 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S3_44B_R		 9 1 12  6  9  2  3  -2401.3 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S3_45A_R		 9 1 12  6  9  2  4  -2088.4 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S3_45B_R		 9 1 12  6  9  2  5  -2330.3 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S3_46A_R		 9 1 12  6  9  2  6  -2239.2 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S3_46B_R		 9 1 12  6  9  2  7  -2428.6 1.5 1.3  60.4  60.4 -2550.0 -2500.0
SC_S3_47A_R		10 1 12  6  9  2  8  -2121.4 1.5 1.3  60.4  60.4 -2550.0 -2500.0
SC_S3_47B_R		10 1 12  6  9  2  9  -2263.6 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S3_48A_R		10 1 12  6  9  2 10  -1864.1 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S3_48B_R		10 1 12  6  9  2 11  -1882.9 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S4_43A_L		 9 1 12  6 10  2  0  -2266.6 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S4_43B_L		 9 1 12  6 10  2  1  -2374.6 1.5 1.3  60.0  60.0 -2550.0 -2500.0
SC_S4_44A_L		 9 1 12  6 10  2  2  -2401.9 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S4_44B_L		 9 1 12  6 10  2  3  -2368.3 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_45A_L		 9 1 12  6 10  2  4  -2500.0 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_45B_L		 9 1 12  6 10  2  5  -2146.8 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_46A_L		 9 1 12  6 10  2  6  -1978.1 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S4_46B_L		 9 1 12  6 10  2  7  -2301.8 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_47A_L		10 1 12  6 10  2  8  -1953.2 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S4_47B_L		10 1 12  6 10  2  9  -2408.3 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S4_48A_L		10 1 12  6 10  2 10  -1904.0 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S4_48B_L		10 1 12  6 10  2 11  -1979.3 1.5 1.3  60.2  60.2 -2550.0 -2500.0
SC_S4_43A_R		 9 1 12  6 11  2  0  -2356.8 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S4_43B_R		 9 1 12  6 11  2  1  -2284.2 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S4_44A_R		 9 1 12  6 11  2  2  -2422.9 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S4_44B_R		 9 1 12  6 11  2  3  -2277.6 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S4_45A_R		 9 1 12  6 11  2  4  -2500.0 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_45B_R		 9 1 12  6 11  2  5  -2500.0 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S4_46A_R		 9 1 12  6 11  2  6  -2471.1 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_46B_R		 9 1 12  6 11  2  7  -2208.6 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_47A_R		10 1 12  6 11  2  8  -1990.4 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_47B_R		10 1 12  6 11  2  9  -2500.0 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_48A_R		10 1 12  6 11  2 10  -1984.4 1.5 1.3  60.0  60.0 -2550.0 -2500.0
SC_S4_48B_R		10 1 12  6 11  2 11  -1898.3 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S5_43A_L		 9 1 12  6 12  2  0  -2436.9 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S5_43B_L		 9 1 12  6 12  2  1  -2483.6 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S5_44A_L		 9 1 12  6 12  2  2  -2419.8 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S5_44B_L		 9 1 12  6 12  2  3  -2500.0 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S5_45A_L		 9 1 12  6 12  2  4  -2500.0 1.5 1.3  60.5  60.5 -2550.0 -2500.0
