     1.076	1.1D-05	
     1.0810000000000    1.5135837845169D-04
     1.0910000000000    1.5934266162265D-03
     1.1010000000000    5.2143600769737D-03
     1.1110000000000    1.2121549908502D-02
     1.1210000000000    2.3933103682574D-02
     1.1310000000000    4.3115204513225D-02
     1.1410000000000    7.3124451415559D-02
     1.1510000000000   0.11895910512724
     1.1610000000000   0.18719554243726
     1.1710000000000   0.28549883313980
     1.1810000000000   0.41921426135244
     1.1910000000000   0.58400075640241
     1.2010000000000   0.75870642127041
     1.2110000000000   0.90494701834448
     1.2210000000000   0.98797589081721
     1.2310000000000    1.0000831232237
     1.2410000000000   0.95986283576104
     1.2510000000000   0.89202013254693
     1.2610000000000   0.81615947958609
     1.2710000000000   0.74271916856576
     1.2810000000000   0.67603192519038
     1.2910000000000   0.61781793000443
     1.3010000000000   0.56721154476804
     1.3110000000000   0.52433293320428
     1.3210000000000   0.48711774656154
     1.3310000000000   0.45473310963326
     1.3410000000000   0.42735549457739
     1.3510000000000   0.40324451498392
     1.3610000000000   0.38226324794580
     1.3710000000000   0.36413151245783
     1.3810000000000   0.34836696003604
     1.3910000000000   0.33473709259324
     1.4010000000000   0.32319928837907
     1.4110000000000   0.31363653930085
     1.4210000000000   0.30596258619282
     1.4310000000000   0.30240045976550
     1.4410000000000   0.30593061941813
     1.4510000000000   0.26084210460334
     1.4610000000000   0.19519313317826
     1.4710000000000   0.13968177325351
     1.4810000000000    9.6531525255224D-02
     1.4910000000000    6.4563457632962D-02
     1.5010000000000    4.1687706010035D-02
     1.5110000000000    2.5879394477759D-02
     1.5210000000000    1.5307822217742D-02
     1.5310000000000    8.5152141909288D-03
     1.5410000000000    4.3671127243045D-03
     1.5510000000000    1.9980420785981D-03
     1.5610000000000    7.7319091679228D-04
     1.5710000000000    2.2750226151443D-04
     1.5810000000000    4.0075502813652D-05
     1.5910000000000    1.8514714518250D-06
     1.6010000000000   -6.2187713261855D-10
