   2.698027528   -.433270478   -.350101337   -.009584231   -.018480046   -.017094799
   2.680250696   -.436723446   -.357892664   -.009745990   -.018612367   -.017214441
   2.662573193   -.440199317   -.365723714   -.009925670   -.018761694   -.017351227
   2.644993013   -.443697735   -.373586070   -.010124405   -.018929151   -.017506288
   2.627508106   -.447218323   -.381471030   -.010343357   -.019115889   -.017680785
   2.610116382   -.450760682   -.389369607   -.010583714   -.019323086   -.017875903
   2.592815704   -.454324387   -.397272531   -.010846688   -.019551943   -.018092855
   2.575603891   -.457908991   -.405170254   -.011133518   -.019803690   -.018332878
   2.558478714   -.461514017   -.413052946   -.011445467   -.020079579   -.018597235
   2.541437892   -.465138962   -.420910504   -.011783821   -.020380888   -.018887213
   2.524479096   -.468783296   -.428732551   -.012149889   -.020708915   -.019204120
   2.507599942   -.472446457   -.436508444   -.012545003   -.021064983   -.019549290
   2.490797990   -.476127852   -.444227274   -.012970514   -.021450435   -.019924075
   2.474070746   -.479826857   -.451877874   -.013427795   -.021866635   -.020329849
   2.457415653   -.483542812   -.459448819   -.013918235   -.022314965   -.020768004
   2.440830096   -.487275022   -.466928441   -.014443243   -.022796825   -.021239951
   2.424311395   -.491022756   -.474304823   -.015004243   -.023313631   -.021747116
   2.407856806   -.494785241   -.481565816   -.015602671   -.023866814   -.022290941
   2.391463516   -.498561668   -.488699041   -.016239978   -.024457816   -.022872879
   2.375128645   -.502351181   -.495691896   -.016917626   -.025088094   -.023494397
   2.358849237   -.506152882   -.502531566   -.017637083   -.025759112   -.024156970
   2.342622266   -.509965828   -.509205032   -.018399826   -.026472339   -.024862078
   2.326444628   -.513789024   -.515699078   -.019207336   -.027229253   -.025611210
   2.310313141   -.517621428   -.522000302   -.020061094   -.028031331   -.026405853
   2.294224541   -.521461944   -.528095127   -.020962581   -.028880050   -.027247498
   2.278175483   -.525309421   -.533969810   -.021913276   -.029776887   -.028137629
   2.262162534   -.529162650   -.539610453   -.022914648   -.030723309   -.029077726
   2.246182176   -.533020365   -.545003018   -.023968158   -.031720776   -.030069260
   2.230230801   -.536881234   -.550133334   -.025075252   -.032770734   -.031113688
   2.214304706   -.540743864   -.554987114   -.026237359   -.033874611   -.032212450
   2.198400098   -.544606790   -.559549967   -.027455887   -.035033818   -.033366966
   2.182513085   -.548468481   -.563807411   -.028732216   -.036249739   -.034578632
   2.166639678   -.552327329   -.567744888   -.030067698   -.037523727   -.035848812
   2.150775788   -.556181651   -.571347776   -.031463649   -.038857103   -.037178837
   2.134917224   -.560029687   -.574601409   -.032921343   -.040251149   -.038570000
   2.119059691   -.563869591   -.577491087   -.034442008   -.041707100   -.040023547
   2.103198789   -.567699434   -.580002093   -.036026822   -.043226142   -.041540673
   2.087330013   -.571517196   -.582119709   -.037676903   -.044809403   -.043122518
   2.071448748   -.575320767   -.583829234   -.039393302   -.046457948   -.044770154
   2.055550274   -.579107941   -.585115996   -.041177001   -.048172770   -.046484587
