1	0.00236393
2	0.00273624
3	0.00289681
4	0.00264475
5	0.0027811
6	0.0029713
7	0.00287036
8	0.0027195
9	0.00295783
10	0.00285878
11	0.00298972
12	0.00308429
13	0.0028373
14	0.00323829
15	0.00304492
16	0.00314289
17	0.00333229
18	0.00316799
19	0.00333128
20	0.00346869
21	0.00326725
22	0.00329517
23	0.00359825
24	0.00352166
25	0.00378049
26	0.00383457
27	0.00363573
28	0.00356114
29	0.00366419
30	0.00380257
31	0.00364414
32	0.00396943
33	0.00373441
34	0.00389716
35	0.00380035
36	0.00404661
37	0.0040433
38	0.00393386
39	0.00406364
40	0.0040513
41	0.00395516
42	0.00400408
43	0.00393991
44	0.0041324
45	0.00426079
46	0.00412858
47	0.00413483
48	0.00429688
49	0.00415003
50	0.00423745
51	0.00427688
52	0.00418207
53	0.00431873
54	0.00425625
55	0.00420081
56	0.00450088
57	0.00430267
58	0.00429899
59	0.00439292
60	0.00441464
61	0.00439081
62	0.00444218
63	0.00429878
64	0.00434912
65	0.00447819
66	0.00445617
67	0.00455379
68	0.00453377
69	0.00451197
70	0.00455406
71	0.00451989
72	0.00470081
73	0.00462463
74	0.00451516
75	0.00453783
76	0.00465907
77	0.00463483
78	0.00474786
79	0.00450432
80	0.00470206
81	0.00466945
82	0.00473447
83	0.00470674
84	0.00463633
85	0.00444596
86	0.00466285
87	0.00478568
88	0.00468989
89	0.00483909
90	0.00465667
91	0.00483514
92	0.00483127
93	0.00476535
94	0.00473712
95	0.00487564
96	0.00489394
97	0.00481432
98	0.00478766
99	0.00474245
100	0.00479936
101	0.00473121
102	0.00494414
103	0.00481138
104	0.00500053
105	0.00497876
106	0.00484088
107	0.0048885
108	0.00496488
109	0.00499879
110	0.00503539
111	0.00492539
112	0.00480051
113	0.00507241
114	0.00490426
115	0.00489345
116	0.00494427
117	0.00496065
118	0.00489286
119	0.00504515
120	0.00609346
121	0.000968378
122	0.00315733
123	0.0050402
124	0.00698017
125	0.00893797
126	0.0074444
127	0.00510406
128	0.00515608
129	0.00513176
130	0.00515699
131	0.00527685
132	0.00510642
133	0.00512551
134	0.00520322
135	0.00509916
136	0.00497999
137	0.00499162
138	0.00517661
139	0.00512333
140	0.00519212
141	0.00520816
142	0.00518845
143	0.00527786
144	0.00526565
145	0.00515202
146	0.00526577
147	0.00514306
148	0.00529728
149	0.00534611
150	0.00518485
151	0.00519681
152	0.00532688
153	0.00514917
154	0.00533829
155	0.00525455
156	0.0053095
157	0.00544072
158	0.00534532
159	0.00519264
160	0.0052895
161	0.00536386
162	0.0053031
163	0.00534912
164	0.00537544
165	0.00518195
166	0.00534766
167	0.00527638
168	0.00528845
169	0.00530715
170	0.00520699
171	0.00521005
172	0.00522691
173	0.00516741
174	0.00517808
175	0.00523667
176	0.00522036
177	0.00530495
178	0.0053289
179	0.0052219
180	0.00520107
181	0.00513415
182	0.00542885
183	0.00528822
184	0.00534787
185	0.0052694
186	0.00536242
187	0.00525807
188	0.00533388
189	0.00521034
190	0.00528451
191	0.00499818
192	0.00514476
193	0.00517798
194	0.00524421
195	0.00543541
196	0.00526571
197	0.00527752
198	0.00513578
199	0.00508526
200	0.00507215
201	0.00511924
202	0.00526632
203	0.00524507
204	0.00521393
205	0.0052364
206	0.00511125
207	0.00520284
208	0.00518189
209	0.0051743
210	0.00516706
211	0.0051707
212	0.00517387
213	0.00505399
214	0.00503579
215	0.00493006
216	0.0050516
217	0.00507772
218	0.00512692
219	0.00505751
220	0.00506937
221	0.00497292
222	0.0049048
223	0.00501563
224	0.00496674
225	0.00479201
226	0.00503777
227	0.0050499
228	0.00504767
229	0.0050038
230	0.00500759
231	0.0049032
232	0.00498479
233	0.00489829
234	0.00485328
235	0.00485866
236	0.00517075
237	0.00491763
238	0.00520787
239	0.00514766
240	0.00489058
241	0.00481028
242	0.00480102
243	0.00483801
244	0.00469723
245	0.00476382
246	0.00478645
247	0.0046632
248	0.00468037
249	0.0045698
250	0.00467979
251	0.0045436
252	0.00467983
253	0.00463937
254	0.00465924
255	0.00457841
256	0.0045764
257	0.00454212
258	0.00454875
259	0.00459619
260	0.00458451
261	0.00456976
262	0.00456991
263	0.00448818
264	0.0043815
265	0.00420311
266	0.00406622
267	0.00409307
268	0.00389313
269	0.00393438
270	0.00391549
271	0.00391718
272	0.00391722
273	0.00391111
274	0.00394498
275	0.00404326
276	0.00396647
277	0.00405057
278	0.00400569
279	0.00393554
280	0.00393102
281	0.00378576
282	0.00392123
283	0.0039865
284	0.00392309
285	0.00402736
286	0.00398885
287	0.00391015
288	0.00396587
289	0.00403117
290	0.00403363
291	0.00406153
292	0.00398087
293	0.00392613
294	0.00396749
295	0.00404664
296	0.0041314
297	0.00415822
298	0.00410451
299	0.00421068
300	0.00410072
301	0.00412066
302	0.00419823
303	0.00414761
304	0.00409187
305	0.00413854
306	0.00410885
307	0.00413876
308	0.00423566
309	0.00409926
310	0.00417839
311	0.0042205
312	0.00418314
313	0.00433323
314	0.00425835
315	0.00415337
316	0.00421563
317	0.00415172
318	0.00420462
319	0.00414866
320	0.00425446
321	0.00422708
322	0.00426784
323	0.00421352
324	0.00421402
325	0.00434055
326	0.00423363
327	0.00426339
328	0.00431787
329	0.00431299
330	0.00432492
331	0.00440498
332	0.00430643
333	0.00431925
334	0.00426869
335	0.00422083
336	0.00429067
337	0.00413827
338	0.0042461
339	0.00429561
340	0.00425381
341	0.00445367
342	0.00428065
343	0.00413836
344	0.00418401
345	0.00420659
346	0.00422187
347	0.00412392
348	0.00428231
349	0.00426023
350	0.00427632
351	0.00439659
352	0.00424327
353	0.00435655
354	0.00433739
355	0.0042971
356	0.0042647
357	0.00422566
358	0.00425139
359	0.00421452
360	0.0042838
361	0.00433741
362	0.00427864
363	0.00421855
364	0.00436749
365	0.00436271
366	0.00428774
367	0.00426479
368	0.00428061
369	0.00417692
370	0.00431242
371	0.00438155
372	0.00433295
373	0.00446876
374	0.00429661
375	0.00433186
376	0.00425199
377	0.00426509
378	0.00435049
379	0.00433901
380	0.00433166
381	0.00444329
382	0.00434313
383	0.00426099
384	0.00427209
385	0.00427815
386	0.00433315
387	0.00430286
388	0.00435248
389	0.00439493
390	0.00432721
391	0.00433023
392	0.00427216
393	0.00433819
394	0.00430733
395	0.00424611
396	0.0043471
397	0.00432136
398	0.00430605
399	0.0043688
400	0.00425609
401	0.00416041
402	0.00423832
403	0.00415204
404	0.00428814
405	0.00432822
406	0.00424955
407	0.00429131
408	0.00423732
409	0.00403758
410	0.00422112
411	0.00427452
412	0.00426271
413	0.00430386
414	0.00420672
415	0.0041753
416	0.0041505
417	0.00413468
418	0.00420225
419	0.00412515
420	0.00412158
421	0.00406837
422	0.00406618
423	0.00401266
424	0.00393008
425	0.00393123
426	0.00396693
427	0.00394976
428	0.00397974
429	0.00401375
430	0.00398353
431	0.00393744
432	0.00379802
433	0.00389285
434	0.00385077
435	0.00377912
436	0.00387525
437	0.00382893
438	0.00387601
439	0.0039212
440	0.00392013
441	0.00383467
442	0.00391308
443	0.00385785
444	0.00280886
445	-0.0001015
446	0.00187267
447	0.00384826
448	0.00579732
449	0.00786455
450	0.0066875
451	0.00367129
452	0.00370003
453	0.00368919
454	0.00374112
455	0.0037693
456	0.00369611
457	0.00370788
458	0.00368926
459	0.00365764
460	0.00364147
461	0.00355782
462	0.0035772
463	0.00355288
464	0.00352524
465	0.00344616
466	0.0034841
467	0.00344609
468	0.00349961
469	0.00357484
470	0.00341608
471	0.00340585
472	0.00337599
473	0.00332247
474	0.00334676
475	0.00329872
476	0.00332971
477	0.00325348
478	0.00325755
479	0.0032812
480	0.00323471
481	0.00315496
482	0.00331803
483	0.00326673
484	0.0032925
485	0.00331376
486	0.00322193
487	0.00324082
488	0.00314695
489	0.00320453
490	0.00313089
491	0.00308361
492	0.00317964
493	0.00313189
494	0.00313153
495	0.00305609
496	0.00304369
497	0.00307902
498	0.00300474
499	0.00294211
500	0.00300647
501	0.00287114
502	0.00298123
503	0.00303199
504	0.0029847
505	0.00307868
506	0.00302331
507	0.00293618
508	0.00297004
509	0.00290032
510	0.0028445
511	0.0028497
512	0.00272641
513	0.0025591
514	0.00267291
515	0.00280117
516	0.00281193
517	0.00296659
518	0.00280434
519	0.00275722
520	0.00277973
521	0.00274515
522	0.00270205
523	0.00278565
524	0.002779
525	0.00262825
526	0.00268653
527	0.00272547
528	0.00259398
529	0.00261259
530	0.00264093
531	0.0025217
532	0.00260542
533	0.00252063
534	0.0024734
535	0.00252928
536	0.00240824
537	0.00224478
538	0.00247559
539	0.00243488
540	0.00250689
541	0.00255501
542	0.0023973
543	0.0024066
544	0.00232303
545	0.00226765
546	0.00231055
547	0.00231678
548	0.00225369
549	0.00212931
550	0.0022241
551	0.00212849
552	0.00214023
553	0.00231892
554	0.002143
555	0.00225053
556	0.002188
557	0.00217058
558	0.00212336
559	0.00208267
560	0.0020761
561	0.00199485
562	0.00203907
563	0.00183756
564	0.0020119
565	0.00207273
566	0.00195991
567	0.00200176
568	0.0018346
569	0.00175618
570	0.00178655
571	0.00166873
572	0.00164934
573	0.00174427
574	0.00156263
575	0.00161156
576	0.00165428
577	0.00140858
578	0.00166563
579	0.00155347
580	0.00167546
581	0.00170954
582	0.00152669
583	0.00160732
584	0.00147394
585	0.00206561
586	0.00192566
587	0.00220096
588	0.00218925
589	0.00219771
590	0.00219187
591	0.00231253
592	0.00221276
593	0.0022664
594	0.00224979
595	0.00222082
596	0.00227529
597	0.0022378
598	0.00232705
599	0.00224266
600	0.0023112
601	0.002259
602	0.00220996
603	0.00229628
604	0.00219609
605	0.00224155
606	0.00233649
607	0.00223153
608	0.00229238
609	0.00230762
610	0.00212813
611	0.00215705
612	0.00221293
613	0.00214104
614	0.00220566
615	0.00228334
616	0.00218339
617	0.00215589
618	0.00226024
619	0.00207883
620	0.00218094
621	0.00227096
622	0.00215959
623	0.00226573
624	0.0022292
625	0.00216691
626	0.00216683
627	0.0021418
628	0.0022566
629	0.0022696
630	0.00224065
631	0.00223746
632	0.00226847
633	0.00227288
634	0.00227906
635	0.00224589
636	0.00219565
637	0.0021521
638	0.00214585
639	0.00219038
640	0.0022108
641	0.00226979
642	0.002286
643	0.00233133
644	0.0022316
645	0.00223548
646	0.00225277
647	0.00222442
648	0.00220503
649	0.00224716
650	0.00219708
651	0.00202627
652	0.00218568
653	0.0022311
654	0.00217978
655	0.00215155
656	0.00209185
657	0.0021278
658	0.00211114
659	0.00215136
660	0.00214835
661	0.0021922
662	0.00214529
663	0.002146
664	0.00223717
665	0.00217145
666	0.00224797
667	0.00228165
668	0.00223746
669	0.00216557
670	0.00219348
671	0.00218188
672	0.00204023
673	0.00196867
674	0.00210019
675	0.00207668
676	0.00213785
677	0.0021453
678	0.00205444
679	0.00211469
680	0.00197225
681	0.00182794
682	0.00204282
683	0.001996
684	0.00212009
685	0.00210924
686	0.00201617
687	0.00202568
688	0.00187874
689	0.00192469
690	0.00195805
691	0.00193156
692	0.00194869
693	0.00200213
694	0.00190635
695	0.0018068
696	0.00183916
697	0.00182577
698	0.00182971
699	0.00177848
700	0.00191709
701	0.0019263
702	0.00189996
703	0.00195258
704	0.00185566
705	0.0017739
706	0.00175274
707	0.00166588
708	0.00171643
709	0.00180404
710	0.00179774
711	0.00180152
712	0.00175162
713	0.00175726
714	0.00174639
715	0.00156935
716	0.00172555
717	0.00171472
718	0.00170485
719	0.00180845
720	0.00173667
721	0.0018429
722	0.00173646
723	0.00187648
724	0.00182789
725	0.00168223
726	0.00175349
727	0.00172056
728	0.00174271
729	0.00184987
730	0.00179109
731	0.00173836
732	0.00172268
733	0.00163322
734	0.00156398
735	0.00152738
736	0.00153489
737	0.00153455
738	0.00163299
739	0.00161234
740	0.00159551
741	0.00145796
742	0.00150112
743	0.00144669
744	0.00137923
745	0.00130968
746	0.00142018
747	0.00143988
748	0.00151129
749	0.0016606
750	0.001494
751	0.00159188
752	0.00150658
753	0.00124892
754	0.00124658
755	0.00114109
756	0.000998767
757	0.00140473
758	0.00129027
759	0.00153176
760	0.00140546
761	0.00142769
762	0.00161983
763	0.00203068
764	0.00143071
765	0.00140989
766	0.00108209
767	0.00123216
