proton	1	14	10	11	12	0.969672
proton	1	14	12	13	14	0.963514
proton	1	14	14	15	16	0.972866
proton	1	14	16	17	18	0.977994
proton	1	14	18	19	20	0.984474
proton	1	14	20	21	22	0.986341
proton	1	14	22	23	24	0.977883
proton	1	14	24	25	26	0.933071
proton	1	14	26	27	28	0.935
proton	1	14	28	29	30	0.931624
proton	1	15	-30	-29	-28	0.9125
proton	1	15	-28	-27	-26	0.89916
proton	1	15	-26	-25	-24	0.949458
proton	1	15	-24	-23	-22	0.985937
proton	1	15	-22	-21	-20	0.985176
proton	1	15	-20	-19	-18	0.98446
proton	1	15	-18	-17	-16	0.984066
proton	1	15	-16	-15	-14	0.983034
proton	1	15	-14	-13	-12	0.980491
proton	1	15	-12	-11	-10	0.980203
proton	1	15	-10	-9	-8	0.979014
proton	1	15	-8	-7	-6	0.980788
proton	1	15	-6	-5	-4	0.975455
proton	1	15	-4	-3	-2	0.975656
proton	1	15	-2	-1	0	0.96331
proton	1	15	0	1	2	0.96042
proton	1	15	2	3	4	0.970787
proton	1	15	4	5	6	0.974766
proton	1	15	6	7	8	0.978525
proton	1	15	8	9	10	0.978264
proton	1	15	10	11	12	0.979764
proton	1	15	12	13	14	0.978441
proton	1	15	14	15	16	0.982888
proton	1	15	16	17	18	0.983891
proton	1	15	18	19	20	0.984712
proton	1	15	20	21	22	0.985666
proton	1	15	22	23	24	0.980798
proton	1	15	24	25	26	0.960859
proton	1	15	26	27	28	0.924107
proton	1	15	28	29	30	0.89313
proton	1	16	-30	-29	-28	0.866667
proton	1	16	-28	-27	-26	0.931507
proton	1	16	-26	-25	-24	0.945763
proton	1	16	-24	-23	-22	0.982252
proton	1	16	-22	-21	-20	0.980748
proton	1	16	-20	-19	-18	0.978245
proton	1	16	-18	-17	-16	0.973559
proton	1	16	-16	-15	-14	0.969389
proton	1	16	-14	-13	-12	0.963895
proton	1	16	-12	-11	-10	0.970812
proton	1	16	-10	-9	-8	0.97486
proton	1	16	-8	-7	-6	0.976435
proton	1	16	-6	-5	-4	0.978133
proton	1	16	-4	-3	-2	0.974996
proton	1	16	-2	-1	0	0.964342
proton	1	16	0	1	2	0.960227
proton	1	16	2	3	4	0.97017
proton	1	16	4	5	6	0.977665
proton	1	16	6	7	8	0.979598
proton	1	16	8	9	10	0.980179
proton	1	16	10	11	12	0.974057
proton	1	16	12	13	14	0.978516
proton	1	16	14	15	16	0.981521
proton	1	16	16	17	18	0.984237
proton	1	16	18	19	20	0.986706
proton	1	16	20	21	22	0.986567
proton	1	16	22	23	24	0.983935
proton	1	16	24	25	26	0.964833
proton	1	16	26	27	28	0.921642
proton	1	16	28	29	30	0.96
proton	1	17	-30	-29	-28	0.924051
proton	1	17	-28	-27	-26	0.90625
proton	1	17	-26	-25	-24	0.939481
proton	1	17	-24	-23	-22	0.979794
proton	1	17	-22	-21	-20	0.970468
proton	1	17	-20	-19	-18	0.962001
proton	1	17	-18	-17	-16	0.955728
proton	1	17	-16	-15	-14	0.95
proton	1	17	-14	-13	-12	0.951662
proton	1	17	-12	-11	-10	0.959276
proton	1	17	-10	-9	-8	0.964258
proton	1	17	-8	-7	-6	0.967351
proton	1	17	-6	-5	-4	0.967377
proton	1	17	-4	-3	-2	0.966803
proton	1	17	-2	-1	0	0.954653
proton	1	17	0	1	2	0.954603
proton	1	17	2	3	4	0.965978
proton	1	17	4	5	6	0.972102
proton	1	17	6	7	8	0.971689
proton	1	17	8	9	10	0.97634
proton	1	17	10	11	12	0.975443
proton	1	17	12	13	14	0.977965
proton	1	17	14	15	16	0.976573
proton	1	17	16	17	18	0.980046
proton	1	17	18	19	20	0.983032
proton	1	17	20	21	22	0.98458
proton	1	17	22	23	24	0.985267
proton	1	17	24	25	26	0.968254
proton	1	17	26	27	28	0.962185
proton	1	17	28	29	30	0.951613
proton	1	18	-30	-29	-28	0.486842
proton	1	18	-28	-27	-26	0.565
proton	1	18	-26	-25	-24	0.633708
proton	1	18	-24	-23	-22	0.624758
proton	1	18	-22	-21	-20	0.565414
proton	1	18	-20	-19	-18	0.506732
proton	1	18	-18	-17	-16	0.471515
proton	1	18	-16	-15	-14	0.459606
proton	1	18	-14	-13	-12	0.416372
proton	1	18	-12	-11	-10	0.378588
proton	1	18	-10	-9	-8	0.362301
proton	1	18	-8	-7	-6	0.338083
proton	1	18	-6	-5	-4	0.297402
proton	1	18	-4	-3	-2	0.285414
proton	1	18	-2	-1	0	0.260742
proton	1	18	0	1	2	0.268737
proton	1	18	2	3	4	0.252462
proton	1	18	4	5	6	0.269778
proton	1	18	6	7	8	0.274557
proton	1	18	8	9	10	0.286454
proton	1	18	10	11	12	0.298724
proton	1	18	12	13	14	0.314642
proton	1	18	14	15	16	0.365598
proton	1	18	16	17	18	0.402728
proton	1	18	18	19	20	0.460028
proton	1	18	20	21	22	0.523145
proton	1	18	22	23	24	0.566232
proton	1	18	24	25	26	0.599393
proton	1	18	26	27	28	0.531469
proton	1	18	28	29	30	0.517483
proton	1	19	-30	-29	-28	0.925926
proton	1	19	-28	-27	-26	0.890244
proton	1	19	-26	-25	-24	0.954183
proton	1	19	-24	-23	-22	0.977642
proton	1	19	-22	-21	-20	0.976031
proton	1	19	-20	-19	-18	0.973385
proton	1	19	-18	-17	-16	0.979174
proton	1	19	-16	-15	-14	0.970688
proton	1	19	-14	-13	-12	0.967977
proton	1	19	-12	-11	-10	0.965238
proton	1	19	-10	-9	-8	0.962403
proton	1	19	-8	-7	-6	0.967902
proton	1	19	-6	-5	-4	0.967596
proton	1	19	-4	-3	-2	0.96793
proton	1	19	-2	-1	0	0.958183
proton	1	19	0	1	2	0.952116
proton	1	19	2	3	4	0.968128
proton	1	19	4	5	6	0.974774
proton	1	19	6	7	8	0.976124
proton	1	19	8	9	10	0.976906
proton	1	19	10	11	12	0.974091
proton	1	19	12	13	14	0.975448
proton	1	19	14	15	16	0.980775
proton	1	19	16	17	18	0.976812
proton	1	19	18	19	20	0.984077
proton	1	19	20	21	22	0.987439
proton	1	19	22	23	24	0.982786
proton	1	19	24	25	26	0.969584
proton	1	19	26	27	28	0.954861
proton	1	19	28	29	30	0.959184
proton	1	20	-30	-29	-28	0.902778
proton	1	20	-28	-27	-26	0.946667
proton	1	20	-26	-25	-24	0.965517
proton	1	20	-24	-23	-22	0.978775
proton	1	20	-22	-21	-20	0.980956
proton	1	20	-20	-19	-18	0.977435
proton	1	20	-18	-17	-16	0.980915
proton	1	20	-16	-15	-14	0.978462
proton	1	20	-14	-13	-12	0.980864
proton	1	20	-12	-11	-10	0.979544
proton	1	20	-10	-9	-8	0.977607
proton	1	20	-8	-7	-6	0.982407
proton	1	20	-6	-5	-4	0.978845
proton	1	20	-4	-3	-2	0.973445
proton	1	20	-2	-1	0	0.963745
proton	1	20	0	1	2	0.96508
proton	1	20	2	3	4	0.972442
proton	1	20	4	5	6	0.980467
proton	1	20	6	7	8	0.983003
proton	1	20	8	9	10	0.980956
proton	1	20	10	11	12	0.983383
proton	1	20	12	13	14	0.982789
proton	1	20	14	15	16	0.985039
proton	1	20	16	17	18	0.984962
proton	1	20	18	19	20	0.987465
proton	1	20	20	21	22	0.987039
proton	1	20	22	23	24	0.981806
proton	1	20	24	25	26	0.959619
proton	1	20	26	27	28	0.921429
proton	1	20	28	29	30	0.886076
proton	1	21	-30	-29	-28	0.838235
proton	1	21	-28	-27	-26	0.880597
proton	1	21	-26	-25	-24	0.975434
proton	1	21	-24	-23	-22	0.980458
proton	1	21	-22	-21	-20	0.980104
proton	1	21	-20	-19	-18	0.978321
proton	1	21	-18	-17	-16	0.97726
proton	1	21	-16	-15	-14	0.977611
proton	1	21	-14	-13	-12	0.977786
proton	1	21	-12	-11	-10	0.978994
proton	1	21	-10	-9	-8	0.981197
proton	1	21	-8	-7	-6	0.978163
proton	1	21	-6	-5	-4	0.976879
proton	1	21	-4	-3	-2	0.973629
proton	1	21	-2	-1	0	0.964013
proton	1	21	0	1	2	0.963472
proton	1	21	2	3	4	0.973628
proton	1	21	4	5	6	0.980268
proton	1	21	6	7	8	0.979759
proton	1	21	8	9	10	0.982946
proton	1	21	10	11	12	0.981648
proton	1	21	12	13	14	0.983161
proton	1	21	14	15	16	0.985772
proton	1	21	16	17	18	0.987182
proton	1	21	18	19	20	0.984366
proton	1	21	20	21	22	0.98601
proton	1	21	22	23	24	0.983667
proton	1	21	24	25	26	0.97469
proton	1	21	26	27	28	0.920792
proton	1	21	28	29	30	0.92
proton	1	22	-30	-29	-28	0.902778
proton	1	22	-28	-27	-26	0.931035
proton	1	22	-26	-25	-24	0.972292
proton	1	22	-24	-23	-22	0.97984
proton	1	22	-22	-21	-20	0.975043
proton	1	22	-20	-19	-18	0.971098
proton	1	22	-18	-17	-16	0.968839
proton	1	22	-16	-15	-14	0.96789
proton	1	22	-14	-13	-12	0.965868
proton	1	22	-12	-11	-10	0.957084
proton	1	22	-10	-9	-8	0.962888
proton	1	22	-8	-7	-6	0.964373
proton	1	22	-6	-5	-4	0.967105
proton	1	22	-4	-3	-2	0.965002
proton	1	22	-2	-1	0	0.959753
proton	1	22	0	1	2	0.947087
proton	1	22	2	3	4	0.95952
proton	1	22	4	5	6	0.960156
proton	1	22	6	7	8	0.961999
proton	1	22	8	9	10	0.962322
proton	1	22	10	11	12	0.963541
proton	1	22	12	13	14	0.971747
proton	1	22	14	15	16	0.97283
proton	1	22	16	17	18	0.970576
proton	1	22	18	19	20	0.978853
proton	1	22	20	21	22	0.976802
proton	1	22	22	23	24	0.976776
proton	1	22	24	25	26	0.964269
proton	1	22	26	27	28	0.927798
proton	1	22	28	29	30	0.914894
proton	1	23	-30	-29	-28	0.869565
proton	1	23	-28	-27	-26	0.826087
proton	1	23	-26	-25	-24	0.955386
proton	1	23	-24	-23	-22	0.962993
proton	1	23	-22	-21	-20	0.954858
proton	1	23	-20	-19	-18	0.942251
proton	1	23	-18	-17	-16	0.930837
proton	1	23	-16	-15	-14	0.91134
proton	1	23	-14	-13	-12	0.865966
proton	1	23	-12	-11	-10	0.813463
proton	1	23	-10	-9	-8	0.79289
proton	1	23	-8	-7	-6	0.749077
proton	1	23	-6	-5	-4	0.706303
proton	1	23	-4	-3	-2	0.696614
proton	1	23	-2	-1	0	0.668849
proton	1	23	0	1	2	0.649844
proton	1	23	2	3	4	0.651374
proton	1	23	4	5	6	0.631095
proton	1	23	6	7	8	0.606327
proton	1	23	8	9	10	0.592253
proton	1	23	10	11	12	0.548275
proton	1	23	12	13	14	0.515799
proton	1	23	14	15	16	0.491106
proton	1	23	16	17	18	0.467909
proton	1	23	18	19	20	0.464211
proton	1	23	20	21	22	0.501873
proton	1	23	22	23	24	0.562484
proton	1	23	24	25	26	0.588293
proton	1	23	26	27	28	0.541485
proton	1	23	28	29	30	0.486842
proton	1	24	-30	-29	-28	0.72
proton	1	24	-28	-27	-26	0.804598
proton	1	24	-26	-25	-24	0.958007
proton	1	24	-24	-23	-22	0.960205
proton	1	24	-22	-21	-20	0.944923
proton	1	24	-20	-19	-18	0.914436
proton	1	24	-18	-17	-16	0.869291
proton	1	24	-16	-15	-14	0.811444
proton	1	24	-14	-13	-12	0.776275
proton	1	24	-12	-11	-10	0.760209
proton	1	24	-10	-9	-8	0.769707
proton	1	24	-8	-7	-6	0.806351
proton	1	24	-6	-5	-4	0.863399
proton	1	24	-4	-3	-2	0.898299
proton	1	24	-2	-1	0	0.905403
proton	1	24	0	1	2	0.913413
proton	1	24	2	3	4	0.921639
proton	1	24	4	5	6	0.911668
proton	1	24	6	7	8	0.892424
proton	1	24	8	9	10	0.863801
proton	1	24	10	11	12	0.860657
proton	1	24	12	13	14	0.890236
proton	1	24	14	15	16	0.917095
proton	1	24	16	17	18	0.943399
