-1	1	4	-6	0.980283
-1	1	4	-4	0.979883
-1	1	4	-2	0.965457
-1	1	4	0	0.960722
-1	1	4	2	0.972679
-1	1	4	4	0.978515
-1	1	4	6	0.977401
-1	1	4	8	0.977065
-1	1	4	10	0.974111
-1	1	4	12	0.975151
-1	1	4	14	0.962768
-1	1	4	16	0.951058
-1	1	4	18	0.913967
-1	1	4	20	0.909747
-1	1	4	22	0.930556
-1	1	4	24	0.953587
-1	1	4	26	0.953125
-1	1	4	28	0.956522
-1	1	5	-30	0.857143
-1	1	5	-28	0.942529
-1	1	5	-26	0.897849
-1	1	5	-24	0.948225
-1	1	5	-22	0.919554
-1	1	5	-20	0.949891
-1	1	5	-18	0.965852
-1	1	5	-16	0.970283
-1	1	5	-14	0.973886
-1	1	5	-12	0.975439
-1	1	5	-10	0.980651
-1	1	5	-8	0.980662
-1	1	5	-6	0.980143
-1	1	5	-4	0.976801
-1	1	5	-2	0.96722
-1	1	5	0	0.959652
-1	1	5	2	0.977747
-1	1	5	4	0.97863
-1	1	5	6	0.982232
-1	1	5	8	0.982927
-1	1	5	10	0.98142
-1	1	5	12	0.977975
-1	1	5	14	0.974644
-1	1	5	16	0.96933
-1	1	5	18	0.955306
-1	1	5	20	0.924966
-1	1	5	22	0.936776
-1	1	5	24	0.948097
-1	1	5	26	0.933333
-1	1	5	28	0.933333
-1	1	6	-30	0.888889
-1	1	6	-28	0.926829
-1	1	6	-26	0.917969
-1	1	6	-24	0.927332
-1	1	6	-22	0.933542
-1	1	6	-20	0.963628
-1	1	6	-18	0.972281
-1	1	6	-16	0.97622
-1	1	6	-14	0.978661
-1	1	6	-12	0.98061
-1	1	6	-10	0.98352
-1	1	6	-8	0.979451
-1	1	6	-6	0.978733
-1	1	6	-4	0.97828
-1	1	6	-2	0.964928
-1	1	6	0	0.966431
-1	1	6	2	0.977329
-1	1	6	4	0.98447
-1	1	6	6	0.982333
-1	1	6	8	0.984704
-1	1	6	10	0.980269
-1	1	6	12	0.980782
-1	1	6	14	0.976754
-1	1	6	16	0.976791
-1	1	6	18	0.968395
-1	1	6	20	0.92301
-1	1	6	22	0.926252
-1	1	6	24	0.919897
-1	1	6	26	0.948718
-1	1	6	28	0.979592
-1	1	7	-30	0.84
-1	1	7	-28	0.904
-1	1	7	-26	0.910448
-1	1	7	-24	0.927946
-1	1	7	-22	0.928202
-1	1	7	-20	0.965191
-1	1	7	-18	0.971079
-1	1	7	-16	0.976251
-1	1	7	-14	0.982188
-1	1	7	-12	0.981826
-1	1	7	-10	0.977926
-1	1	7	-8	0.982273
-1	1	7	-6	0.981414
-1	1	7	-4	0.977432
-1	1	7	-2	0.967191
-1	1	7	0	0.96173
-1	1	7	2	0.975074
-1	1	7	4	0.979471
-1	1	7	6	0.982887
-1	1	7	8	0.980765
-1	1	7	10	0.978643
-1	1	7	12	0.98125
-1	1	7	14	0.977273
-1	1	7	16	0.974707
-1	1	7	18	0.972951
-1	1	7	20	0.938973
-1	1	7	22	0.932832
-1	1	7	24	0.93346
-1	1	7	26	0.935135
-1	1	7	28	1
-1	1	8	-30	0.909091
-1	1	8	-28	0.938462
-1	1	8	-26	0.948649
-1	1	8	-24	0.950915
-1	1	8	-22	0.967782
-1	1	8	-20	0.972967
-1	1	8	-18	0.977926
-1	1	8	-16	0.979587
-1	1	8	-14	0.979748
-1	1	8	-12	0.98155
-1	1	8	-10	0.986827
-1	1	8	-8	0.983708
-1	1	8	-6	0.984913
-1	1	8	-4	0.982508
-1	1	8	-2	0.969157
-1	1	8	0	0.957875
-1	1	8	2	0.971763
-1	1	8	4	0.979823
-1	1	8	6	0.984159
-1	1	8	8	0.983889
-1	1	8	10	0.984489
-1	1	8	12	0.983552
-1	1	8	14	0.979495
-1	1	8	16	0.983277
-1	1	8	18	0.973438
-1	1	8	20	0.96748
-1	1	8	22	0.942129
-1	1	8	24	0.93265
-1	1	8	26	0.938389
-1	1	8	28	0.915493
-1	1	9	-30	0.875
-1	1	9	-28	0.854369
-1	1	9	-26	0.953704
-1	1	9	-24	0.961259
-1	1	9	-22	0.969211
-1	1	9	-20	0.972735
-1	1	9	-18	0.976453
-1	1	9	-16	0.980267
-1	1	9	-14	0.978266
-1	1	9	-12	0.983304
-1	1	9	-10	0.978723
-1	1	9	-8	0.985335
-1	1	9	-6	0.984105
-1	1	9	-4	0.982266
-1	1	9	-2	0.968061
-1	1	9	0	0.958923
-1	1	9	2	0.975974
-1	1	9	4	0.981547
-1	1	9	6	0.985983
-1	1	9	8	0.982468
-1	1	9	10	0.980933
-1	1	9	12	0.981863
-1	1	9	14	0.97937
-1	1	9	16	0.977705
-1	1	9	18	0.976216
-1	1	9	20	0.971447
-1	1	9	22	0.944856
-1	1	9	24	0.947581
-1	1	9	26	0.944444
-1	1	9	28	0.887324
-1	1	10	-30	0.981481
-1	1	10	-28	0.982301
-1	1	10	-26	0.980315
-1	1	10	-24	0.978935
-1	1	10	-22	0.978392
-1	1	10	-20	0.979721
-1	1	10	-18	0.979509
-1	1	10	-16	0.982956
-1	1	10	-14	0.983607
-1	1	10	-12	0.984587
-1	1	10	-10	0.986833
-1	1	10	-8	0.987663
-1	1	10	-6	0.985804
-1	1	10	-4	0.978658
-1	1	10	-2	0.971001
-1	1	10	0	0.964547
-1	1	10	2	0.9814
-1	1	10	4	0.983516
-1	1	10	6	0.986336
-1	1	10	8	0.989006
-1	1	10	10	0.986124
-1	1	10	12	0.985445
-1	1	10	14	0.984145
-1	1	10	16	0.98336
-1	1	10	18	0.985533
-1	1	10	20	0.981227
-1	1	10	22	0.968789
-1	1	10	24	0.957719
-1	1	10	26	0.953608
-1	1	10	28	0.967213
-1	1	11	-30	0.886792
-1	1	11	-28	0.948276
-1	1	11	-26	0.950739
-1	1	11	-24	0.965919
-1	1	11	-22	0.975749
-1	1	11	-20	0.974684
-1	1	11	-18	0.969779
-1	1	11	-16	0.977559
-1	1	11	-14	0.975173
-1	1	11	-12	0.977964
-1	1	11	-10	0.976914
-1	1	11	-8	0.976241
-1	1	11	-6	0.978568
-1	1	11	-4	0.97558
-1	1	11	-2	0.960212
-1	1	11	0	0.956168
-1	1	11	2	0.96
-1	1	11	4	0.96102
-1	1	11	6	0.925548
-1	1	11	8	0.864177
-1	1	11	10	0.785748
-1	1	11	12	0.766032
-1	1	11	14	0.837509
-1	1	11	16	0.922197
-1	1	11	18	0.960176
-1	1	11	20	0.966556
-1	1	11	22	0.945618
-1	1	11	24	0.933333
-1	1	11	26	0.876543
-1	1	11	28	0.907407
-1	1	12	-30	0.981481
-1	1	12	-28	0.901515
-1	1	12	-26	0.959941
-1	1	12	-24	0.966667
-1	1	12	-22	0.967734
-1	1	12	-20	0.970272
-1	1	12	-18	0.970321
-1	1	12	-16	0.970595
-1	1	12	-14	0.975812
-1	1	12	-12	0.974247
-1	1	12	-10	0.977767
-1	1	12	-8	0.97544
-1	1	12	-6	0.977384
-1	1	12	-4	0.969705
-1	1	12	-2	0.958977
-1	1	12	0	0.9355
-1	1	12	2	0.941103
-1	1	12	4	0.92667
-1	1	12	6	0.930545
-1	1	12	8	0.951486
-1	1	12	10	0.961425
-1	1	12	12	0.966994
-1	1	12	14	0.970311
-1	1	12	16	0.971675
-1	1	12	18	0.976037
-1	1	12	20	0.971383
-1	1	12	22	0.96375
-1	1	12	24	0.936718
-1	1	12	26	0.948276
-1	1	12	28	0.926471
-1	1	13	-30	0.867647
-1	1	13	-28	0.92517
-1	1	13	-26	0.928668
-1	1	13	-24	0.949942
-1	1	13	-22	0.938807
-1	1	13	-20	0.891918
-1	1	13	-18	0.799617
-1	1	13	-16	0.721206
-1	1	13	-14	0.754679
-1	1	13	-12	0.84439
-1	1	13	-10	0.912281
-1	1	13	-8	0.950188
-1	1	13	-6	0.962073
-1	1	13	-4	0.959624
-1	1	13	-2	0.951298
-1	1	13	0	0.947767
-1	1	13	2	0.966684
-1	1	13	4	0.962782
-1	1	13	6	0.963983
-1	1	13	8	0.964267
-1	1	13	10	0.962449
-1	1	13	12	0.955409
-1	1	13	14	0.961747
-1	1	13	16	0.9695
-1	1	13	18	0.970514
-1	1	13	20	0.967285
-1	1	13	22	0.957769
-1	1	13	24	0.929397
-1	1	13	26	0.929907
-1	1	13	28	0.929412
-1	1	14	-30	0.927273
-1	1	14	-28	0.9
-1	1	14	-26	0.944706
-1	1	14	-24	0.955489
-1	1	14	-22	0.962455
-1	1	14	-20	0.96089
-1	1	14	-18	0.95861
-1	1	14	-16	0.962475
-1	1	14	-14	0.971255
-1	1	14	-12	0.964665
-1	1	14	-10	0.973134
-1	1	14	-8	0.968288
-1	1	14	-6	0.971885
-1	1	14	-4	0.970368
-1	1	14	-2	0.954098
-1	1	14	0	0.952598
-1	1	14	2	0.963546
-1	1	14	4	0.96869
-1	1	14	6	0.962057
-1	1	14	8	0.949575
-1	1	14	10	0.901114
-1	1	14	12	0.883607
-1	1	14	14	0.922273
-1	1	14	16	0.957328
-1	1	14	18	0.966806
-1	1	14	20	0.977676
-1	1	14	22	0.960109
-1	1	14	24	0.936701
-1	1	14	26	0.920635
-1	1	14	28	0.930556
-1	1	15	-30	0.951613
-1	1	15	-28	0.928571
-1	1	15	-26	0.957958
-1	1	15	-24	0.961732
-1	1	15	-22	0.966814
-1	1	15	-20	0.966191
-1	1	15	-18	0.9633
-1	1	15	-16	0.964731
-1	1	15	-14	0.968725
-1	1	15	-12	0.965725
-1	1	15	-10	0.979399
-1	1	15	-8	0.976404
-1	1	15	-6	0.974359
-1	1	15	-4	0.974026
-1	1	15	-2	0.964612
-1	1	15	0	0.958345
-1	1	15	2	0.966705
-1	1	15	4	0.971476
-1	1	15	6	0.974041
-1	1	15	8	0.970874
-1	1	15	10	0.970078
-1	1	15	12	0.966361
-1	1	15	14	0.970572
-1	1	15	16	0.974802
-1	1	15	18	0.975768
-1	1	15	20	0.973773
-1	1	15	22	0.96594
-1	1	15	24	0.940561
-1	1	15	26	0.915751
-1	1	15	28	0.88172
-1	1	16	-30	0.972222
-1	1	16	-28	0.899281
-1	1	16	-26	0.94402
-1	1	16	-24	0.951681
-1	1	16	-22	0.955059
-1	1	16	-20	0.949531
-1	1	16	-18	0.916267
-1	1	16	-16	0.902473
-1	1	16	-14	0.901062
-1	1	16	-12	0.923346
-1	1	16	-10	0.95509
-1	1	16	-8	0.96324
-1	1	16	-6	0.967385
-1	1	16	-4	0.966162
-1	1	16	-2	0.95622
-1	1	16	0	0.94851
-1	1	16	2	0.971053
-1	1	16	4	0.968017
-1	1	16	6	0.973459
-1	1	16	8	0.963597
-1	1	16	10	0.947272
-1	1	16	12	0.940462
-1	1	16	14	0.951608
-1	1	16	16	0.964568
-1	1	16	18	0.966907
-1	1	16	20	0.96813
-1	1	16	22	0.969316
-1	1	16	24	0.945974
-1	1	16	26	0.92887
-1	1	16	28	0.930556
-1	1	17	-30	0.916667
-1	1	17	-28	0.873134
-1	1	17	-26	0.942901
-1	1	17	-24	0.939887
-1	1	17	-22	0.907248
-1	1	17	-20	0.876188
-1	1	17	-18	0.853002
-1	1	17	-16	0.846635
-1	1	17	-14	0.871037
-1	1	17	-12	0.905514
-1	1	17	-10	0.948671
-1	1	17	-8	0.961785
-1	1	17	-6	0.960174
-1	1	17	-4	0.963219
-1	1	17	-2	0.95346
-1	1	17	0	0.944206
-1	1	17	2	0.968849
-1	1	17	4	0.969178
-1	1	17	6	0.967436
-1	1	17	8	0.975113
-1	1	17	10	0.97006
-1	1	17	12	0.973451
-1	1	17	14	0.977259
-1	1	17	16	0.976405
-1	1	17	18	0.980707
-1	1	17	20	0.98125
-1	1	17	22	0.981107
-1	1	17	24	0.979449
-1	1	17	26	0.962617
-1	1	17	28	0.909091
-1	1	18	-30	0.818182
-1	1	18	-28	0.712
-1	1	18	-26	0.857253
-1	1	18	-24	0.861691
-1	1	18	-22	0.801094
-1	1	18	-20	0.735275
-1	1	18	-18	0.718199
-1	1	18	-16	0.67541
-1	1	18	-14	0.667973
-1	1	18	-12	0.608037
-1	1	18	-10	0.54985
-1	1	18	-8	0.51506
-1	1	18	-6	0.492982
-1	1	18	-4	0.460007
-1	1	18	-2	0.420128
-1	1	18	0	0.420497
-1	1	18	2	0.414439
-1	1	18	4	0.419133
-1	1	18	6	0.421948
-1	1	18	8	0.44164
-1	1	18	10	0.459577
-1	1	18	12	0.489026
-1	1	18	14	0.496974
-1	1	18	16	0.587554
-1	1	18	18	0.676237
-1	1	18	20	0.749425
-1	1	18	22	0.802172
-1	1	18	24	0.809662
-1	1	18	26	0.74537
-1	1	18	28	0.615385
-1	1	19	-30	0.895833
-1	1	19	-28	0.911765
-1	1	19	-26	0.95072
-1	1	19	-24	0.96822
-1	1	19	-22	0.962212
-1	1	19	-20	0.962245
-1	1	19	-18	0.960545
-1	1	19	-16	0.94942
-1	1	19	-14	0.931786
-1	1	19	-12	0.884828
-1	1	19	-10	0.892081
-1	1	19	-8	0.934539
-1	1	19	-6	0.958544
-1	1	19	-4	0.957432
-1	1	19	-2	0.959857
-1	1	19	0	0.94654
-1	1	19	2	0.952739
-1	1	19	4	0.970463
-1	1	19	6	0.968096
-1	1	19	8	0.973849
-1	1	19	10	0.962832
-1	1	19	12	0.967155
-1	1	19	14	0.967888
-1	1	19	16	0.976113
-1	1	19	18	0.969989
-1	1	19	20	0.973828
-1	1	19	22	0.974302
-1	1	19	24	0.95905
-1	1	19	26	0.939394
-1	1	19	28	0.888889
-1	1	20	-30	0.818182
-1	1	20	-28	0.907801
-1	1	20	-26	0.956749
-1	1	20	-24	0.966862
-1	1	20	-22	0.963733
-1	1	20	-20	0.96173
-1	1	20	-18	0.960059
-1	1	20	-16	0.959161
-1	1	20	-14	0.960784
-1	1	20	-12	0.939054
-1	1	20	-10	0.938707
-1	1	20	-8	0.958463
-1	1	20	-6	0.971988
-1	1	20	-4	0.969962
-1	1	20	-2	0.965204
-1	1	20	0	0.956324
-1	1	20	2	0.971858
-1	1	20	4	0.971792
-1	1	20	6	0.980497
-1	1	20	8	0.973737
-1	1	20	10	0.974339
-1	1	20	12	0.965597
-1	1	20	14	0.966193
-1	1	20	16	0.97453
-1	1	20	18	0.983258
-1	1	20	20	0.976003
-1	1	20	22	0.977282
-1	1	20	24	0.952985
-1	1	20	26	0.933884
-1	1	20	28	0.931035
-1	1	21	-30	0.928571
-1	1	21	-28	0.951219
-1	1	21	-26	0.957189
-1	1	21	-24	0.953283
-1	1	21	-22	0.964047
-1	1	21	-20	0.964504
-1	1	21	-18	0.958132
-1	1	21	-16	0.951318
-1	1	21	-14	0.946066
-1	1	21	-12	0.950617
-1	1	21	-10	0.952481
-1	1	21	-8	0.951523
-1	1	21	-6	0.965704
-1	1	21	-4	0.967782
-1	1	21	-2	0.952123
-1	1	21	0	0.956699
-1	1	21	2	0.972927
-1	1	21	4	0.97169
-1	1	21	6	0.970254
-1	1	21	8	0.969684
-1	1	21	10	0.964905
-1	1	21	12	0.969211
-1	1	21	14	0.976673
-1	1	21	16	0.970052
-1	1	21	18	0.971634
-1	1	21	20	0.983893
-1	1	21	22	0.976646
-1	1	21	24	0.962011
-1	1	21	26	0.966667
-1	1	21	28	0.924528
-1	1	22	-30	0.785714
-1	1	22	-28	0.966387
-1	1	22	-26	0.958259
-1	1	22	-24	0.943662
-1	1	22	-22	0.955441
-1	1	22	-20	0.934948
-1	1	22	-18	0.923111
-1	1	22	-16	0.908779
-1	1	22	-14	0.882177
-1	1	22	-12	0.905473
-1	1	22	-10	0.927387
-1	1	22	-8	0.938037
-1	1	22	-6	0.944719
-1	1	22	-4	0.93318
-1	1	22	-2	0.936766
-1	1	22	0	0.929641
-1	1	22	2	0.93903
-1	1	22	4	0.928116
-1	1	22	6	0.911061
-1	1	22	8	0.903432
-1	1	22	10	0.922192
-1	1	22	12	0.939008
-1	1	22	14	0.932432
-1	1	22	16	0.950629
-1	1	22	18	0.957488
-1	1	22	20	0.958227
-1	1	22	22	0.952634
-1	1	22	24	0.949309
-1	1	22	26	0.911628
-1	1	22	28	0.863636
-1	1	23	-30	0.833333
-1	1	23	-28	0.954128
-1	1	23	-26	0.954509
-1	1	23	-24	0.949168
-1	1	23	-22	0.949413
-1	1	23	-20	0.933004
-1	1	23	-18	0.904072
-1	1	23	-16	0.807181
-1	1	23	-14	0.679819
-1	1	23	-12	0.553281
-1	1	23	-10	0.485959
-1	1	23	-8	0.458026
-1	1	23	-6	0.429881
-1	1	23	-4	0.426782
-1	1	23	-2	0.440964
-1	1	23	0	0.411627
-1	1	23	2	0.425622
-1	1	23	4	0.426364
-1	1	23	6	0.406914
-1	1	23	8	0.414157
-1	1	23	10	0.377587
-1	1	23	12	0.378431
-1	1	23	14	0.37426
-1	1	23	16	0.383597
-1	1	23	18	0.364758
-1	1	23	20	0.399393
-1	1	23	22	0.395879
-1	1	23	24	0.380049
-1	1	23	26	0.372807
-1	1	23	28	0.404762
-1	1	24	-30	0.911765
-1	1	24	-28	0.941176
-1	1	24	-26	0.954023
-1	1	24	-24	0.962836
-1	1	24	-22	0.943623
-1	1	24	-20	0.939621
-1	1	24	-18	0.891026
-1	1	24	-16	0.79248
-1	1	24	-14	0.66698
-1	1	24	-12	0.61999
-1	1	24	-10	0.688109
-1	1	24	-8	0.801918
-1	1	24	-6	0.916461
-1	1	24	-4	0.94077
-1	1	24	-2	0.952193
-1	1	24	0	0.952381
-1	1	24	2	0.964789
-1	1	24	4	0.968112
-1	1	24	6	0.952265
-1	1	24	8	0.913022
-1	1	24	10	0.905846
-1	1	24	12	0.934307
-1	1	24	14	0.957164
-1	1	24	16	0.974007
-1	1	24	18	0.974622
-1	1	24	20	0.972306
-1	1	24	22	0.971978
-1	1	24	24	0.963128
-1	1	24	26	0.957983
-1	1	24	28	1
-1	1	25	-30	0.883721
-1	1	25	-28	0.912162
-1	1	25	-26	0.96447
-1	1	25	-24	0.959575
-1	1	25	-22	0.961019
-1	1	25	-20	0.956765
-1	1	25	-18	0.953254
-1	1	25	-16	0.955893
-1	1	25	-14	0.959795
-1	1	25	-12	0.964299
-1	1	25	-10	0.96331
-1	1	25	-8	0.966352
-1	1	25	-6	0.967245
-1	1	25	-4	0.961172
-1	1	25	-2	0.956823
-1	1	25	0	0.953053
-1	1	25	2	0.963434
-1	1	25	4	0.977502
-1	1	25	6	0.969492
-1	1	25	8	0.979268
-1	1	25	10	0.971919
-1	1	25	12	0.964669
-1	1	25	14	0.959681
-1	1	25	16	0.97069
-1	1	25	18	0.967818
-1	1	25	20	0.96802
-1	1	25	22	0.962462
-1	1	25	24	0.968383
-1	1	25	26	0.956772
-1	1	25	28	0.90566
-1	1	26	-30	0.346154
-1	1	26	-28	0.283871
-1	1	26	-26	0.290441
-1	1	26	-24	0.253633
-1	1	26	-22	0.256362
-1	1	26	-20	0.246388
-1	1	26	-18	0.24019
-1	1	26	-16	0.240162
-1	1	26	-14	0.264358
-1	1	26	-12	0.23471
-1	1	26	-10	0.251563
-1	1	26	-8	0.265807
-1	1	26	-6	0.26225
-1	1	26	-4	0.263049
-1	1	26	-2	0.257761
-1	1	26	0	0.239726
-1	1	26	2	0.25264
-1	1	26	4	0.241474
-1	1	26	6	0.229639
-1	1	26	8	0.204951
-1	1	26	10	0.197684
-1	1	26	12	0.184692
-1	1	26	14	0.167434
-1	1	26	16	0.168868
-1	1	26	18	0.171842
-1	1	26	20	0.160352
-1	1	26	22	0.163256
-1	1	26	24	0.155469
-1	1	26	26	0.162651
-1	1	26	28	0.135135
-1	1	27	-30	0.895522
-1	1	27	-28	0.955446
-1	1	27	-26	0.96395
-1	1	27	-24	0.962979
-1	1	27	-22	0.968713
-1	1	27	-20	0.971071
-1	1	27	-18	0.965071
-1	1	27	-16	0.971179
-1	1	27	-14	0.972323
-1	1	27	-12	0.976773
-1	1	27	-10	0.98265
-1	1	27	-8	0.97695
-1	1	27	-6	0.978723
-1	1	27	-4	0.971509
-1	1	27	-2	0.961111
-1	1	27	0	0.960809
-1	1	27	2	0.972031
-1	1	27	4	0.977435
-1	1	27	6	0.974401
-1	1	27	8	0.973803
-1	1	27	10	0.970301
-1	1	27	12	0.968456
-1	1	27	14	0.970085
-1	1	27	16	0.970065
-1	1	27	18	0.966946
-1	1	27	20	0.966258
-1	1	27	22	0.960363
-1	1	27	24	0.958983
-1	1	27	26	0.955307
-1	1	27	28	0.971831
-1	1	28	-30	0.975
-1	1	28	-28	0.95625
-1	1	28	-26	0.965054
-1	1	28	-24	0.966457
-1	1	28	-22	0.959262
-1	1	28	-20	0.960663
-1	1	28	-18	0.971074
-1	1	28	-16	0.960463
-1	1	28	-14	0.971368
-1	1	28	-12	0.971727
-1	1	28	-10	0.973278
-1	1	28	-8	0.975473
-1	1	28	-6	0.979266
-1	1	28	-4	0.972175
-1	1	28	-2	0.966596
-1	1	28	0	0.954023
-1	1	28	2	0.965837
-1	1	28	4	0.966038
-1	1	28	6	0.961153
-1	1	28	8	0.92591
-1	1	28	10	0.850915
-1	1	28	12	0.718037
-1	1	28	14	0.635088
-1	1	28	16	0.638937
-1	1	28	18	0.733757
-1	1	28	20	0.838814
-1	1	28	22	0.935976
-1	1	28	24	0.958896
-1	1	28	26	0.93994
-1	1	28	28	0.925373
-1	1	29	-30	0.87037
-1	1	29	-28	0.947712
-1	1	29	-26	0.960456
-1	1	29	-24	0.96367
-1	1	29	-22	0.958549
-1	1	29	-20	0.955305
-1	1	29	-18	0.961062
-1	1	29	-16	0.959425
-1	1	29	-14	0.964701
-1	1	29	-12	0.967497
-1	1	29	-10	0.967686
-1	1	29	-8	0.978056
-1	1	29	-6	0.970832
-1	1	29	-4	0.971698
-1	1	29	-2	0.962585
-1	1	29	0	0.946608
-1	1	29	2	0.948549
-1	1	29	4	0.897517
-1	1	29	6	0.849105
-1	1	29	8	0.829139
-1	1	29	10	0.885367
-1	1	29	12	0.936208
-1	1	29	14	0.951478
-1	1	29	16	0.944295
-1	1	29	18	0.969585
-1	1	29	20	0.970069
-1	1	29	22	0.979032
-1	1	29	24	0.970052
-1	1	29	26	0.962751
-1	1	29	28	0.934783
-1	1	30	-30	0.954545
-1	1	30	-28	0.927374
-1	1	30	-26	0.957823
-1	1	30	-24	0.951965
-1	1	30	-22	0.958886
-1	1	30	-20	0.95732
-1	1	30	-18	0.962071
-1	1	30	-16	0.94636
-1	1	30	-14	0.96301
-1	1	30	-12	0.955624
-1	1	30	-10	0.961004
-1	1	30	-8	0.966317
-1	1	30	-6	0.974459
-1	1	30	-4	0.96967
-1	1	30	-2	0.956831
-1	1	30	0	0.953318
-1	1	30	2	0.961359
-1	1	30	4	0.96978
-1	1	30	6	0.958923
-1	1	30	8	0.961134
-1	1	30	10	0.958202
-1	1	30	12	0.955922
-1	1	30	14	0.958885
-1	1	30	16	0.975234
-1	1	30	18	0.972894
-1	1	30	20	0.981353
-1	1	30	22	0.984401
-1	1	30	24	0.976356
-1	1	30	26	0.985294
-1	1	30	28	0.953488
-1	1	31	-30	0.842105
-1	1	31	-28	0.936047
-1	1	31	-26	0.946863
-1	1	31	-24	0.960961
-1	1	31	-22	0.953004
-1	1	31	-20	0.958201
-1	1	31	-18	0.950476
-1	1	31	-16	0.95209
-1	1	31	-14	0.953488
-1	1	31	-12	0.957534
-1	1	31	-10	0.964151
-1	1	31	-8	0.97191
-1	1	31	-6	0.973832
-1	1	31	-4	0.965002
-1	1	31	-2	0.959963
-1	1	31	0	0.951231
-1	1	31	2	0.963091
-1	1	31	4	0.963397
-1	1	31	6	0.958559
-1	1	31	8	0.953545
-1	1	31	10	0.95998
-1	1	31	12	0.969022
-1	1	31	14	0.97446
-1	1	31	16	0.975885
-1	1	31	18	0.976102
-1	1	31	20	0.982133
-1	1	31	22	0.98263
-1	1	31	24	0.972613
-1	1	31	26	0.973485
-1	1	31	28	0.921053
-1	1	32	-30	0.866667
-1	1	32	-28	0.924051
-1	1	32	-26	0.935588
-1	1	32	-24	0.935809
-1	1	32	-22	0.920619
-1	1	32	-20	0.933234
-1	1	32	-18	0.924964
-1	1	32	-16	0.918436
-1	1	32	-14	0.939796
-1	1	32	-12	0.935514
-1	1	32	-10	0.944586
-1	1	32	-8	0.946947
-1	1	32	-6	0.95432
-1	1	32	-4	0.943948
-1	1	32	-2	0.940349
-1	1	32	0	0.934361
-1	1	32	2	0.953239
-1	1	32	4	0.95954
-1	1	32	6	0.953394
-1	1	32	8	0.944651
-1	1	32	10	0.954863
-1	1	32	12	0.963695
-1	1	32	14	0.955044
-1	1	32	16	0.956545
-1	1	32	18	0.974863
-1	1	32	20	0.969902
-1	1	32	22	0.976462
-1	1	32	24	0.969479
-1	1	32	26	0.956863
-1	1	32	28	0.888889
-1	1	33	-30	0
-1	1	33	-28	0
-1	1	33	-26	0
-1	1	33	-24	0
-1	1	33	-22	0
-1	1	33	-20	0
-1	1	33	-18	0
-1	1	33	-16	0
-1	1	33	-14	0
