    1.100    0.400    0.877   -0.500   75.000    0.4620    0.2640    4.0000    0.6060    0.4323  1  1
    1.100    0.400    0.877   -0.500  105.000    0.8810    0.5560    3.0000    0.2350    0.4066  1  1
    1.100    0.400    0.877   -0.500  135.000    1.6000    0.9730    4.0000    0.1380    0.6711  1  1
    1.100    0.400    0.877   -0.500  165.000    2.2600    0.9120    8.0000    0.2380    0.3160  1  1
    1.100    0.400    0.877   -0.500  195.000    2.3300    0.8690   10.0000    0.3440    0.2911  1  1
    1.100    0.400    0.877   -0.500  225.000    0.7420    0.4140    4.0000    0.2370    0.2252  1  1
    1.100    0.400    0.877   -0.500  255.000    0.3550    0.3770    1.0000    0.1170    0.2864  1  1
    1.100    0.400    0.877   -0.500  285.000    2.2900    1.2300    6.0000    0.1720    0.9825  1  1
    1.100    0.400    0.877   -0.500  315.000    0.2120    0.1710    2.0000    1.1100    0.2469  1  1
    1.100    0.400    0.877   -0.500  345.000    1.3400    1.5200    4.0000    0.0625    0.6566  1  1
    1.100    0.400    0.877   -0.300   15.000    0.9100    0.5520    5.0000    0.2260    0.4313  1  1
    1.100    0.400    0.877   -0.300   45.000    2.2200    1.8400    3.0000    0.1000    0.9839  1  1
    1.100    0.400    0.877   -0.300   75.000    1.4500    0.9320    4.0000    0.2220    0.4454  1  1
    1.100    0.400    0.877   -0.300  105.000    8.1300    3.6700   12.0000    0.1030    2.5965  1  1
    1.100    0.400    0.877   -0.300  135.000    0.6290    0.2800    6.0000    0.5070    0.5210  1  1
    1.100    0.400    0.877   -0.300  165.000    6.2900    2.3800   13.0000    0.1040    2.6355  1  1
    1.100    0.400    0.877   -0.300  195.000    1.6800    0.7050    8.0000    0.2060    0.2641  1  1
    1.100    0.400    0.877   -0.300  225.000    1.9300    0.9190    6.0000    0.2470    1.3013  1  1
    1.100    0.400    0.877   -0.300  255.000    2.4000    1.1900    8.0000    0.1480    0.3294  1  1
    1.100    0.400    0.877   -0.300  285.000    0.2760    0.2120    2.0000    0.4230    0.3987  1  1
    1.100    0.400    0.877   -0.300  315.000    0.8550    0.9990    1.0000    0.0769    0.8863  1  1
    1.100    0.400    0.877   -0.300  345.000    0.4390    0.3090    3.0000    0.3080    0.5658  1  1
    1.100    0.400    0.877   -0.100   15.000    0.9830    0.5020    8.0000    0.4070    0.1884  1  1
    1.100    0.400    0.877   -0.100   45.000    3.7100    2.7700    5.0000    0.0857    1.5463  1  1
    1.100    0.400    0.877   -0.100   75.000    4.7100    3.0900    6.0000    0.0755    1.8925  1  1
    1.100    0.400    0.877   -0.100  105.000    3.0500    1.5000    7.0000    0.1330    0.7362  1  1
    1.100    0.400    0.877   -0.100  135.000    1.5300    0.6570    7.0000    0.2270    0.1965  1  1
    1.100    0.400    0.877   -0.100  165.000    2.6100    1.0800    9.0000    0.1330    0.6082  1  1
    1.100    0.400    0.877   -0.100  195.000    1.3500    0.5410    8.0000    0.2540    0.2778  1  1
    1.100    0.400    0.877   -0.100  225.000    3.9200    1.5000   11.0000    0.2170    0.9911  1  1
    1.100    0.400    0.877   -0.100  255.000    2.2700    1.1100    7.0000    0.1670    0.6992  1  1
    1.100    0.400    0.877   -0.100  285.000    1.1400    0.5990    5.0000    0.2790    0.3422  1  1
    1.100    0.400    0.877   -0.100  315.000    0.2000    0.1520    2.0000    0.5380    0.1308  1  1
    1.100    0.400    0.877   -0.100  345.000    1.3900    1.0400    3.0000    0.1280    1.0365  1  1
    1.100    0.400    0.877    0.100   15.000    2.8800    1.6000    6.0000    0.1610    1.0660  1  1
    1.100    0.400    0.877    0.100   45.000    0.3560    0.2700    2.0000    0.3190    0.0991  1  1
    1.100    0.400    0.877    0.100   75.000    1.4400    0.7800    5.0000    0.1740    0.1774  1  1
    1.100    0.400    0.877    0.100  105.000    1.4400    0.5450   10.0000    0.3410    0.5576  1  1
    1.100    0.400    0.877    0.100  135.000   11.2000    3.7500   21.0000    0.1480    1.3471  1  1
    1.100    0.400    0.877    0.100  165.000    2.5800    0.8500   13.0000    0.2860    0.2799  1  1
    1.100    0.400    0.877    0.100  195.000    2.7100    1.0000   11.0000    0.2190    0.5359  1  1
    1.100    0.400    0.877    0.100  225.000    3.3700    1.4600    8.0000    0.1490    0.4079  1  1
    1.100    0.400    0.877    0.100  255.000    0.8840    0.4370    5.0000    0.2670    0.7626  1  1
    1.100    0.400    0.877    0.100  285.000    1.3800    0.5710    9.0000    0.3330    1.1559  1  1
    1.100    0.400    0.877    0.100  315.000    0.3750    0.2180    4.0000    0.3780    0.4432  1  1
    1.100    0.400    0.877    0.100  345.000    0.7550    0.5000    3.0000    0.3950    0.3696  1  1
    1.100    0.400    0.877    0.300   15.000    0.7240    0.3820    5.0000    0.4590    0.2435  1  1
    1.100    0.400    0.877    0.300   45.000    2.0600    1.0700    6.0000    0.1850    0.5330  1  1
    1.100    0.400    0.877    0.300   75.000    2.5700    1.3100    8.0000    0.1310    0.3774  1  1
    1.100    0.400    0.877    0.300  105.000    1.7700    0.7910    7.0000    0.2120    0.5156  1  1
    1.100    0.400    0.877    0.300  135.000    2.1000    0.6630   15.0000    0.3750    0.8948  1  1
    1.100    0.400    0.877    0.300  165.000    2.3300    0.8410   10.0000    0.2330    0.1877  1  1
    1.100    0.400    0.877    0.300  195.000    5.2600    2.0000   12.0000    0.1330    1.6195  1  1
    1.100    0.400    0.877    0.300  225.000    4.0500    1.4800   13.0000    0.1840    0.9336  1  1
    1.100    0.400    0.877    0.300  255.000    1.1500    0.5020    7.0000    0.2700    0.6789  1  1
    1.100    0.400    0.877    0.300  285.000    1.4700    0.6550    7.0000    0.3380    0.6394  1  1
    1.100    0.400    0.877    0.300  315.000    1.6900    0.9640    5.0000    0.1410    0.7294  1  1
    1.100    0.400    0.877    0.300  345.000    1.2800    0.6470    9.0000    0.2110    0.9834  1  1
    1.100    0.400    0.877    0.500   15.000    2.3700    1.2700    6.0000    0.2140    0.7463  1  1
    1.100    0.400    0.877    0.500   45.000    2.0900    0.9400    8.0000    0.2710    0.7147  1  1
    1.100    0.400    0.877    0.500   75.000    8.2400    3.7800   12.0000    0.1200    3.3571  1  1
    1.100    0.400    0.877    0.500  105.000    6.2300    2.5500   10.0000    0.1200    1.6469  1  1
    1.100    0.400    0.877    0.500  135.000    5.3400    1.7900   15.0000    0.2060    1.0239  1  1
    1.100    0.400    0.877    0.500  165.000    1.0500    0.4150    8.0000    0.3420    0.7346  1  1
    1.100    0.400    0.877    0.500  195.000    2.0300    0.7480   10.0000    0.2780    0.2315  1  1
    1.100    0.400    0.877    0.500  225.000    1.2500    0.6130    5.0000    0.2060    0.6538  1  1
    1.100    0.400    0.877    0.500  255.000    3.8000    1.4300   12.0000    0.2140    1.5557  1  1
    1.100    0.400    0.877    0.500  285.000    1.2200    0.4730   12.0000    0.3330    0.5901  1  1
    1.100    0.400    0.877    0.500  315.000    1.1200    0.4830    8.0000    0.4790    1.8258  1  1
    1.100    0.400    0.877    0.500  345.000    0.8940    0.4500    6.0000    0.2710    0.6123  1  1
    1.100    0.400    0.877    0.700   15.000    1.7600    1.0200    6.0000    0.1710    0.1431  1  1
    1.100    0.400    0.877    0.700   45.000    0.1920    0.1440    2.0000    0.3330    0.7492  1  1
    1.100    0.400    0.877    0.700   75.000    1.4100    0.5460   11.0000    0.3770    0.9547  1  1
    1.100    0.400    0.877    0.700  105.000    5.5800    2.6300    8.0000    0.0976    1.8332  1  1
    1.100    0.400    0.877    0.700  135.000    1.2000    0.6540    4.0000    0.2310    1.1248  1  1
    1.100    0.400    0.877    0.700  165.000    3.1700    1.1300   12.0000    0.2200    0.5237  1  1
    1.100    0.400    0.877    0.700  195.000    1.8200    0.7360    8.0000    0.2570    0.6078  1  1
    1.100    0.400    0.877    0.700  225.000    4.6400    1.7700   11.0000    0.1560    1.1163  1  1
    1.100    0.400    0.877    0.700  255.000    6.7300    3.6000    9.0000    0.0723    2.6921  1  1
    1.100    0.400    0.877    0.700  285.000    3.6400    1.5500   10.0000    0.1860    1.0229  1  1
    1.100    0.400    0.877    0.700  315.000    1.1000    0.4740    8.0000    0.5110    0.4663  1  1
    1.100    0.400    0.877    0.700  345.000    1.0700    0.4830    8.0000    0.2710    0.1151  1  1
    1.100    0.400    0.877    0.900   15.000    2.7000    1.5600    5.0000    0.1380    0.6265  1  1
    1.100    0.400    0.877    0.900   45.000    2.2200    1.0500    7.0000    0.2780    0.8658  1  1
    1.100    0.400    0.877    0.900   75.000    1.8600    1.0000    5.0000    0.2460    1.1923  1  1
    1.100    0.400    0.877    0.900  105.000    1.6400    0.7240    7.0000    0.3910    0.5739  1  1
    1.100    0.400    0.877    0.900  135.000    2.5700    1.0500   10.0000    0.2310    0.4514  1  1
    1.100    0.400    0.877    0.900  165.000    1.9400    0.7780    9.0000    0.3680    0.7290  1  1
    1.100    0.400    0.877    0.900  195.000    3.8700    1.3700   13.0000    0.2950    0.7838  1  1
    1.100    0.400    0.877    0.900  225.000    1.4600    0.5780    9.0000    0.4530    1.3879  1  1
    1.100    0.400    0.877    0.900  255.000    3.8400    1.5700   10.0000    0.2900    1.5173  1  1
    1.100    0.400    0.877    0.900  285.000    1.0700    0.5020    6.0000    0.4470    1.8237  1  1
    1.100    0.400    0.877    0.900  315.000    1.5300    0.9400    4.0000    0.1300    0.3960  1  1
    1.100    0.400    0.877    0.900  345.000    4.8200    2.4600    8.0000    0.1570    1.4898  1  1
    1.120    0.400    0.871   -0.900   15.000    3.7100    1.4400   10.0000    0.1810    0.9777  1  1
    1.120    0.400    0.871   -0.900   45.000    2.5900    0.9160   12.0000    0.3100    0.8864  1  1
    1.120    0.400    0.871   -0.900   75.000    1.6300    0.7050    7.0000    0.2070    0.2802  1  1
    1.120    0.400    0.871   -0.900  105.000    2.4200    1.0600    7.0000    0.1530    0.4359  1  1
    1.120    0.400    0.871   -0.900  135.000    1.9900    0.8330    7.0000    0.2080    0.3415  1  1
    1.120    0.400    0.871   -0.900  165.000    0.8040    0.3810    5.0000    0.3010    0.9886  1  1
    1.120    0.400    0.871   -0.900  195.000    1.3000    0.5710    6.0000    0.2600    0.3130  1  1
    1.120    0.400    0.871   -0.900  225.000    4.6900    1.8400   10.0000    0.1400    0.8102  1  1
    1.120    0.400    0.871   -0.900  255.000    1.6000    0.8050    5.0000    0.1610    0.2922  1  1
    1.120    0.400    0.871   -0.900  285.000    1.0800    0.6740    3.0000    0.1460    0.5589  1  1
    1.120    0.400    0.871   -0.900  315.000    2.1200    0.9730    7.0000    0.1740    0.5581  1  1
    1.120    0.400    0.871   -0.900  345.000    4.2400    1.6100   12.0000    0.1940    0.9049  1  1
    1.120    0.400    0.871   -0.700   15.000    3.4000    1.3000   11.0000    0.1320    0.6802  1  1
    1.120    0.400    0.871   -0.700   45.000    1.4700    0.6760    6.0000    0.1860    0.6145  1  1
    1.120    0.400    0.871   -0.700   75.000    1.6700    0.5680   11.0000    0.2850    0.2750  1  1
    1.120    0.400    0.871   -0.700  105.000    1.7100    0.6310    9.0000    0.2610    0.5792  1  1
    1.120    0.400    0.871   -0.700  135.000    2.7100    0.9370   10.0000    0.2380    0.3332  1  1
    1.120    0.400    0.871   -0.700  165.000    1.6900    0.6030    9.0000    0.2280    0.5869  1  1
    1.120    0.400    0.871   -0.700  195.000    2.7400    0.8590   12.0000    0.2730    0.2969  1  1
    1.120    0.400    0.871   -0.700  225.000    3.1500    0.9970   13.0000    0.1820    0.5158  1  1
    1.120    0.400    0.871   -0.700  255.000    2.0200    0.7380    9.0000    0.2450    0.3397  1  1
    1.120    0.400    0.871   -0.700  285.000    2.0400    0.6740   12.0000    0.2710    0.3488  1  1
    1.120    0.400    0.871   -0.700  315.000    2.6000    1.0400    9.0000    0.1520    0.8506  1  1
    1.120    0.400    0.871   -0.700  345.000    3.0600    1.0500   13.0000    0.2250    0.7256  1  1
    1.120    0.400    0.871   -0.500   15.000    2.3700    0.8290   12.0000    0.2680    0.6714  1  1
    1.120    0.400    0.871   -0.500   45.000    1.8000    0.6810    9.0000    0.1970    0.2244  1  1
    1.120    0.400    0.871   -0.500   75.000    1.7400    0.5790   11.0000    0.3370    0.2220  1  1
    1.120    0.400    0.871   -0.500  105.000    2.3800    0.6850   15.0000    0.2690    0.2102  1  1
    1.120    0.400    0.871   -0.500  135.000    2.5600    0.7180   15.0000    0.2750    0.7635  1  1
    1.120    0.400    0.871   -0.500  165.000    5.3000    1.4500   17.0000    0.1890    0.8633  1  1
    1.120    0.400    0.871   -0.500  195.000    3.1200    0.7840   20.0000    0.2580    1.1033  1  1
    1.120    0.400    0.871   -0.500  225.000    2.9900    0.9500   12.0000    0.1950    0.1885  1  1
    1.120    0.400    0.871   -0.500  255.000    4.6100    1.2400   19.0000    0.1940    0.8531  1  1
    1.120    0.400    0.871   -0.500  285.000    3.3100    0.9960   16.0000    0.1900    0.2486  1  1
    1.120    0.400    0.871   -0.500  315.000    2.2500    0.7590   12.0000    0.2710    0.2894  1  1
    1.120    0.400    0.871   -0.500  345.000    0.9060    0.4890    4.0000    0.2370    1.2221  1  1
    1.120    0.400    0.871   -0.300   15.000    2.9700    1.1400   11.0000    0.1390    0.7445  1  1
    1.120    0.400    0.871   -0.300   45.000    2.7000    0.9690   10.0000    0.2100    0.5608  1  1
    1.120    0.400    0.871   -0.300   75.000    2.0800    0.6600   12.0000    0.2630    0.1083  1  1
    1.120    0.400    0.871   -0.300  105.000    3.1000    0.9690   13.0000    0.1880    0.4508  1  1
    1.120    0.400    0.871   -0.300  135.000    4.6600    1.2400   18.0000    0.1600    1.1141  1  1
    1.120    0.400    0.871   -0.300  165.000    3.7800    0.9870   19.0000    0.1920    1.4509  1  1
    1.120    0.400    0.871   -0.300  195.000    5.3200    1.5300   15.0000    0.1740    1.2257  1  1
    1.120    0.400    0.871   -0.300  225.000    3.6300    0.9870   17.0000    0.2360    0.2925  1  1
    1.120    0.400    0.871   -0.300  255.000    4.6400    1.1100   23.0000    0.2650    0.3794  1  1
    1.120    0.400    0.871   -0.300  285.000    4.7200    1.4300   16.0000    0.1650    0.8222  1  1
    1.120    0.400    0.871   -0.300  315.000    2.2700    0.7350   13.0000    0.2310    0.2678  1  1
    1.120    0.400    0.871   -0.300  345.000    1.6600    0.6290    9.0000    0.2170    0.2877  1  1
    1.120    0.400    0.871   -0.100   15.000    0.7360    0.3230    6.0000    0.3040    0.2384  1  1
    1.120    0.400    0.871   -0.100   45.000    1.5400    0.6400    7.0000    0.2150    0.3913  1  1
    1.120    0.400    0.871   -0.100   75.000    4.6300    1.3800   15.0000    0.1940    1.0048  1  1
    1.120    0.400    0.871   -0.100  105.000    3.9900    1.1600   15.0000    0.1820    0.2307  1  1
    1.120    0.400    0.871   -0.100  135.000    4.4800    1.1000   21.0000    0.1970    0.4331  1  1
    1.120    0.400    0.871   -0.100  165.000    3.5500    1.0300   14.0000    0.1950    0.5915  1  1
    1.120    0.400    0.871   -0.100  195.000    4.8300    1.3800   15.0000    0.1580    0.8276  1  1
    1.120    0.400    0.871   -0.100  225.000    2.6600    0.8940   10.0000    0.2010    0.5663  1  1
    1.120    0.400    0.871   -0.100  255.000    2.8300    0.9320   11.0000    0.1990    0.3659  1  1
    1.120    0.400    0.871   -0.100  285.000    3.3200    1.0200   14.0000    0.1910    0.5602  1  1
    1.120    0.400    0.871   -0.100  315.000    2.4400    0.9350    9.0000    0.1510    0.6687  1  1
    1.120    0.400    0.871   -0.100  345.000    1.2600    0.5590    6.0000    0.2300    0.0658  1  1
    1.120    0.400    0.871    0.100   15.000    2.1600    0.7830   10.0000    0.2330    0.1771  1  1
    1.120    0.400    0.871    0.100   45.000    0.9440    0.3830    7.0000    0.2600    0.1744  1  1
    1.120    0.400    0.871    0.100   75.000    2.8900    0.8570   14.0000    0.2370    0.2671  1  1
    1.120    0.400    0.871    0.100  105.000    4.3700    1.0600   22.0000    0.2350    1.2895  1  1
    1.120    0.400    0.871    0.100  135.000    7.0200    1.5500   28.0000    0.2060    0.6612  1  1
    1.120    0.400    0.871    0.100  165.000    8.4900    1.8300   29.0000    0.1960    1.0199  1  1
    1.120    0.400    0.871    0.100  195.000    3.7200    1.0600   15.0000    0.1820    0.3912  1  1
    1.120    0.400    0.871    0.100  225.000    4.1100    0.9770   22.0000    0.2690    0.7868  1  1
    1.120    0.400    0.871    0.100  255.000    2.8700    0.8670   13.0000    0.2080    0.4285  1  1
    1.120    0.400    0.871    0.100  285.000    4.6500    1.3400   16.0000    0.1890    0.3451  1  1
    1.120    0.400    0.871    0.100  315.000    2.4900    0.8210   12.0000    0.2300    0.5191  1  1
    1.120    0.400    0.871    0.100  345.000    2.0300    0.7690    9.0000    0.2180    0.4026  1  1
    1.120    0.400    0.871    0.300   15.000    2.4700    0.8560   11.0000    0.2150    0.3408  1  1
    1.120    0.400    0.871    0.300   45.000    4.3800    1.4900   12.0000    0.1370    1.0086  1  1
    1.120    0.400    0.871    0.300   75.000    2.8100    0.7920   16.0000    0.2420    0.4675  1  1
    1.120    0.400    0.871    0.300  105.000    6.3300    1.6300   21.0000    0.1490    0.9214  1  1
    1.120    0.400    0.871    0.300  135.000    2.9700    0.9260   12.0000    0.1810    0.0989  1  1
    1.120    0.400    0.871    0.300  165.000    6.6500    1.4800   27.0000    0.1770    1.3878  1  1
    1.120    0.400    0.871    0.300  195.000    6.3700    1.4400   25.0000    0.2060    0.4478  1  1
    1.120    0.400    0.871    0.300  225.000    4.6700    1.2800   16.0000    0.1980    0.7580  1  1
    1.120    0.400    0.871    0.300  255.000    3.2400    0.9580   14.0000    0.1960    0.2818  1  1
    1.120    0.400    0.871    0.300  285.000    5.4100    1.3400   23.0000    0.2270    0.7238  1  1
    1.120    0.400    0.871    0.300  315.000    2.7500    0.8320   14.0000    0.3160    0.4867  1  1
    1.120    0.400    0.871    0.300  345.000    4.5200    1.4500   17.0000    0.1550    0.9915  1  1
    1.120    0.400    0.871    0.500   15.000    3.5800    1.4300    9.0000    0.1250    1.1715  1  1
    1.120    0.400    0.871    0.500   45.000    2.7900    0.7530   19.0000    0.3010    0.2867  1  1
    1.120    0.400    0.871    0.500   75.000    4.5100    1.2000   19.0000    0.2010    0.7966  1  1
    1.120    0.400    0.871    0.500  105.000    3.2800    0.9380   15.0000    0.1890    0.1659  1  1
    1.120    0.400    0.871    0.500  135.000    5.2500    1.2000   25.0000    0.2240    0.2795  1  1
    1.120    0.400    0.871    0.500  165.000    4.6900    1.0900   23.0000    0.2430    1.5435  1  1
    1.120    0.400    0.871    0.500  195.000    6.4100    1.5900   21.0000    0.1740    2.2527  1  1
    1.120    0.400    0.871    0.500  225.000    4.9600    1.2000   22.0000    0.2230    0.6709  1  1
    1.120    0.400    0.871    0.500  255.000    3.2200    0.9570   14.0000    0.1700    0.3465  1  1
    1.120    0.400    0.871    0.500  285.000    3.1400    0.9770   13.0000    0.1760    0.9636  1  1
    1.120    0.400    0.871    0.500  315.000    2.6900    0.9240   11.0000    0.1810    0.3628  1  1
    1.120    0.400    0.871    0.500  345.000    1.6500    0.6120    9.0000    0.2880    0.4294  1  1
    1.120    0.400    0.871    0.700   15.000    2.0400    0.7230   10.0000    0.2020    0.2911  1  1
    1.120    0.400    0.871    0.700   45.000    1.1500    0.4370    8.0000    0.2420    0.4995  1  1
    1.120    0.400    0.871    0.700   75.000    4.4100    1.0900   22.0000    0.2470    0.2530  1  1
    1.120    0.400    0.871    0.700  105.000    7.2600    1.8700   20.0000    0.1770    1.0201  1  1
    1.120    0.400    0.871    0.700  135.000    5.6100    1.3300   24.0000    0.2060    1.0918  1  1
    1.120    0.400    0.871    0.700  165.000    4.0800    1.0900   17.0000    0.2030    0.6973  1  1
    1.120    0.400    0.871    0.700  195.000    7.7300    1.6100   33.0000    0.2030    0.8928  1  1
    1.120    0.400    0.871    0.700  225.000    3.9500    1.0400   18.0000    0.2230    0.4342  1  1
    1.120    0.400    0.871    0.700  255.000    3.1500    0.9320   14.0000    0.2030    0.4780  1  1
    1.120    0.400    0.871    0.700  285.000    5.5600    1.6800   15.0000    0.1450    1.0541  1  1
    1.120    0.400    0.871    0.700  315.000    2.1800    0.7250   11.0000    0.2500    0.6062  1  1
    1.120    0.400    0.871    0.700  345.000    1.4500    0.5300    9.0000    0.2650    0.5279  1  1
    1.120    0.400    0.871    0.900   15.000    2.6700    1.0600    8.0000    0.1880    0.6240  1  1
    1.120    0.400    0.871    0.900   45.000    4.1200    1.3700   12.0000    0.2410    0.7969  1  1
    1.120    0.400    0.871    0.900   75.000    7.8500    2.2600   20.0000    0.1450    1.2594  1  1
    1.120    0.400    0.871    0.900  105.000    5.0500    1.4100   18.0000    0.2270    1.4678  1  1
    1.120    0.400    0.871    0.900  135.000    4.6400    1.4100   14.0000    0.2070    0.6452  1  1
    1.120    0.400    0.871    0.900  165.000    7.7500    1.8500   25.0000    0.2440    1.6388  1  1
    1.120    0.400    0.871    0.900  195.000    4.6400    1.2800   17.0000    0.2300    1.6423  1  1
    1.120    0.400    0.871    0.900  225.000   10.9000    2.9600   21.0000    0.1470    3.0047  1  1
    1.120    0.400    0.871    0.900  255.000    3.9200    1.2200   13.0000    0.2450    0.6953  1  1
    1.120    0.400    0.871    0.900  285.000    1.5500    0.5940    8.0000    0.2890    0.7428  1  1
    1.120    0.400    0.871    0.900  315.000    2.7400    0.8630   13.0000    0.2940    0.3356  1  1
    1.120    0.400    0.871    0.900  345.000    3.1700    0.9780   15.0000    0.2550    0.8847  1  1
    1.140    0.400    0.865   -0.900   15.000    4.2400    1.3800   13.0000    0.1540    1.0557  1  1
    1.140    0.400    0.865   -0.900   45.000    2.6000    0.7500   15.0000    0.2860    0.6759  1  1
    1.140    0.400    0.865   -0.900   75.000    2.6100    0.7460   15.0000    0.2840    0.6884  1  1
    1.140    0.400    0.865   -0.900  105.000    3.2500    0.9000   17.0000    0.2200    0.4629  1  1
    1.140    0.400    0.865   -0.900  135.000    3.3300    0.9610   15.0000    0.2360    0.3504  1  1
    1.140    0.400    0.865   -0.900  165.000    3.2600    1.0400   12.0000    0.2050    0.3591  1  1
    1.140    0.400    0.865   -0.900  195.000    3.2300    0.8960   16.0000    0.2500    0.2199  1  1
    1.140    0.400    0.865   -0.900  225.000    2.0200    0.8140    7.0000    0.1630    0.4869  1  1
    1.140    0.400    0.865   -0.900  255.000    4.3600    1.2200   16.0000    0.2210    0.8019  1  1
    1.140    0.400    0.865   -0.900  285.000    3.1200    0.9650   13.0000    0.2020    0.6735  1  1
    1.140    0.400    0.865   -0.900  315.000    2.0900    0.6410   13.0000    0.2810    0.5096  1  1
    1.140    0.400    0.865   -0.900  345.000    8.5900    2.3300   22.0000    0.1670    2.3511  1  1
    1.140    0.400    0.865   -0.700   15.000    1.9800    0.5360   17.0000    0.2950    0.3875  1  1
    1.140    0.400    0.865   -0.700   45.000    3.0700    0.8850   15.0000    0.2040    0.4076  1  1
    1.140    0.400    0.865   -0.700   75.000    3.8200    1.0500   16.0000    0.1940    0.9761  1  1
    1.140    0.400    0.865   -0.700  105.000    3.3800    0.8470   19.0000    0.2390    0.3191  1  1
    1.140    0.400    0.865   -0.700  135.000    2.7000    0.7740   14.0000    0.2250    0.6067  1  1
    1.140    0.400    0.865   -0.700  165.000    2.1000    0.6710   11.0000    0.2130    0.5583  1  1
    1.140    0.400    0.865   -0.700  195.000    4.4600    1.0500   23.0000    0.2070    0.9267  1  1
    1.140    0.400    0.865   -0.700  225.000    5.5300    1.3500   22.0000    0.1550    0.8050  1  1
    1.140    0.400    0.865   -0.700  255.000    4.9600    1.1100   26.0000    0.2180    1.1161  1  1
    1.140    0.400    0.865   -0.700  285.000    3.0800    0.7360   21.0000    0.2810    0.2257  1  1
    1.140    0.400    0.865   -0.700  315.000    3.2300    0.9060   15.0000    0.2490    1.2123  1  1
    1.140    0.400    0.865   -0.700  345.000    1.1900    0.3970   10.0000    0.3010    0.3816  1  1
    1.140    0.400    0.865   -0.500   15.000    2.0800    0.6480   12.0000    0.2650    0.7563  1  1
    1.140    0.400    0.865   -0.500   45.000    7.2000    1.4600   35.0000    0.2080    0.7527  1  1
    1.140    0.400    0.865   -0.500   75.000    5.6200    1.1800   29.0000    0.2230    0.1454  1  1
    1.140    0.400    0.865   -0.500  105.000    6.2800    1.3900   26.0000    0.1880    0.6450  1  1
    1.140    0.400    0.865   -0.500  135.000    6.8700    1.5000   26.0000    0.1830    0.6190  1  1
    1.140    0.400    0.865   -0.500  165.000    7.2000    1.6000   26.0000    0.1620    0.6338  1  1
    1.140    0.400    0.865   -0.500  195.000    4.8000    1.0000   28.0000    0.2280    0.7903  1  1
    1.140    0.400    0.865   -0.500  225.000    5.5600    1.1600   28.0000    0.2320    0.8750  1  1
    1.140    0.400    0.865   -0.500  255.000    4.6800    1.0100   26.0000    0.2420    0.7908  1  1
    1.140    0.400    0.865   -0.500  285.000    5.8900    1.2300   30.0000    0.2180    0.3857  1  1
    1.140    0.400    0.865   -0.500  315.000    3.9000    1.0300   18.0000    0.1940    0.2273  1  1
    1.140    0.400    0.865   -0.500  345.000    4.7000    1.1600   22.0000    0.2320    0.2906  1  1
