    .001540686   -.000353752    .001991315   -.000182144   -.000182144
    .001610528   -.000372418    .002069494   -.000189413   -.000189413
    .001683518   -.000392065    .002150658   -.000196969   -.000196969
    .001759797   -.000412746    .002234917   -.000204821   -.000204821
    .001839513   -.000434514    .002322384   -.000212980   -.000212980
    .001922820   -.000457426    .002413176   -.000221460   -.000221460
    .002009878   -.000481544    .002507414   -.000230272   -.000230272
    .002100855   -.000506930    .002605224   -.000239429   -.000239429
    .002195926   -.000533649    .002706736   -.000248944   -.000248944
    .002295273   -.000561773    .002812085   -.000258832   -.000258832
    .002399085   -.000591373    .002921413   -.000269107   -.000269107
    .002507561   -.000622526    .003034864   -.000279785   -.000279785
    .002620905   -.000655314    .003152590   -.000290880   -.000290880
    .002739333   -.000689819    .003274749   -.000302410   -.000302410
    .002863068   -.000726132    .003401505   -.000314391   -.000314391
    .002992343   -.000764344    .003533029   -.000326843   -.000326843
    .003127399   -.000804555    .003669500   -.000339782   -.000339782
    .003268489   -.000846865    .003811103   -.000353230   -.000353230
    .003415876   -.000891383    .003958034   -.000367206   -.000367206
    .003569833   -.000938221    .004110495   -.000381732   -.000381732
    .003730644   -.000987497    .004268699   -.000396830   -.000396830
    .003898605   -.001039336    .004432871   -.000412525   -.000412525
    .004074024   -.001093867    .004603244   -.000429104   -.000429104
    .004257221   -.001151227    .004780066   -.000446031   -.000446031
    .004448529   -.001211557    .004963597   -.000463634   -.000463634
    .004648294   -.001275009    .005154111   -.000481943   -.000481943
    .004856875   -.001341737    .005351898   -.000500987   -.000500987
    .005074646   -.001411905    .005557265   -.000520799   -.000520799
    .005301993   -.001485685    .005770538   -.000541412   -.000541412
    .005539318   -.001563256    .005992061   -.000562862   -.000562862
    .005787040   -.001644804    .006222203   -.000585186   -.000585186
    .006045589   -.001730525    .006461357   -.000608424   -.000608424
    .006315413   -.001820623    .006713753   -.000632617   -.000632617
    .006596976   -.001915311    .006971402   -.000657810   -.000657810
    .006890758   -.002014810    .007239505   -.000682368   -.000682368
    .007197255   -.002119353    .007518578   -.000711419   -.000711419
    .007516981   -.002229180    .007809173   -.000739874   -.000739874
    .007850465   -.002344542    .008111883   -.000769567   -.000769567
    .008198255   -.002465701    .008427349   -.000800527   -.000800527
    .008560915   -.002592928    .008748875   -.000832817   -.000832817
    .008944853   -.002726504    .009099363   -.000866506   -.000866506
    .009338113   -.002868278    .009457467   -.000901666   -.000901666
    .009748098   -.003015144    .009831453   -.000938376   -.000938376
    .010175450   -.003169298    .010222274   -.000976716   -.000976716
    .010620829   -.003331068    .010630969   -.001016778   -.001016778
    .011084907   -.003500790    .011058672   -.001058654   -.001058654
    .011568369   -.003678810    .011506616   -.001102446   -.001102446
    .012071915   -.003865485    .011976147   -.001150158   -.001150158
    .012596255   -.004061181    .012468733   -.001197751   -.001197751
    .013142114   -.004264390    .012985979   -.001247629   -.001247629
    .013703482   -.004481150    .013529635   -.001299934   -.001299934
    .014301341   -.004706202    .014101612   -.001354811   -.001354811
    .014916214   -.004941836    .014703999   -.001412416   -.001412416
    .015555615   -.005188464    .015339076   -.001472910   -.001472910
    .016220321   -.005446505    .016009336   -.001536463   -.001536463
    .016911113   -.005716386    .016717497   -.001603254   -.001603254
    .017628780   -.005998539    .017480778   -.001673476   -.001673476
    .018374111   -.006293399    .018264720   -.001747330   -.001747330
    .019147893   -.006601403    .019098394   -.001825031   -.001825031
    .019950911   -.006922990    .019985589   -.001906808   -.001906808
    .020783939   -.007258596    .020930363   -.001992903   -.001992903
    .021647740   -.007608652    .021937085   -.002083574   -.002083574
    .022543060   -.007973584    .023010488   -.002179095   -.002179095
    .023470624   -.008353805    .024155710   -.002279755   -.002279755
    .024481554   -.008762055    .025378350   -.002385860   -.002385860
    .025458888   -.009168259    .026684518   -.002497732   -.002497732
    .026472207   -.009591767    .028080880   -.002615712   -.002615712
    .027522504   -.010033015    .029574712   -.002740154   -.002740154
    .028610577   -.010492351    .031173945   -.002871430   -.002871430
    .029737021   -.010970031    .032887206   -.003009927   -.003009927
    .030902223   -.011466223    .034723861   -.003156044   -.003156044
    .032106371   -.011981004    .036694052   -.003310193   -.003310193
    .033349459   -.012514365    .038808732   -.003472799   -.003472799
    .034631306   -.013066217    .041079693   -.003644290   -.003644290
    .035951573   -.013636390    .043519592   -.003825104   -.003825104
    .037309784   -.014224641    .046141980   -.004015678   -.004015678
    .038705345   -.014830651    .048961312   -.004216446   -.004216446
    .040137554   -.015454025    .051992968   -.004427837   -.004427837
    .041605619   -.016094285    .055253256   -.004650265   -.004650265
    .043108653   -.016750866    .058759413   -.004884127   -.004884127
    .044645680   -.017423101    .062529595   -.005129792   -.005129792
