   1   3  22     28.0630      4.6062     -0.0593      0.0446      0.0420
   1   3  23     28.8494      4.8993     -0.0849      0.0429      0.0393
   1   3  24     28.7673      6.6565     -0.0823      0.0466      0.0428
   1   4   1     32.3390    -11.6422     -0.1836      0.0378      0.0309
   1   4   2     28.5761      5.1476     -0.0762      0.0470      0.0434
   1   4   3     28.2959      5.1492     -0.0670      0.0453      0.0423
   1   4   4     28.4842      4.9276     -0.0732      0.0454      0.0421
   1   4   5     28.1887      5.1230     -0.0635      0.0462      0.0433
   1   4   6     28.3229      5.1661     -0.0679      0.0449      0.0419
   1   4   7     27.5353      5.2423     -0.0412      0.0460      0.0441
   1   4   8     28.2513      5.2026     -0.0655      0.0463      0.0433
   1   4   9     27.8265      5.1449     -0.0513      0.0458      0.0435
   1   4  10     28.1148      5.1495     -0.0610      0.0500      0.0470
   1   4  11     27.8567      5.5536     -0.0523      0.0628      0.0595
   1   4  12     27.8237      5.4713     -0.0512      0.0477      0.0453
   1   4  13     27.5787      5.5979     -0.0427      0.0448      0.0429
   1   4  14     27.1160      5.2182     -0.0264      0.0476      0.0463
   1   4  15     27.1055      5.3013     -0.0260      0.0454      0.0442
   1   4  16     26.9567      5.2289     -0.0207      0.0452      0.0443
   1   4  17     27.0340      4.9210     -0.0235      0.0482      0.0471
   1   4  18     27.6852      4.6507     -0.0464      0.0460      0.0439
   1   4  19     26.7919      4.6697     -0.0146      0.0470      0.0463
   1   4  20     27.0490      5.5514     -0.0240      0.0457      0.0446
   1   4  21     26.8485      5.1116     -0.0167      0.0451      0.0443
   1   4  22     26.8799      5.8042     -0.0179      0.0456      0.0448
   1   4  23     26.6973      4.5087     -0.0111      0.0455      0.0450
   1   4  24     27.2764      5.4051     -0.0321      0.0455      0.0440
   1   4  25     26.5618      6.3908     -0.0061      0.0443      0.0440
   1   4  26     27.4043      4.8592     -0.0366      0.0463      0.0446
   1   4  27     27.4659      5.3436     -0.0388      0.0460      0.0442
   1   4  28     27.5545      4.4865     -0.0419      0.0476      0.0456
   1   4  29     27.0132      5.3424     -0.0227      0.0467      0.0456
   1   4  30     27.5560      6.0117     -0.0420      0.0494      0.0473
   1   4  31     27.4149      5.4626     -0.0370      0.0421      0.0405
   1   4  32     26.6720      4.8905     -0.0102      0.0481      0.0476
   1   4  33     27.7648      4.9582     -0.0492      0.0616      0.0586
   1   4  34     26.9380      5.5906     -0.0200      0.0445      0.0436
   1   4  35     27.0898      5.1448     -0.0255      0.0468      0.0456
   1   4  36     27.5828      5.3068     -0.0429      0.0454      0.0435
   1   4  37     27.2811      5.5118     -0.0323      0.0446      0.0432
   1   4  38     27.3034      5.8067     -0.0331      0.0456      0.0441
   1   4  39     28.0134      5.0026     -0.0576      0.0483      0.0455
   1   4  40     28.4792      6.5829     -0.0730      0.0409      0.0379
   2   1   1     29.0615      4.8691     -0.0916      0.0400      0.0363
   2   1   2     29.1496      3.8082     -0.0943      0.0400      0.0362
   2   1   3     28.4098      3.4869     -0.0707      0.0381      0.0354
   2   1   4     27.9414      3.5602     -0.0552      0.0393      0.0371
   2   1   5     27.8756      3.5043     -0.0529      0.0391      0.0370
   2   1   6     27.5233      3.2795     -0.0408      0.0400      0.0384
   2   1   7     27.6156      3.5335     -0.0440      0.0391      0.0374
   2   1   8     27.2199      3.3141     -0.0301      0.0344      0.0334
   2   1   9     27.3026      3.3449     -0.0331      0.0372      0.0360
   2   1  10     27.1029      3.4242     -0.0259      0.0361      0.0352
   2   1  11     27.5560      3.1941     -0.0420      0.0364      0.0349
   2   1  12     27.3542      3.3416     -0.0349      0.0347      0.0335
   2   1  13     27.0398      3.5135     -0.0237      0.0362      0.0353
   2   1  14     27.2062      3.5799     -0.0296      0.0360      0.0349
   2   1  15     27.1187      3.3335     -0.0265      0.0362      0.0352
   2   1  16     27.2915      3.2263     -0.0327      0.0348      0.0337
   2   1  17     27.1309      3.5007     -0.0269      0.0355      0.0345
   2   1  18     27.4423      3.3124     -0.0380      0.0328      0.0316
   2   1  19     27.1365      3.2705     -0.0271      0.0340      0.0331
   2   1  20     27.2432      3.2684     -0.0309      0.0403      0.0391
   2   1  21     27.2211      3.4139     -0.0302      0.0357      0.0346
   2   1  22     27.4243      3.2814     -0.0373      0.0378      0.0364
   2   1  23     27.6766      3.2899     -0.0461      0.0403      0.0384
   2   1  24     27.4067      5.2619     -0.0367      0.0362      0.0349
   2   2   1     29.0340      7.1908     -0.0907      0.0317      0.0288
   2   2   2     28.3161      4.2906     -0.0677      0.0436      0.0406
   2   2   3     28.2892      4.1901     -0.0668      0.0349      0.0326
   2   2   4     27.7342      4.1180     -0.0481      0.0370      0.0352
   2   2   5     27.3680      3.6050     -0.0354      0.0407      0.0393
   2   2   6     27.3825      4.1331     -0.0359      0.0388      0.0374
   2   2   7     27.4267      4.0176     -0.0374      0.0379      0.0365
   2   2   8     27.5815      4.6759     -0.0428      0.0381      0.0365
   2   2   9     27.3325      3.7567     -0.0341      0.0392      0.0379
   2   2  10     27.6175      3.8029     -0.0441      0.0372      0.0356
   2   2  11     27.2927      4.0388     -0.0327      0.0382      0.0370
   2   2  12     27.1148      4.2672     -0.0264      0.0382      0.0372
   2   2  13     26.8437      3.9358     -0.0165      0.0383      0.0377
   2   2  14     26.7309      3.8127     -0.0124      0.0417      0.0412
   2   2  15     26.3766      3.8600      0.0009      0.0401      0.0401
   2   2  16     27.0377      3.8189     -0.0236      0.0371      0.0362
   2   2  17     26.5123      3.7716     -0.0042      0.0382      0.0380
   2   2  18     26.7234      3.7986     -0.0121      0.0391      0.0386
   2   2  19     26.7012      3.7316     -0.0113      0.0417      0.0412
   2   2  20     26.2509      4.0855      0.0057      0.0401      0.0403
   2   2  21     26.1993      4.0792      0.0077      0.0400      0.0403
   2   2  22     26.1042      4.0562      0.0113      0.0384      0.0388
   2   2  23     26.0555      4.3332      0.0132      0.0406      0.0411
   2   2  24     26.4352      3.9765     -0.0013      0.0343      0.0343
   2   2  25     26.2602      3.8417      0.0053      0.0399      0.0401
   2   2  26     26.2932      3.6496      0.0041      0.0380      0.0382
   2   2  27     26.7940      4.4816     -0.0147      0.0385      0.0379
   2   2  28     26.6223      4.0564     -0.0084      0.0376      0.0373
   2   2  29     27.0229      3.6850     -0.0231      0.0397      0.0388
   2   2  30     26.7029      3.7440     -0.0113      0.0400      0.0395
   2   2  31     27.1390      4.4591     -0.0272      0.0381      0.0371
   2   2  32     27.2717      4.3439     -0.0320      0.0381      0.0369
   2   2  33     26.8287      4.2986     -0.0160      0.0410      0.0403
   2   2  34     26.6349      3.8629     -0.0088      0.0373      0.0370
   2   2  35     26.9496      4.0236     -0.0204      0.0368      0.0360
   2   2  36     27.0870      3.8392     -0.0254      0.0421      0.0410
   2   2  37     26.9525      4.5760     -0.0205      0.0434      0.0425
   2   2  38     27.4856      4.0497     -0.0395      0.0382      0.0367
   2   2  39     26.0625      5.2412      0.0129      0.0423      0.0428
   2   2  40     27.9410     -7.1680     -0.0552      0.0349      0.0330
   2   3   1     29.0515      7.0920     -0.0913      0.0373      0.0339
   2   3   2     28.7404      5.3711     -0.0814      0.0393      0.0361
   2   3   3     28.6505      5.4816     -0.0786      0.0373      0.0344
   2   3   4     27.9768      4.8184     -0.0564      0.0382      0.0360
   2   3   5     28.8232      5.4502     -0.0841      0.0364      0.0333
   2   3   6     27.9796      5.1592     -0.0565      0.0354      0.0334
   2   3   7     27.8312      4.4504     -0.0514      0.0361      0.0342
   2   3   8     27.8036      4.8381     -0.0505      0.0363      0.0345
   2   3   9     28.0170      4.5321     -0.0577      0.0350      0.0330
   2   3  10     27.7991      4.5057     -0.0503      0.0350      0.0332
   2   3  11     28.3765      4.7241     -0.0697      0.0326      0.0303
   2   3  12     28.1280      4.9585     -0.0614      0.0353      0.0331
   2   3  13     27.5867      4.6432     -0.0430      0.0335      0.0321
   2   3  14     27.9603      5.1816     -0.0558      0.0277      0.0262
   2   3  15     27.5538      4.5399     -0.0419      0.0309      0.0296
   2   3  16     28.0590      4.8487     -0.0591      0.0340      0.0320
   2   3  17     28.0760      4.1704     -0.0597      0.0347      0.0326
   2   3  18     27.8658      4.9521     -0.0526      0.0349      0.0331
   2   3  19     27.8440      4.5403     -0.0519      0.0319      0.0302
   2   3  20     28.0320      4.7274     -0.0582      0.0365      0.0344
   2   3  21     27.8341      4.2617     -0.0515      0.0381      0.0361
   2   3  22     27.8896      4.4156     -0.0534      0.0355      0.0336
   2   3  23     28.4137      4.8795     -0.0709      0.0377      0.0350
   2   3  24     29.2268      6.5070     -0.0967      0.0529      0.0478
   2   4   1     28.6689      6.3022     -0.0791      0.0434      0.0400
   2   4   2     29.0445      5.7362     -0.0911      0.0375      0.0341
   2   4   3     27.9834      6.1887     -0.0566      0.0370      0.0349
   2   4   4     27.5724      4.8325     -0.0425      0.0377      0.0361
   2   4   5     27.6072      5.7421     -0.0437      0.0378      0.0361
   2   4   6     27.1732      5.4620     -0.0285      0.0378      0.0367
   2   4   7     27.8340      5.3170     -0.0515      0.0385      0.0365
   2   4   8     27.1461      4.7999     -0.0275      0.0390      0.0379
   2   4   9     26.9127      4.6942     -0.0190      0.0400      0.0392
   2   4  10     26.8357      4.8415     -0.0162      0.0372      0.0366
   2   4  11     27.3592      5.1886     -0.0351      0.0392      0.0378
   2   4  12     26.7741      4.9732     -0.0140      0.0381      0.0376
   2   4  13     27.4001      4.6861     -0.0365      0.0388      0.0374
   2   4  14     26.9420      4.7135     -0.0201      0.0382      0.0374
   2   4  15     26.1858      4.3130      0.0082      0.0385      0.0388
   2   4  16     27.0903      4.6174     -0.0255      0.0377      0.0367
   2   4  17     26.6989      4.6799     -0.0112      0.0404      0.0399
   2   4  18     27.2283      4.7811     -0.0304      0.0388      0.0376
   2   4  19     26.7108      5.3626     -0.0116      0.0391      0.0386
   2   4  20     26.5662      4.9880     -0.0063      0.0375      0.0373
   2   4  21     26.6338      4.8829     -0.0088      0.0386      0.0383
   2   4  22     27.0587      4.8383     -0.0243      0.0345      0.0337
   2   4  23     26.3893      5.1621      0.0004      0.0368      0.0368
   2   4  24     26.8481      5.3815     -0.0167      0.0404      0.0397
   2   4  25     27.0453      4.7088     -0.0239      0.0388      0.0379
   2   4  26     27.0289      4.6273     -0.0233      0.0382      0.0373
   2   4  27     27.1998      5.0594     -0.0294      0.0389      0.0378
   2   4  28     26.4140      5.0626     -0.0005      0.0388      0.0388
   2   4  29     27.1960      4.7230     -0.0293      0.0344      0.0334
   2   4  30     27.0821      4.4159     -0.0252      0.0397      0.0387
   2   4  31     26.9231      5.2366     -0.0194      0.0385      0.0378
   2   4  32     26.4626      4.8014     -0.0024      0.0428      0.0427
   2   4  33     26.7320      4.6827     -0.0124      0.0394      0.0389
   2   4  34     27.1291      4.9424     -0.0269      0.0392      0.0381
   2   4  35     26.8557      4.6724     -0.0170      0.0391      0.0384
   2   4  36     26.8139      5.3393     -0.0154      0.0405      0.0399
   2   4  37     26.3131      5.2147      0.0033      0.0413      0.0414
   2   4  38     27.7914      5.0228     -0.0501      0.0404      0.0384
   2   4  39     26.4000      0.0000      0.0000      0.0617      0.0617
   2   4  40     27.9093      6.2161     -0.0541      0.0521      0.0493
