   1   2  24     22.3558      4.9690      0.1630      0.0460      0.0535
   1   2  25     22.2536      5.2381      0.1683      0.0447      0.0522
   1   2  26     22.4230      5.2222      0.1595      0.0440      0.0510
   1   2  27     22.3919      4.4064      0.1611      0.0448      0.0520
   1   2  28     22.3390      4.5240      0.1639      0.0442      0.0514
   1   2  29     22.3023      5.1905      0.1658      0.0430      0.0501
   1   2  30     26.0000      0.0000      0.0000      0.0504      0.0504
   1   2  31     22.4639      4.6358      0.1574      0.0421      0.0487
   1   2  32     22.8424      4.6269      0.1382      0.0484      0.0551
   1   2  33     23.0087      4.6072      0.1300      0.0450      0.0509
   1   2  34     22.8761      4.9555      0.1366      0.0464      0.0527
   1   2  35     23.1029      4.2603      0.1254      0.0485      0.0546
   1   2  36     23.2727      4.0517      0.1172      0.0464      0.0518
   1   2  37     23.2696      4.1761      0.1173      0.0481      0.0537
   1   2  38     23.4498      4.2631      0.1088      0.0479      0.0531
   1   2  39     24.3943      4.2661      0.0658      0.0471      0.0502
   1   2  40     23.9324      4.6918      0.0864      0.0450      0.0489
   1   3   1     26.9078      8.0297     -0.0337      0.0430      0.0415
   1   3   2     29.1470      5.6881     -0.1080      0.0375      0.0335
   1   3   3     28.2861      5.1430     -0.0808      0.0400      0.0368
   1   3   4     27.7639      5.1793     -0.0635      0.0380      0.0356
   1   3   5     27.8440      5.8519     -0.0662      0.0383      0.0358
   1   3   6     27.7654      4.8857     -0.0636      0.0375      0.0351
   1   3   7     27.7717      4.6930     -0.0638      0.0353      0.0330
   1   3   8     26.7197      4.0977     -0.0269      0.0354      0.0344
   1   3   9     27.4676      4.3953     -0.0534      0.0354      0.0335
   1   3  10     27.0391      3.9439     -0.0384      0.0352      0.0338
   1   3  11     26.3436      3.8518     -0.0130      0.0361      0.0356
   1   3  12     25.8914      3.7136      0.0042      0.0369      0.0371
   1   3  13     25.9364      3.3758      0.0025      0.0369      0.0370
   1   3  14     25.6976      3.4459      0.0118      0.0365      0.0369
   1   3  15     25.6785      3.3335      0.0125      0.0380      0.0385
   1   3  16     25.4492      3.4905      0.0216      0.0382      0.0390
   1   3  17     25.4516      3.2945      0.0215      0.0360      0.0368
   1   3  18     25.6846      3.6110      0.0123      0.0311      0.0315
   1   3  19     25.3738      3.6360      0.0247      0.0343      0.0351
   1   3  20     25.4369      3.4509      0.0221      0.0355      0.0363
   1   3  21     25.2518      3.4388      0.0296      0.0398      0.0410
   1   3  22     25.6067      3.6127      0.0154      0.0413      0.0419
   1   3  23     26.4300      4.2270     -0.0163      0.0387      0.0381
   1   3  24     28.0838      5.9794     -0.0742      0.0421      0.0390
   1   4   1     27.1378      3.9702     -0.0419      0.0304      0.0291
   1   4   2     25.3402      4.1997      0.0260      0.0428      0.0439
   1   4   3     24.9725      4.0694      0.0411      0.0416      0.0433
   1   4   4     25.0231      4.6362      0.0390      0.0414      0.0430
   1   4   5     24.6264      4.6565      0.0558      0.0426      0.0450
   1   4   6     24.3576      4.0605      0.0674      0.0412      0.0440
   1   4   7     23.9102      4.2873      0.0874      0.0434      0.0472
   1   4   8     24.1414      4.5691      0.0770      0.0426      0.0459
   1   4   9     23.8987      4.1075      0.0879      0.0428      0.0466
   1   4  10     23.8971      4.4758      0.0880      0.0462      0.0503
   1   4  11     23.8946      4.7416      0.0881      0.0586      0.0638
   1   4  12     23.7893      4.2685      0.0929      0.0446      0.0487
   1   4  13     24.1373      5.0114      0.0772      0.0422      0.0455
   1   4  14     23.6683      4.3006      0.0985      0.0456      0.0501
   1   4  15     23.6898      4.6384      0.0975      0.0435      0.0477
   1   4  16     23.5230      4.4130      0.1053      0.0436      0.0482
   1   4  17     23.3092      4.9431      0.1154      0.0464      0.0518
   1   4  18     23.3249      4.7200      0.1147      0.0432      0.0482
   1   4  19     23.0907      4.5492      0.1260      0.0456      0.0513
   1   4  20     23.2649      4.7791      0.1176      0.0439      0.0491
   1   4  21     23.0040      4.6134      0.1302      0.0437      0.0494
   1   4  22     22.7881      4.4156      0.1409      0.0441      0.0503
   1   4  23     23.0199      4.9523      0.1295      0.0443      0.0500
   1   4  24     23.1909      4.5124      0.1211      0.0434      0.0487
   1   4  25     23.0767      4.8930      0.1267      0.0434      0.0489
   1   4  26     22.9008      5.0015      0.1353      0.0439      0.0498
   1   4  27     23.2225      5.2311      0.1196      0.0435      0.0487
   1   4  28     23.3875      4.6417      0.1117      0.0449      0.0499
   1   4  29     23.3104      4.7720      0.1154      0.0449      0.0501
   1   4  30     24.5682      4.7448      0.0583      0.0466      0.0493
   1   4  31     23.4547      5.0144      0.1085      0.0399      0.0442
   1   4  32     23.5161      4.2826      0.1056      0.0469      0.0519
   1   4  33     23.7968      4.8699      0.0926      0.0577      0.0630
   1   4  34     23.2014      4.3744      0.1206      0.0430      0.0482
   1   4  35     23.7611      4.9453      0.0942      0.0449      0.0491
   1   4  36     23.4393      4.8882      0.1092      0.0428      0.0475
   1   4  37     24.2934      4.6169      0.0702      0.0425      0.0455
   1   4  38     23.8024      4.5692      0.0923      0.0434      0.0474
   1   4  39     24.9538      4.3736      0.0419      0.0448      0.0467
   1   4  40     25.3703      5.7474      0.0248      0.0373      0.0382
   2   1   1     30.3983      6.5747     -0.1447      0.0358      0.0306
   2   1   2     31.7195      4.3480     -0.1803      0.0357      0.0293
   2   1   3     31.6043      4.8081     -0.1773      0.0349      0.0287
   2   1   4     30.6521      4.1386     -0.1518      0.0366      0.0310
   2   1   5     30.0280      4.2268     -0.1341      0.0365      0.0316
   2   1   6     29.6747      3.9381     -0.1238      0.0378      0.0331
   2   1   7     29.4151      3.8650     -0.1161      0.0368      0.0325
   2   1   8     29.3492      3.8508     -0.1141      0.0329      0.0291
   2   1   9     28.7759      3.6074     -0.0965      0.0354      0.0320
   2   1  10     28.5600      3.4229     -0.0896      0.0346      0.0315
   2   1  11     28.4298      3.3795     -0.0855      0.0343      0.0314
   2   1  12     28.2089      3.5971     -0.0783      0.0330      0.0304
   2   1  13     28.0346      3.6088     -0.0726      0.0348      0.0323
   2   1  14     28.0626      3.7789     -0.0735      0.0344      0.0319
   2   1  15     27.8282      3.7995     -0.0657      0.0347      0.0324
   2   1  16     28.0058      3.5406     -0.0716      0.0332      0.0308
   2   1  17     28.0700      3.9529     -0.0737      0.0340      0.0315
   2   1  18     27.9313      3.5432     -0.0691      0.0311      0.0289
   2   1  19     27.4336      3.4567     -0.0523      0.0326      0.0309
   2   1  20     27.5182      3.7068     -0.0552      0.0385      0.0364
   2   1  21     27.8929      3.6573     -0.0679      0.0341      0.0318
   2   1  22     27.7620      3.9840     -0.0635      0.0358      0.0335
   2   1  23     28.3988      4.0641     -0.0845      0.0379      0.0347
   2   1  24     27.9478      6.2274     -0.0697      0.0343      0.0319
   2   2   1     29.6446      5.1498     -0.1229      0.0284      0.0249
   2   2   2     28.1838      4.5548     -0.0775      0.0400      0.0369
   2   2   3     27.5008      4.5916     -0.0546      0.0321      0.0303
   2   2   4     27.1141      4.0828     -0.0411      0.0347      0.0333
   2   2   5     27.1499      5.6023     -0.0424      0.0387      0.0371
   2   2   6     26.9253      5.2041     -0.0344      0.0368      0.0355
   2   2   7     26.1499      4.6610     -0.0057      0.0359      0.0357
   2   2   8     26.3464      5.1647     -0.0131      0.0359      0.0354
   2   2   9     25.8919      5.2958      0.0042      0.0373      0.0375
   2   2  10     26.1539      5.0314     -0.0059      0.0350      0.0348
   2   2  11     26.1714      5.2118     -0.0066      0.0364      0.0362
   2   2  12     25.5272      5.8152      0.0185      0.0366      0.0373
   2   2  13     26.1789      4.9433     -0.0068      0.0371      0.0368
   2   2  14     25.7678      4.9433      0.0090      0.0406      0.0410
   2   2  15     25.7546      4.4296      0.0095      0.0395      0.0399
   2   2  16     26.0290      4.8272     -0.0011      0.0357      0.0357
   2   2  17     25.5694      5.0801      0.0168      0.0375      0.0381
   2   2  18     25.8236      4.8707      0.0068      0.0380      0.0383
   2   2  19     25.7450      5.0088      0.0099      0.0406      0.0410
   2   2  20     25.4118      4.9626      0.0231      0.0397      0.0406
   2   2  21     25.2704      5.5046      0.0289      0.0397      0.0408
   2   2  22     25.6591      5.0707      0.0133      0.0382      0.0387
   2   2  23     25.4018      5.0022      0.0235      0.0405      0.0415
   2   2  24     25.5733      4.9573      0.0167      0.0337      0.0343
   2   2  25     25.6865      4.8959      0.0122      0.0395      0.0400
   2   2  26     25.4035      5.2986      0.0235      0.0376      0.0385
   2   2  27     25.6767      5.3540      0.0126      0.0374      0.0379
   2   2  28     25.6788      4.8814      0.0125      0.0367      0.0372
   2   2  29     26.2987      5.1111     -0.0114      0.0382      0.0378
   2   2  30     25.2036      5.0489      0.0316      0.0389      0.0401
   2   2  31     26.5344      5.5894     -0.0201      0.0365      0.0358
   2   2  32     25.6118      4.9379      0.0152      0.0363      0.0369
   2   2  33     25.5673      5.3706      0.0169      0.0397      0.0404
   2   2  34     26.3766      4.7522     -0.0143      0.0364      0.0359
   2   2  35     25.9528      4.8562      0.0018      0.0355      0.0356
   2   2  36     26.6671      4.5985     -0.0250      0.0404      0.0394
   2   2  37     26.5438      5.2802     -0.0205      0.0419      0.0410
   2   2  38     27.2111      4.5041     -0.0445      0.0361      0.0345
   2   2  39     26.9131      6.0891     -0.0339      0.0422      0.0408
   2   2  40     25.7574      7.2510      0.0094      0.0325      0.0328
   2   3   1     29.8009      9.6198     -0.1275      0.0334      0.0291
   2   3   2     29.7654      7.4162     -0.1265      0.0356      0.0311
   2   3   3     30.6683      6.4101     -0.1522      0.0338      0.0287
   2   3   4     29.8081      7.0602     -0.1278      0.0355      0.0310
   2   3   5     29.6877      5.7964     -0.1242      0.0328      0.0287
   2   3   6     30.2335      5.6074     -0.1400      0.0329      0.0283
   2   3   7     30.0183      5.5260     -0.1339      0.0337      0.0292
   2   3   8     29.9315      5.0895     -0.1313      0.0339      0.0294
   2   3   9     29.6011      5.0475     -0.1217      0.0325      0.0285
   2   3  10     29.3748      5.1004     -0.1149      0.0327      0.0289
   2   3  11     29.2003      4.5930     -0.1096      0.0299      0.0266
   2   3  12     28.7133      4.4222     -0.0945      0.0326      0.0295
   2   3  13     28.8838      4.1896     -0.0998      0.0316      0.0284
   2   3  14     28.1590      4.2614     -0.0767      0.0258      0.0238
   2   3  15     28.4770      4.3289     -0.0870      0.0292      0.0267
   2   3  16     28.3114      4.1587     -0.0816      0.0315      0.0289
   2   3  17     28.4343      4.3458     -0.0856      0.0321      0.0294
   2   3  18     28.0196      3.8181     -0.0721      0.0326      0.0303
   2   3  19     27.9199      4.0026     -0.0688      0.0298      0.0278
   2   3  20     27.9051      4.3057     -0.0683      0.0339      0.0316
   2   3  21     27.8987      4.1812     -0.0681      0.0356      0.0332
   2   3  22     28.0210      4.2938     -0.0721      0.0331      0.0307
   2   3  23     29.1114      4.4103     -0.1069      0.0345      0.0308
   2   3  24     30.3218      6.7123     -0.1425      0.0471      0.0404
   2   4   1     29.3571      5.8434     -0.1144      0.0394      0.0349
   2   4   2     25.8668      5.9249      0.0052      0.0336      0.0338
   2   4   3     26.3650      5.1770     -0.0138      0.0344      0.0339
   2   4   4     25.9821      4.7405      0.0007      0.0356      0.0356
   2   4   5     26.2504      5.7167     -0.0095      0.0356      0.0353
   2   4   6     25.7212      4.8051      0.0108      0.0362      0.0366
   2   4   7     25.5850      5.2956      0.0162      0.0360      0.0366
   2   4   8     25.5242      5.7546      0.0186      0.0374      0.0381
   2   4   9     25.2737      5.1570      0.0287      0.0386      0.0397
   2   4  10     25.1594      5.7839      0.0334      0.0360      0.0372
   2   4  11     25.2379      5.2379      0.0302      0.0373      0.0384
   2   4  12     25.3062      4.7602      0.0274      0.0370      0.0380
   2   4  13     25.7967      6.1274      0.0079      0.0368      0.0371
   2   4  14     24.9530      5.3195      0.0420      0.0369      0.0384
   2   4  15     25.0756      5.5091      0.0369      0.0382      0.0396
   2   4  16     25.1547      5.0304      0.0336      0.0362      0.0374
   2   4  17     24.6120      5.3515      0.0564      0.0393      0.0415
   2   4  18     24.7781      4.9450      0.0493      0.0370      0.0388
   2   4  19     24.9701      5.1746      0.0412      0.0381      0.0397
   2   4  20     24.6487      5.1138      0.0548      0.0367      0.0387
   2   4  21     25.1328      5.2517      0.0345      0.0377      0.0390
   2   4  22     24.9088      5.0998      0.0438      0.0332      0.0347
   2   4  23     25.0883      5.3013      0.0363      0.0363      0.0376
   2   4  24     25.4683      4.9720      0.0209      0.0391      0.0399
   2   4  25     24.8033      4.9105      0.0482      0.0373      0.0391
   2   4  26     24.9568      5.0186      0.0418      0.0367      0.0382
   2   4  27     24.9565      5.4832      0.0418      0.0372      0.0388
   2   4  28     25.1152      4.9789      0.0352      0.0382      0.0395
   2   4  29     25.3826      5.2664      0.0243      0.0329      0.0337
   2   4  30     25.2014      6.1172      0.0317      0.0381      0.0393
   2   4  31     25.3754      5.2903      0.0246      0.0372      0.0381
   2   4  32     25.0853      4.8386      0.0365      0.0421      0.0436
   2   4  33     24.6518      4.9560      0.0547      0.0383      0.0404
   2   4  34     25.0863      5.2148      0.0364      0.0376      0.0390
   2   4  35     25.5514      5.4566      0.0176      0.0379      0.0386
   2   4  36     24.9819      5.5628      0.0408      0.0393      0.0409
   2   4  37     26.0455      4.8854     -0.0017      0.0408      0.0407
   2   4  38     26.2146      5.7904     -0.0082      0.0378      0.0375
   2   4  39     26.0000      0.0000      0.0000      0.0617      0.0617
   2   4  40     28.6570      4.7248     -0.0927      0.0485      0.0440
