
  1100.00     0.01  0.00   0.000  0.000   0.000 0.000     0.00   0.00

  1120.00     0.03  0.00   0.000  0.000   0.001 0.000     0.00   0.00

  1140.00     0.07  0.00   0.000  0.000   0.001 0.000     0.00   0.00

  1160.00     0.11  0.00   0.000  0.000   0.002 0.000     0.00   0.00

  1180.00     0.15  0.00   0.000  0.000   0.003 0.000     0.00   0.00

  1200.00     0.19  0.00   0.000  0.000   0.003 0.000     0.00   0.00

  1220.00     0.22  0.00   0.000  0.000   0.004 0.000     0.00   0.00

  1240.00     0.24  0.00   0.000  0.000   0.004 0.000     0.01   0.01

  1260.00     0.25  0.00   0.000  0.000   0.004 0.000     0.02   0.02

  1280.00     0.26  0.00   0.001  0.000   0.004 0.000     0.04   0.03

  1300.00     0.26  0.00   0.002  0.000   0.004 0.001     0.06   0.06

  1320.00     0.25  0.00   0.004  0.000   0.004 0.001     0.10   0.10

  1340.00     0.26  0.00   0.007  0.000   0.004 0.002     0.16   0.16

  1360.00     0.27  0.00   0.011  0.000   0.005 0.003     0.25   0.25

  1380.00     0.28  0.00   0.018  0.000   0.005 0.005     0.37   0.36

  1400.00     0.30  0.00   0.027  0.000   0.005 0.007     0.50   0.50

  1420.00     0.33  0.00   0.039  0.000   0.006 0.010     0.67   0.66

  1440.00     0.37  0.00   0.054  0.000   0.006 0.014     0.85   0.84

  1460.00     0.42  0.00   0.072  0.000   0.007 0.018     1.06   1.04

  1480.00     0.50  0.00   0.095  0.000   0.008 0.025     1.32   1.28

  1500.00     0.58  0.00   0.124  0.000   0.010 0.032     1.61   1.55

  1520.00     0.68  0.00   0.159  0.000   0.011 0.042     1.96   1.87

  1540.00     0.75  0.00   0.202  0.000   0.012 0.054     2.37   2.24

  1560.00     0.74  0.00   0.254  0.000   0.011 0.068     2.85   2.65

  1580.00     0.58  0.00   0.314  0.000   0.008 0.086     3.39   3.10

  1600.00     0.12  0.00   0.380  0.000   0.002 0.106     3.97   3.54

  1620.00    -0.83  0.00   0.445  0.000  -0.011 0.128     4.51   3.93

  1640.00    -2.39  0.00   0.499  0.000  -0.030 0.147     4.95   4.19

  1660.00    -4.49  0.00   0.531  0.000  -0.053 0.162     5.18   4.25

  1680.00    -6.79  0.00   0.538  0.000  -0.080 0.170     5.17   4.10

  1700.00    -8.83  0.00   0.522  0.000  -0.105 0.171     4.96   3.79

  1720.00   -10.36  0.00   0.491  0.000  -0.126 0.166     4.62   3.41

  1740.00   -11.39  0.00   0.455  0.000  -0.143 0.160     4.24   3.02

  1760.00   -12.03  0.00   0.420  0.000  -0.155 0.152     3.88   2.67

  1780.00   -12.42  0.00   0.390  0.000  -0.164 0.145     3.55   2.38

  1800.00   -12.65  0.00   0.365  0.000  -0.170 0.140     3.28   2.14

  1820.00   -12.79  0.00   0.346  0.000  -0.175 0.135     3.05   1.95

  1840.00   -12.88  0.00   0.333  0.000  -0.178 0.132     2.87   1.80

  1860.00   -12.95  0.00   0.324  0.000  -0.180 0.130     2.72   1.69

  1880.00   -13.01  0.00   0.320  0.000  -0.181 0.129     2.61   1.61

  1900.00   -13.06  0.00   0.319  0.000  -0.182 0.129     2.51   1.55

  1920.00   -13.11  0.00   0.321  0.000  -0.182 0.130     2.44   1.50

  1940.00   -13.16  0.00   0.325  0.000  -0.182 0.132     2.39   1.47

  1960.00   -13.21  0.00   0.331  0.000  -0.182 0.134     2.34   1.45

  1980.00   -13.26  0.00   0.340  0.000  -0.181 0.136     2.31   1.44

  2000.00   -13.32  0.00   0.350  0.000  -0.181 0.140     2.29   1.43

  2020.00   -13.37  0.00   0.361  0.000  -0.180 0.143     2.27   1.43

  2040.00   -13.42  0.00   0.373  0.000  -0.179 0.147     2.26   1.44

  2060.00   -13.47  0.00   0.387  0.000  -0.177 0.151     2.26   1.45

  2080.00   -13.52  0.00   0.402  0.000  -0.176 0.156     2.26   1.46

  2100.00   -13.57  0.00   0.417  0.000  -0.174 0.160     2.26   1.47


