   2.822523857   -.449747710   -.580156390   -.003987854   -.012926502   -.011541684
   2.802097909   -.453125569   -.587802968   -.004283620   -.013189206   -.011791960
   2.781799488   -.456524633   -.595243000   -.004615204   -.013486869   -.012077334
   2.761626293   -.459944512   -.602462063   -.004983976   -.013820851   -.012399176
   2.741575984   -.463384792   -.609445557   -.005391312   -.014192520   -.012758862
   2.721646182   -.466845035   -.616178722   -.005838596   -.014603248   -.013157774
   2.701834469   -.470324778   -.622646641   -.006327213   -.015054413   -.013597299
   2.682138386   -.473823531   -.628834257   -.006858551   -.015547394   -.014078824
   2.662555427   -.477340776   -.634726383   -.007434000   -.016083570   -.014603739
   2.643083044   -.480875969   -.640307713   -.008054946   -.016664319   -.015173432
   2.623718642   -.484428532   -.645562835   -.008722773   -.017291018   -.015789288
   2.604459576   -.487997859   -.650476244   -.009438859   -.017965037   -.016452687
   2.585303151   -.491583308   -.655032360   -.010204575   -.018687737   -.017165000
   2.566246620   -.495184206   -.659215532   -.011021281   -.019460472   -.017927593
   2.547287182   -.498799843   -.663010064   -.011890325   -.020284584   -.018741815
   2.528421981   -.502429470   -.666400222   -.012813042   -.021161399   -.019609004
   2.509648100   -.506072301   -.669370253   -.013790748   -.022092228   -.020530481
   2.490962565   -.509727509   -.671904397   -.014824739   -.023078360   -.021507545
   2.472362340   -.513394223   -.673986909   -.015916290   -.024121063   -.022541476
   2.453844323   -.517071530   -.675602073   -.017066647   -.025221580   -.023633527
   2.435405349   -.520758468   -.676734216   -.018277028   -.026381125   -.024784921
   2.417042183   -.524454028   -.677367730   -.019548621   -.027600879   -.025996852
   2.398751522   -.528157151   -.677487088   -.020882576   -.028881990   -.027270476
   2.380529988   -.531866723   -.677076863   -.022280002   -.030225563   -.028606912
   2.362374132   -.535581577   -.676121745   -.023741968   -.031632666   -.030007236
   2.344280429   -.539300489   -.674606562   -.025269493   -.033104314   -.031472476
   2.326245273   -.543022172   -.672516297   -.026863545   -.034641476   -.033003611
   2.308264982   -.546745281   -.669836111   -.028525036   -.036245063   -.034601562
   2.290335789   -.550468401   -.666551362   -.030254818   -.037915927   -.036267193
   2.272453844   -.554190054   -.662647620   -.032053676   -.039654855   -.038001301
   2.254615213   -.557908688   -.658110696   -.033922325   -.041462563   -.039804615
   2.236815873   -.561622679   -.652926656   -.035861403   -.043339694   -.041677785
   2.219051713   -.565330327   -.647081846   -.037871466   -.045286808   -.043621384
   2.201318531   -.569029851   -.640562911   -.039952983   -.047304379   -.045635896
   2.183612033   -.572719390   -.633356814   -.042106328   -.049392789   -.047721712
   2.165927832   -.576396994   -.625450862   -.044331776   -.051552319   -.049879125
   2.148261448   -.580060626   -.616832725   -.046629490   -.053783144   -.052108320
   2.130608304   -.583708158   -.607490455   -.048999524   -.056085326   -.054409367
   2.112963729   -.587337363   -.597412512   -.051441803   -.058458806   -.056782218
   2.095322956   -.590945918   -.586587778   -.053956128   -.060903396   -.059226694
   2.077681120   -.594531396   -.575005587   -.056542155   -.063418770   -.061742478
   2.060033263   -.598091264   -.562655736   -.059199397   -.066004457   -.064329107
   2.042374331   -.601622880   -.549528514   -.061927206   -.068659831   -.066985964
   2.024699174   -.605123491   -.535614715   -.064724770   -.071384100   -.069712265
   2.007002553   -.608590224   -.520905663   -.067591099   -.074176298   -.072507050
   1.989279137   -.612020091   -.505393226   -.070525016   -.077035274   -.075369177
   1.971523507   -.615409977   -.489069840   -.073525144   -.079959680   -.078297303
   1.953730162   -.618756645   -.471928522   -.076589897   -.082947960   -.081289879
   1.935893520   -.622056726   -.453962892   -.079717465   -.085998338   -.084345133
   1.918007923   -.625306720   -.435167184   -.082905803   -.089108805   -.087461062
   1.900067645   -.628502995   -.415536266   -.086152618   -.092277106   -.090635414
   1.882066898   -.631641778   -.395065652   -.089455353   -.095500726   -.093865678
   1.863999840   -.634719161   -.373751518   -.092811173   -.098776876   -.097149065
   1.845860583   -.637731093   -.351590712   -.096216954   -.102102475   -.100482498
   1.827643205   -.640673382   -.328580766   -.099669259   -.105474139   -.103862594
   1.809341761   -.643541694   -.304719907   -.103164331   -.108888163   -.107285645
   1.790950298   -.646331550   -.280007064   -.106698068   -.112340500   -.110747605
   1.772462869   -.649038329   -.254441878   -.110266011   -.115826751   -.114244072
   1.753873551   -.651657270   -.228024705   -.113863323   -.119342139   -.117770267
   1.735176463   -.654183470   -.200756621   -.117484773   -.122881497   -.121321017
   1.716365791   -.656611890   -.172639426   -.121124713   -.126439244   -.124890736
   1.697435808   -.658937358   -.143675645   -.124777062   -.130009369   -.128473407
   1.678380904   -.661154574   -.113868528   -.128435287   -.133585408   -.132062557
   1.659195614   -.663258115   -.083222046   -.132092377   -.137160425   -.135651243
   1.639874655   -.665242446   -.051740893   -.135740831   -.140726991   -.139232025
   1.620412958   -.667101927   -.019430475   -.139372630   -.144277166   -.142796952
   1.600805710   -.668830823    .013703088   -.142979222   -.147802472   -.146337535
   1.581048401   -.670423322    .047652975   -.146551501   -.151293882   -.149844732
   1.561136873   -.671873547    .082411669   -.150079786   -.154741791   -.153308925
   1.541067370   -.673175575    .117970962   -.153553805   -.158136003   -.156719903
   1.520836606   -.674323459    .154321968   -.156962678   -.161465711   -.160066844
   1.500441821   -.675311251    .191455126   -.160294893   -.164719482   -.163338296
   1.479880860   -.676133030    .229360210   -.163538310   -.167885237   -.166522166
   1.459152251   -.676782934    .268026333   -.166680133   -.170950248   -.169605706
   1.438255285   -.677255197    .307441950   -.169706905   -.173901121   -.172575506
   1.417190119   -.677544184    .347594861   -.172604511   -.176723792   -.175417484
   1.395957871   -.677644445    .388472202   -.175358170   -.179403527   -.178116890
   1.374560738   -.677550760    .430060445   -.177952442   -.181924926   -.180658305
   1.353002115   -.677258196    .472345377   -.180371240   -.184271932   -.183025657
   1.331286727   -.676762178    .515312081   -.182597851   -.186427847   -.185202232
   1.309420777   -.676058552    .558944907   -.184614959   -.188375361   -.187170708
   1.287412101   -.675143675    .603227427   -.186404679   -.190096584   -.188913182
   1.265270341   -.674014495    .648142387   -.187948613   -.191573095   -.190411223
   1.243007129   -.672668659    .693671633   -.189227915   -.192786003   -.191645934
   1.220636286   -.671104616    .739796032   -.190223351   -.193716020   -.192598022
   1.198174048   -.669321746    .786495363   -.190915408   -.194343553   -.193247893
   1.175639292   -.667320492    .833748194   -.191284401   -.194648818   -.193575765
   1.153053801   -.665102511    .881531734   -.191310600   -.194611969   -.193561800
   1.130442535   -.662670843    .929821646   -.190974404   -.194213259   -.193186263
   1.107833931   -.660030089    .978591849   -.190256510   -.193433220   -.192429701
   1.085260227   -.657186619   1.027814262   -.189138137   -.192252875   -.191273158
   1.062757805   -.654148792   1.077458530   -.187601261   -.190653983   -.189698421
   1.040367573   -.650927202   1.127491697   -.185628901   -.188619317   -.187688297
   1.018135363   -.647534948   1.177877834   -.183205426   -.186132979   -.185226925
    .996112362   -.643987930   1.228577622   -.180316917   -.183180752   -.182300133
    .974355584   -.640305175   1.279547875   -.176951551   -.179750491   -.178895829
    .952928362   -.636509193   1.330741011   -.173100034   -.175832558   -.175004431
    .931900885   -.632626367   1.382104500   -.168756075   -.171420293   -.170619342
    .911350766   -.628687378   1.433580017   -.163916890   -.166510522   -.165737457
    .891363650   -.624727670   1.485103094   -.158583747   -.161104104   -.160359712
    .872033860   -.620787958   1.536601960   -.152762534   -.155206506   -.154491648
    .853465081   -.616914775   1.587996860   -.146464352   -.148828390   -.148144012
    .835771089   -.613161074   1.639199091   -.139706110   -.141986222   -.141333355
    .819076509   -.609586871   1.690110001   -.132511121   -.134702864   -.134082627
    .803517622   -.606259943   1.740619923   -.124909662   -.127008148   -.126421746
    .789243198   -.603256580   1.790607092   -.116939498   -.118939396   -.118388122
    .776415369   -.600662395   1.839936294   -.108646312   -.110541860   -.110027092
    .765210521   -.598573176   1.888457900   -.100084029   -.101869056   -.101392250
    .755820213   -.597095812   1.936006444   -.091314987   -.092982937   -.092545624
    .748452102   -.596349254   1.982399397   -.082409905   -.083953868   -.083557642
    .743330862   -.596465535   2.027435911   -.073447605   -.074860354   -.074506866
    .740699090   -.597590813   2.070895599   -.064514430   -.065788471   -.065479412
    .740818162   -.599886551   2.112537377   -.055703309   -.056830932   -.056568020
    .743969025   -.603530452   2.152098402   -.047112420   -.048085762   -.047870722
    .750452881   -.608717754   2.189293160   -.038843403   -.039654512   -.039489056
    .760591723   -.615662233   2.223812726   -.030999096   -.031640002   -.031525809
    .774728667   -.624597258   2.255324266   -.023680777   -.024143576   -.024082263
    .793228007   -.635776734   2.283470824   -.016984947   -.017261878   -.017254976
    .816474921   -.649475885   2.307871447   -.010999680   -.011083216   -.011132140
    .844874697   -.665991836   2.328121703   -.005800669   -.005683605   -.005789621
    .878851382   -.685643852   2.343794640   -.001447102   -.001122644   -.001286840
