   1.470477550  -1.907517278   2.502135418   -.035138327   -.035138327
   1.468410354  -1.894867393   2.492588815   -.035052996   -.035052996
   1.466335409  -1.882292983   2.483102607   -.034972565   -.034972565
   1.464252007  -1.869792520   2.473680576   -.034897379   -.034897379
   1.462159404  -1.857364441   2.464326770   -.034827798   -.034827798
   1.460056821  -1.845007146   2.455045517   -.034764203   -.034764203
   1.457943436  -1.832718999   2.445841439   -.034706997   -.034706997
   1.455818388  -1.820498324   2.436719467   -.034656602   -.034656602
   1.453680773  -1.808343403   2.427684852   -.034613461   -.034613461
   1.451529641  -1.796252479   2.418743182   -.034578042   -.034578042
   1.449363996  -1.784223749   2.409900396   -.034550835   -.034550835
   1.447182794  -1.772255366   2.401162801   -.034532352   -.034532352
   1.444984941  -1.760345436   2.392537084   -.034523131   -.034523131
   1.442769288  -1.748492017   2.384030330   -.034523736   -.034523736
   1.440534634  -1.736693116   2.375650037   -.034534755   -.034534755
   1.438279717  -1.724946692   2.367404128   -.034556804   -.034556804
   1.436003221  -1.713250646   2.359300985   -.034590523   -.034590523
   1.433703763  -1.701602827   2.351349428   -.034636583   -.034636583
   1.431379898  -1.690001027   2.343558769   -.034695680   -.034695680
   1.429030115  -1.678442978   2.335938807   -.034768541   -.034768541
   1.426652833  -1.666926355   2.328499847   -.034855918   -.034855918
   1.424246398  -1.655448767   2.321252717   -.034958595   -.034958595
   1.421809082  -1.644007763   2.314208781   -.035077383   -.035077383
   1.419339080  -1.632600823   2.307379952   -.035213124   -.035213124
   1.416834506  -1.621225361   2.300778705   -.035366688   -.035366688
   1.414293390  -1.609878724   2.294418093   -.035538973   -.035538973
   1.411713677  -1.598558185   2.288311751   -.035730907   -.035730907
   1.409093222  -1.587260945   2.282473913   -.035943447   -.035943447
   1.406429786  -1.575984130   2.276919418   -.036177575   -.036177575
   1.403721038  -1.564724791   2.271663713   -.036434303   -.036434303
   1.400964544  -1.553479901   2.266722865   -.036714667   -.036714667
   1.398157771  -1.542246351   2.262113559   -.037019728   -.037019728
   1.395298078  -1.531020952   2.257853100   -.037350571   -.037350571
   1.392382718  -1.519800434   2.253959411   -.037708304   -.037708304
   1.389408829  -1.508581438   2.250451031   -.038094052   -.038094052
   1.386373437  -1.497360524   2.247347100   -.038508962   -.038508962
   1.383273446  -1.486134162   2.244667351   -.038954192   -.038954192
   1.380105640  -1.474898734   2.242432109   -.039430917   -.039430917
   1.376866677  -1.463650533   2.240662235   -.039940317   -.039940317
   1.373553088  -1.452385760   2.239379138   -.040483583   -.040483583
   1.370161269  -1.441100528   2.238604728   -.041061904   -.041061904
   1.366687485  -1.429790855   2.238361380   -.041676470   -.041676470
   1.363127862  -1.418452669   2.238671897   -.042328461   -.042328461
   1.359478384  -1.407081805   2.239559464   -.043019049   -.043019049
   1.355734894  -1.395674005   2.241047587   -.043749384   -.043749384
   1.351893087  -1.384224919   2.243160020   -.044520595   -.044520595
   1.347948515  -1.372730109   2.245920717   -.045333780   -.045333780
   1.343896574  -1.361185045   2.249353733   -.046189998   -.046189998
   1.339732514  -1.349585107   2.253483140   -.047090264   -.047090264
   1.335451429  -1.337925592   2.258332923   -.048035537   -.048035537
   1.331048263  -1.326201712   2.263926868   -.049026713   -.049026713
   1.326517802  -1.314408596   2.270288443   -.050064615   -.050064615
   1.321854683  -1.302541299   2.277440655   -.051149983   -.051149983
   1.317053387  -1.290594802   2.285405902   -.052283463   -.052283463
   1.312108247  -1.278564017   2.294205813   -.053465593   -.053465593
   1.307013444  -1.266443796   2.303861061   -.054696794   -.054696794
   1.301763017  -1.254228934   2.314391175   -.055977354   -.055977354
   1.296350861  -1.241914181   2.325814329   -.057307417   -.057307417
   1.290770737  -1.229494248   2.338147105   -.058686965   -.058686965
   1.285016277  -1.216963815   2.351404257   -.060115806   -.060115806
   1.279080990  -1.204317548   2.365598438   -.061593559   -.061593559
   1.272958276  -1.191550109   2.380739916   -.063119634   -.063119634
   1.266641432  -1.178656168   2.396836271   -.064693217   -.064693217
   1.260123669  -1.165630422   2.413892065   -.066313257   -.066313257
   1.253398128  -1.152467615   2.431908497   -.067978438   -.067978438
   1.246457894  -1.139162552   2.450883030   -.069687174   -.069687174
   1.239296019  -1.125710127   2.470808998   -.071437580   -.071437580
   1.231905546  -1.112105347   2.491675192   -.073227458   -.073227458
   1.224279531  -1.098343355   2.513465422   -.075054280   -.075054280
   1.216411080  -1.084419468   2.536158051   -.076915167   -.076915167
   1.208293377  -1.070329204   2.559725513   -.078806874   -.078806874
   1.199919725  -1.056068325   2.584133806   -.080725766   -.080725766
   1.191283589  -1.041632874   2.609341958   -.082667811   -.082667811
   1.182378642  -1.027019225   2.635301480   -.084628555   -.084628555
   1.173198824  -1.012224128   2.661955790   -.086603112   -.086603112
   1.163738398   -.997244770   2.689239622   -.088586151   -.088586151
   1.153992020   -.982078833   2.717078417   -.090571879   -.090571879
   1.143954812   -.966724562   2.745387701   -.092554037   -.092554037
   1.133622451   -.951180838   2.774072438   -.094525888   -.094525888
   1.122991256   -.935447262   2.803026390   -.096480216   -.096480216
   1.112058297   -.919524240   2.832131454   -.098409320   -.098409320
   1.100821506   -.903413086   2.861257005   -.100305018   -.100305018
   1.089279809   -.887116125   2.890259235   -.102158651   -.102158651
   1.077433263   -.870636813   2.918980502   -.103961091   -.103961091
   1.065283215   -.853979868   2.947248687   -.105702760   -.105702760
   1.052832473   -.837151408   2.974876570   -.107373643   -.107373643
   1.040085499   -.820159109   3.001661236   -.108963316   -.108963316
   1.027048619   -.803012373   3.027383510   -.110460976   -.110460976
   1.013730255   -.785722516   3.051807442   -.111855478   -.111855478
   1.000141183   -.768302970   3.074679837   -.113135378   -.113135378
    .986294812   -.750769506   3.095729862   -.114288986   -.114288986
    .972207500   -.733140477   3.114668729   -.115304424   -.115304424
    .957898890   -.715437083   3.131189472   -.116169691   -.116169691
    .943392291   -.697683660   3.144966838   -.116872743   -.116872743
    .928715086   -.679907999   3.155657308   -.117401573   -.117401573
    .913899191   -.662141689   3.162899275   -.117744304   -.117744304
    .898981544   -.644420491   3.166313394   -.117889294   -.117889294
    .884004653   -.626784749   3.165503139   -.117825243   -.117825243
    .869017193   -.609279830   3.160055593   -.117541314   -.117541314
    .854074653   -.591956613   3.149542508   -.117027263   -.117027263
    .839240046   -.574872006   3.133521668   -.116273572   -.116273572
    .824584688   -.558089518   3.111538605   -.115271596   -.115271596
    .810189036   -.541679869   3.083128715   -.114013717   -.114013717
    .796143608   -.525721654   3.047819814   -.112493494   -.112493494
    .782549981   -.510302055   3.005135223   -.110705833   -.110705833
    .769521862   -.495517615   2.954597413   -.108647152   -.108647152
    .757186259   -.481475052   2.895732323   -.106315546   -.106315546
    .745684738   -.468292149   2.828074397   -.103710959   -.103710959
    .735174765   -.456098689   2.751172458   -.100835349   -.100835349
    .725831162   -.445037449   2.664596500   -.097692850   -.097692850
    .717847642   -.435265259   2.567945520   -.094289926   -.094289926
