SC_S4_27_L		 8 1 12  3 11  2  3  -2401.1 1.5 1.3  60.6 485.4 -2550.0 -2500.0
SC_S4_28_L		 8 1 12  3 11  2  4  -2220.3 1.5 1.3  60.8 486.8 -2550.0 -2500.0
SC_S4_29_L		 8 1 12  3 11  2  5  -2006.6 1.5 1.3  60.8 487.1 -2550.0 -2500.0
SC_S4_30_L		 8 1 12  3 11  2  6  -2200.3 1.5 1.3  61.2 489.8 -2550.0 -2500.0
SC_S4_31_L		 8 1 12  3 11  2  7  -2387.6 1.5 1.3  60.9 487.7 -2550.0 -2500.0
SC_S4_32_L		 8 1 12  3 11  2  8  -2135.2 1.5 1.3  61.4 491.4 -2550.0 -2500.0
SC_S4_33_L		 8 1 12  3 11  2  9  -2389.3 1.5 1.3  60.6 485.0 -2550.0 -2500.0
SC_S4_34_L		 8 1 12  3 11  2 10  -2434.5 1.5 1.3  60.5 484.3 -2550.0 -2500.0
SC_S4_35_L		 8 1 12  3 11  2 11  -2079.7 1.5 1.3  60.5 484.7 -2550.0 -2500.0
SC_S4_36_L		 8 1 12  3 10  2  0  -2153.3 1.5 1.3  61.2 489.8 -2550.0 -2500.0
SC_S4_37_L		 8 1 12  3 10  2  1  -2224.2 1.5 1.3  60.4 483.8 -2550.0 -2500.0
SC_S4_38_L		 8 1 12  3 10  2  2  -2500.0 1.5 1.3  60.9 487.2 -2550.0 -2500.0
SC_S4_39_L		 8 1 12  3 10  2  3  -2060.4 1.5 1.3  60.5 484.0 -2550.0 -2500.0
SC_S4_40A_L		 8 1 12  3 10  2  4  -2152.1 1.5 1.3  61.0 488.6 -2550.0 -2500.0
SC_S4_40B_L		 8 1 12  3 10  2  5  -2500.0 1.5 1.3  60.3 482.8 -2550.0 -2500.0
SC_S4_41A_L		 8 1 12  3 10  2  6  -2500.0 1.5 1.3  60.7 485.8 -2550.0 -2500.0
SC_S4_41B_L		 8 1 12  3 10  2  7  -2352.0 1.5 1.3  60.9 487.5 -2550.0 -2500.0
SC_S4_42A_L		 8 1 12  3 10  2  8  -2396.0 1.5 1.3  60.8 486.4 -2550.0 -2500.0
SC_S4_42B_L		 8 1 12  3 10  2  9  -2467.0 1.5 1.3  60.6 485.5 -2550.0 -2500.0
SC_S4_24_R		 8 1 12  3  9  2  0  -2280.8 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_25_R		 8 1 12  3  9  2  1  -2283.8 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_26_R		 8 1 12  3  9  2  2  -2453.0 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_27_R		 8 1 12  3  9  2  3  -2309.7 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_28_R		 8 1 12  3  9  2  4  -2401.1 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_29_R		 8 1 12  3  9  2  5  -2245.8 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_30_R		 8 1 12  3  9  2  6  -1993.9 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_31_R		 8 1 12  3  9  2  7  -2118.5 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_32_R		 8 1 12  3  9  2  8  -2239.7 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_33_R		 8 1 12  3  9  2  9  -2252.7 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_34_R		 8 1 12  3  9  2 10  -2310.1 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_35_R		 8 1 12  3  9  2 11  -2399.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_36_R		 8 1 12  3  8  2  0  -2084.1 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_37_R		 8 1 12  3  8  2  1  -2112.5 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_38_R		 8 1 12  3  8  2  2  -2423.4 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_39_R		 8 1 12  3  8  2  3  -2500.0 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_40A_R		 8 1 12  3  8  2  4  -2419.2 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_40B_R		 8 1 12  3  8  2  5  -2500.0 1.5 1.3  61.3  61.3 -2550.0 -2500.0
