
  1100.00    -3.22  0.00   0.000  0.000  -0.056 0.003     2.71   0.00

  1120.00    -5.11  0.00   0.000  0.000  -0.089 0.008     3.42   0.00

  1140.00    -7.03  0.00   0.000  0.000  -0.122 0.015     4.18   0.00

  1160.00    -8.87  0.00   0.000  0.000  -0.152 0.024     4.81   0.00

  1180.00   -10.63  0.00   0.000  0.000  -0.181 0.034     5.33   0.00

  1200.00   -12.35  0.00   0.000  0.000  -0.209 0.046     5.78   0.00

  1220.00   -14.03  0.00   0.000  0.000  -0.235 0.059     6.17   0.01

  1240.00   -15.66  0.00   0.002  0.000  -0.260 0.073     6.52   0.04

  1260.00   -17.25  0.00   0.003  0.000  -0.283 0.089     6.80   0.06

  1280.00   -18.78  0.00   0.004  0.000  -0.304 0.104     7.02   0.07

  1300.00   -20.25  0.00   0.005  0.000  -0.324 0.121     7.18   0.07

  1320.00   -21.65  0.00   0.005  0.000  -0.342 0.137     7.29   0.07

  1340.00   -22.98  0.00   0.005  0.000  -0.359 0.153     7.34   0.06

  1360.00   -24.23  0.00   0.005  0.000  -0.373 0.169     7.35   0.05

  1380.00   -25.38  0.00   0.004  0.000  -0.386 0.184     7.30   0.04

  1400.00   -26.42  0.00   0.003  0.000  -0.398 0.198     7.21   0.03

  1420.00   -27.32  0.00   0.001  0.000  -0.407 0.211     7.06   0.01

  1440.00   -28.05  0.00   0.000  0.000  -0.415 0.221     6.85   0.00

  1460.00   -28.55  0.00   0.000  0.000  -0.420 0.228     6.58   0.00

  1480.00   -28.73  0.00   0.005  0.000  -0.421 0.232     6.22   0.03
  
  1500.00   -28.47  0.00   0.019  0.000  -0.415 0.230     5.77   0.12
  
  1520.00   -27.57  0.00   0.058  0.000  -0.398 0.223     5.24   0.34
  
  1540.00   -25.80  0.00   0.152  0.000  -0.361 0.214     4.73   0.84
  
  1560.00   -23.25  0.00   0.345  0.000  -0.294 0.221     4.62   1.80
  
  1580.00   -21.99  0.00   0.626  0.000  -0.212 0.280     5.51   3.08
  
  1600.00   -28.74  0.00   0.825  0.000  -0.176 0.388     7.23   3.85
  
  1620.00   -42.36  0.00   0.838  0.000  -0.201 0.481     8.51   3.70
  
  1640.00   -49.20  0.00   0.759  0.000  -0.243 0.536     9.00   3.19
  
  1660.00   -51.53  0.00   0.673  0.000  -0.279 0.565     9.02   2.69
  
  1680.00   -52.49  0.00   0.603  0.000  -0.304 0.581     8.85   2.30
  
  1700.00   -53.07  0.00   0.551  0.000  -0.322 0.593     8.62   2.00
  
  1720.00   -53.54  0.00   0.513  0.000  -0.333 0.602     8.37   1.78
  
  1740.00   -53.98  0.00   0.486  0.000  -0.341 0.611     8.11   1.61
  
  1760.00   -54.43  0.00   0.466  0.000  -0.346 0.618     7.87   1.48
  
  1780.00   -54.88  0.00   0.452  0.000  -0.348 0.625     7.63   1.38
  
  1800.00   -55.32  0.00   0.443  0.000  -0.349 0.632     7.41   1.30
  
  1820.00   -55.76  0.00   0.436  0.000  -0.349 0.638     7.19   1.23
  
  1840.00   -56.20  0.00   0.433  0.000  -0.348 0.643     6.98   1.17
  
  1860.00   -56.61  0.00   0.432  0.000  -0.346 0.649     6.77   1.13
  
  1880.00   -57.01  0.00   0.434  0.000  -0.344 0.653     6.57   1.09
  
  1900.00   -57.39  0.00   0.437  0.000  -0.341 0.657     6.38   1.06
  
  1920.00   -57.74  0.00   0.442  0.000  -0.337 0.661     6.19   1.03
  
  1940.00   -58.06  0.00   0.448  0.000  -0.334 0.664     6.01   1.01
  
  1960.00   -58.35  0.00   0.456  0.000  -0.329 0.666     5.83   1.00
  
  1980.00   -58.61  0.00   0.465  0.000  -0.325 0.667     5.65   0.99
  
  2000.00   -58.84  0.00   0.476  0.000  -0.321 0.668     5.48   0.98
  
  2020.00   -59.03  0.00   0.488  0.000  -0.316 0.668     5.31   0.97
  
  2040.00   -59.18  0.00   0.502  0.000  -0.311 0.668     5.14   0.97
  
  2060.00   -59.29  0.00   0.517  0.000  -0.305 0.666     4.98   0.97
  
  2080.00   -59.35  0.00   0.533  0.000  -0.300 0.664     4.82   0.97
  
  2100.00   -59.37  0.00   0.551  0.000  -0.294 0.661     4.66   0.97
  
  
  

