
  1100.00     0.01  0.00   0.000  0.000   0.000 0.000     0.00   0.00

  1120.00     0.04  0.00   0.000  0.000   0.001 0.000     0.00   0.00

  1140.00     0.11  0.00   0.000  0.000   0.002 0.000     0.00   0.00

  1160.00     0.20  0.00   0.000  0.000   0.003 0.000     0.00   0.00

  1180.00     0.31  0.00   0.000  0.000   0.005 0.000     0.01   0.00

  1200.00     0.44  0.00   0.000  0.000   0.008 0.000     0.02   0.00

  1220.00     0.60  0.00   0.000  0.000   0.010 0.000     0.03   0.00

  1240.00     0.77  0.00   0.000  0.000   0.013 0.000     0.06   0.01

  1260.00     0.97  0.00   0.000  0.000   0.017 0.000     0.09   0.02

  1280.00     1.18  0.00   0.001  0.000   0.021 0.001     0.12   0.04

  1300.00     1.41  0.00   0.001  0.000   0.025 0.001     0.17   0.06

  1320.00     1.68  0.00   0.002  0.000   0.029 0.001     0.23   0.09

  1340.00     1.97  0.00   0.004  0.000   0.034 0.002     0.31   0.14

  1360.00     2.29  0.00   0.006  0.000   0.040 0.003     0.40   0.19

  1380.00     2.66  0.00   0.009  0.000   0.046 0.004     0.52   0.26

  1400.00     3.08  0.00   0.013  0.000   0.053 0.006     0.67   0.36

  1420.00     3.56  0.00   0.019  0.000   0.061 0.009     0.86   0.48

  1440.00     4.11  0.00   0.027  0.000   0.071 0.012     1.11   0.63

  1460.00     4.76  0.00   0.039  0.000   0.081 0.016     1.43   0.83

  1480.00     5.52  0.00   0.054  0.000   0.093 0.023     1.84   1.10

  1500.00     6.44  0.00   0.076  0.000   0.107 0.032     2.38   1.44

  1520.00     7.56  0.00   0.108  0.000   0.123 0.044     3.11   1.90

  1540.00     8.92  0.00   0.152  0.000   0.141 0.062     4.10   2.52

  1560.00    10.61  0.00   0.216  0.000   0.160 0.087     5.46   3.38

  1580.00    12.70  0.00   0.308  0.000   0.178 0.124     7.35   4.56

  1600.00    15.19  0.00   0.438  0.000   0.190 0.177     9.88   6.13

  1620.00    17.81  0.00   0.608  0.000   0.182 0.245    13.01   8.06

  1640.00    19.08  0.00   0.792  0.000   0.141 0.321    16.15   9.97

  1660.00    12.75  0.00   0.924  0.000   0.059 0.375    17.99  11.07

  1680.00    -9.34  0.00   0.939  0.000  -0.040 0.383    17.48  10.72

  1700.00   -19.07  0.00   0.847  0.000  -0.121 0.346    15.10   9.24

  1720.00   -19.50  0.00   0.715  0.000  -0.168 0.292    12.19   7.44

  1740.00   -18.01  0.00   0.590  0.000  -0.188 0.241     9.61   5.88

  1760.00   -16.31  0.00   0.490  0.000  -0.192 0.199     7.61   4.68

  1780.00   -14.78  0.00   0.416  0.000  -0.188 0.168     6.14   3.81

  1800.00   -13.48  0.00   0.364  0.000  -0.181 0.144     5.08   3.20

  1820.00   -12.39  0.00   0.327  0.000  -0.172 0.128     4.32   2.77

  1840.00   -11.47  0.00   0.304  0.000  -0.163 0.116     3.77   2.47

  1860.00   -10.69  0.00   0.290  0.000  -0.154 0.108     3.38   2.27

  1880.00   -10.03  0.00   0.285  0.000  -0.145 0.103     3.10   2.15

  1900.00    -9.47  0.00   0.286  0.000  -0.137 0.100     2.92   2.08

  1920.00    -8.99  0.00   0.292  0.000  -0.130 0.100     2.81   2.05

  1940.00    -8.57  0.00   0.303  0.000  -0.123 0.101     2.75   2.06

  1960.00    -8.22  0.00   0.318  0.000  -0.117 0.104     2.73   2.09

  1980.00    -7.93  0.00   0.337  0.000  -0.111 0.108     2.75   2.14

  2000.00    -7.69  0.00   0.358  0.000  -0.106 0.114     2.80   2.21

  2020.00    -7.50  0.00   0.383  0.000  -0.102 0.121     2.88   2.28

  2040.00    -7.37  0.00   0.410  0.000  -0.098 0.129     2.97   2.37

  2060.00    -7.29  0.00   0.439  0.000  -0.094 0.138     3.08   2.46

  2080.00    -7.28  0.00   0.470  0.000  -0.092 0.148     3.21   2.55

  2100.00    -7.33  0.00   0.501  0.000  -0.089 0.158     3.35   2.65
