
  1100.00    -0.43  0.00   0.000  0.000  -0.007 0.000     0.04   0.00

  1120.00    -0.83  0.00   0.000  0.000  -0.015 0.000     0.09   0.00

  1140.00    -1.04  0.00   0.000  0.000  -0.018 0.000     0.09   0.00

  1160.00    -0.97  0.00   0.000  0.000  -0.017 0.000     0.06   0.00

  1180.00    -0.55  0.00   0.000  0.000  -0.010 0.000     0.01   0.00

  1200.00     0.27  0.00   0.000  0.000   0.005 0.000     0.00   0.00

  1220.00     1.55  0.00   0.000  0.000   0.027 0.001     0.09   0.01

  1240.00     3.39  0.00   0.006  0.000   0.059 0.005     0.45   0.14

  1260.00     5.86  0.00   0.019  0.000   0.101 0.015     1.17   0.37

  1280.00     9.10  0.00   0.046  0.000   0.153 0.036     2.43   0.77

  1300.00    13.23  0.00   0.094  0.000   0.212 0.074     4.41   1.41

  1320.00    18.36  0.00   0.175  0.000   0.272 0.136     7.23   2.33

  1340.00    24.49  0.00   0.294  0.000   0.317 0.224    10.74   3.53

  1360.00    31.42  0.00   0.446  0.000   0.331 0.330    14.34   4.84

  1380.00    38.75  0.00   0.603  0.000   0.308 0.432    17.11   5.97

  1400.00    46.14  0.00   0.735  0.000   0.257 0.510    18.54   6.68

  1420.00    53.52  0.00   0.829  0.000   0.198 0.561    18.78   6.94

  1440.00    60.99  0.00   0.890  0.000   0.141 0.588    18.23   6.89

  1460.00    68.68  0.00   0.926  0.000   0.092 0.600    17.27   6.67

  1480.00    76.59  0.00   0.948  0.000   0.052 0.602    16.16   6.36
  
  1500.00    84.54  0.00   0.960  0.000   0.019 0.598    15.01   6.03
  
  1520.00    92.30  0.00   0.967  0.000  -0.007 0.590    13.88   5.69
  
  1540.00    99.71  0.00   0.972  0.000  -0.028 0.579    12.82   5.38
  
  1560.00   106.76  0.00   0.974  0.000  -0.044 0.567    11.82   5.08
  
  1580.00   113.54  0.00   0.976  0.000  -0.057 0.553    10.89   4.81
  
  1600.00   120.19  0.00   0.977  0.000  -0.066 0.538    10.02   4.55
  
  1620.00   126.84  0.00   0.977  0.000  -0.072 0.521     9.21   4.32
  
  1640.00   133.54  0.00   0.977  0.000  -0.075 0.504     8.46   4.10
  
  1660.00   140.27  0.00   0.977  0.000  -0.075 0.486     7.77   3.90
  
  1680.00   146.96  0.00   0.976  0.000  -0.071 0.469     7.13   3.71
  
  1700.00   153.46  0.00   0.974  0.000  -0.064 0.452     6.57   3.54
  
  1720.00   159.67  0.00   0.973  0.000  -0.054 0.437     6.07   3.38
  
  1740.00   165.48  0.00   0.971  0.000  -0.042 0.425     5.65   3.22
  
  1760.00   170.85  0.00   0.969  0.000  -0.027 0.417     5.31   3.09
  
  1780.00   175.75  0.00   0.969  0.000  -0.013 0.413     5.04   2.96
  
  1800.00   180.16  0.00   0.970  0.000   0.000 0.413     4.84   2.84
  
  1820.00   184.09  0.00   0.971  0.000   0.012 0.416     4.69   2.74
  
  1840.00   187.54  0.00   0.974  0.000   0.021 0.422     4.58   2.64
  
  1860.00   190.54  0.00   0.978  0.000   0.027 0.430     4.49   2.55
  
  1880.00   193.12  0.00   0.982  0.000   0.030 0.439     4.42   2.47
  
  1900.00   195.32  0.00   0.986  0.000   0.031 0.448     4.35   2.39
  
  1920.00   197.20  0.00   0.989  0.000   0.029 0.457     4.29   2.32

  1940.00   198.84  0.00   0.993  0.000   0.026 0.466     4.22   2.25
  
  1960.00   200.38  0.00   0.995  0.000   0.023 0.474     4.15   2.18
  
  1980.00   202.05  0.00   0.997  0.000   0.018 0.481     4.08   2.11
  
  2000.00   204.47  0.00   0.999  0.000   0.014 0.488     4.00   2.05
  
  2020.00   209.67  0.00   1.000  0.000   0.009 0.494     3.93   1.99
  
  2040.00   227.59  0.00   1.000  0.000   0.005 0.500     3.86   1.93
  
  2060.00   260.74  0.00   1.000  0.000   0.002 0.506     3.78   1.87
  
  2080.00   270.98  0.00   0.999  0.000   0.000 0.512     3.71   1.81
  
  2100.00   273.20  0.00   0.999  0.000  -0.002 0.517     3.64   1.76
  

