    1.100    0.400    0.854    0.625  292.500    0.0512    0.0597  305.0000  284.0000    1.3300  1  2
    1.100    0.400    0.854    0.625  337.500    0.0435    0.1020  103.0000   97.0000    1.0100  1  2
    1.100    0.400    0.854    0.875   22.500   -0.1580    0.1290   57.0000   71.0000    1.3700  1  2
    1.100    0.400    0.854    0.875   67.500    0.0112    0.0716  206.0000  203.0000    1.5900  1  2
    1.100    0.400    0.854    0.875  112.500   -0.0446    0.0657  236.0000  251.0000    1.9500  1  2
    1.100    0.400    0.854    0.875  157.500    0.0738    0.0628  281.0000  254.0000    2.2400  1  2
    1.100    0.400    0.854    0.875  202.500   -0.0546    0.0612  271.0000  292.0000    2.2400  1  2
    1.100    0.400    0.854    0.875  247.500   -0.0058    0.0651  247.0000  249.0000    1.9500  1  2
    1.100    0.400    0.854    0.875  292.500    0.0552    0.0671  243.0000  225.0000    1.5900  1  2
    1.100    0.400    0.854    0.875  337.500    0.0528    0.1380   57.0000   53.0000    1.3700  1  2
    1.140    0.400    0.839   -0.875   22.500   -0.0104    0.0683  223.0000  227.0000    2.3500  1  2
    1.140    0.400    0.839   -0.875   67.500    0.0428    0.0407  649.0000  619.0000    2.8900  1  2
    1.140    0.400    0.839   -0.875  112.500    0.0170    0.0433  561.0000  556.0000    3.2900  1  2
    1.140    0.400    0.839   -0.875  157.500    0.0619    0.0446  550.0000  509.0000    3.3000  1  2
    1.140    0.400    0.839   -0.875  202.500   -0.0204    0.0441  535.0000  546.0000    3.3000  1  2
    1.140    0.400    0.839   -0.875  247.500   -0.0079    0.0430  566.0000  564.0000    3.2900  1  2
    1.140    0.400    0.839   -0.875  292.500   -0.0317    0.0412  611.0000  631.0000    2.8900  1  2
    1.140    0.400    0.839   -0.875  337.500   -0.0781    0.0677  218.0000  242.0000    2.3500  1  2
    1.140    0.400    0.839   -0.625   22.500   -0.0063    0.0459  496.0000  501.0000    2.9300  1  2
    1.140    0.400    0.839   -0.625   67.500    0.0423    0.0336  951.0000  901.0000    4.0700  1  2
    1.140    0.400    0.839   -0.625  112.500    0.0323    0.0346  892.0000  857.0000    4.7700  1  2
    1.140    0.400    0.839   -0.625  157.500   -0.0052    0.0341  903.0000  911.0000    4.6100  1  2
    1.140    0.400    0.839   -0.625  202.500    0.0354    0.0336  954.0000  907.0000    4.6100  1  2
    1.140    0.400    0.839   -0.625  247.500   -0.0186    0.0349  849.0000  867.0000    4.7700  1  2
    1.140    0.400    0.839   -0.625  292.500   -0.0357    0.0335  916.0000  958.0000    4.0700  1  2
    1.140    0.400    0.839   -0.625  337.500   -0.0562    0.0442  517.0000  558.0000    2.9300  1  2
    1.140    0.400    0.839   -0.375   22.500    0.0442    0.0413  634.0000  598.0000    3.3000  1  2
    1.140    0.400    0.839   -0.375   67.500    0.0457    0.0303 1178.0000 1111.0000    4.8200  1  2
    1.140    0.400    0.839   -0.375  112.500   -0.0031    0.0323 1002.0000 1009.0000    5.7800  1  2
    1.140    0.400    0.839   -0.375  157.500    0.0393    0.0299 1206.0000 1142.0000    5.6200  1  2
    1.140    0.400    0.839   -0.375  202.500   -0.0067    0.0301 1155.0000 1166.0000    5.6200  1  2
    1.140    0.400    0.839   -0.375  247.500   -0.0387    0.0314 1040.0000 1094.0000    5.7800  1  2
    1.140    0.400    0.839   -0.375  292.500   -0.0365    0.0304 1104.0000 1156.0000    4.8200  1  2
    1.140    0.400    0.839   -0.375  337.500   -0.0246    0.0407  624.0000  644.0000    3.3000  1  2
    1.140    0.400    0.839   -0.125   22.500    0.0033    0.0401  651.0000  650.0000    3.4500  1  2
    1.140    0.400    0.839   -0.125   67.500    0.0254    0.0303 1166.0000 1131.0000    5.1900  1  2
    1.140    0.400    0.839   -0.125  112.500    0.0226    0.0312 1099.0000 1068.0000    6.4100  1  2
    1.140    0.400    0.839   -0.125  157.500    0.0162    0.0280 1359.0000 1330.0000    6.4000  1  2
    1.140    0.400    0.839   -0.125  202.500   -0.0027    0.0278 1348.0000 1352.0000    6.4000  1  2
    1.140    0.400    0.839   -0.125  247.500   -0.0013    0.0316 1050.0000 1049.0000    6.4100  1  2
    1.140    0.400    0.839   -0.125  292.500   -0.0323    0.0303 1122.0000 1168.0000    5.1900  1  2
    1.140    0.400    0.839   -0.125  337.500    0.0010    0.0391  686.0000  683.0000    3.4500  1  2
    1.140    0.400    0.839    0.125   22.500    0.0400    0.0377  756.0000  719.0000    3.4600  1  2
    1.140    0.400    0.839    0.125   67.500    0.0332    0.0299 1200.0000 1150.0000    5.2700  1  2
    1.140    0.400    0.839    0.125  112.500    0.0098    0.0307 1117.0000 1104.0000    6.7000  1  2
    1.140    0.400    0.839    0.125  157.500    0.0255    0.0268 1482.0000 1432.0000    6.9200  1  2
    1.140    0.400    0.839    0.125  202.500    0.0307    0.0268 1492.0000 1429.0000    6.9200  1  2
    1.140    0.400    0.839    0.125  247.500   -0.0499    0.0310 1055.0000 1128.0000    6.7000  1  2
    1.140    0.400    0.839    0.125  292.500   -0.0509    0.0300 1126.0000 1204.0000    5.2700  1  2
    1.140    0.400    0.839    0.125  337.500   -0.0186    0.0393  673.0000  687.0000    3.4600  1  2
    1.140    0.400    0.839    0.375   22.500    0.0297    0.0388  707.0000  682.0000    3.4300  1  2
    1.140    0.400    0.839    0.375   67.500    0.0030    0.0303 1147.0000 1146.0000    5.1400  1  2
    1.140    0.400    0.839    0.375  112.500   -0.0719    0.0312 1025.0000 1134.0000    6.6900  1  2
    1.140    0.400    0.839    0.375  157.500    0.0565    0.0270 1505.0000 1392.0000    7.1600  1  2
    1.140    0.400    0.839    0.375  202.500   -0.0049    0.0267 1474.0000 1484.0000    7.1600  1  2
    1.140    0.400    0.839    0.375  247.500    0.0155    0.0306 1133.0000 1107.0000    6.6900  1  2
    1.140    0.400    0.839    0.375  292.500   -0.0678    0.0299 1130.0000 1237.0000    5.1400  1  2
    1.140    0.400    0.839    0.375  337.500   -0.0520    0.0387  680.0000  727.0000    3.4300  1  2
    1.140    0.400    0.839    0.625   22.500   -0.0186    0.0401  644.0000  663.0000    3.5100  1  2
    1.140    0.400    0.839    0.625   67.500    0.0541    0.0307 1155.0000 1074.0000    4.9400  1  2
    1.140    0.400    0.839    0.625  112.500    0.0186    0.0310 1103.0000 1076.0000    6.4000  1  2
    1.140    0.400    0.839    0.625  157.500    0.0188    0.0274 1412.0000 1377.0000    7.0300  1  2
    1.140    0.400    0.839    0.625  202.500    0.0455    0.0272 1461.0000 1371.0000    7.0300  1  2
    1.140    0.400    0.839    0.625  247.500    0.0115    0.0304 1147.0000 1128.0000    6.4000  1  2
    1.140    0.400    0.839    0.625  292.500    0.0372    0.0303 1176.0000 1115.0000    4.9400  1  2
    1.140    0.400    0.839    0.625  337.500   -0.0532    0.0396  649.0000  696.0000    3.5100  1  2
    1.140    0.400    0.839    0.875   22.500   -0.0152    0.0491  429.0000  440.0000    4.0000  1  2
    1.140    0.400    0.839    0.875   67.500   -0.0126    0.0343  878.0000  896.0000    4.8200  1  2
    1.140    0.400    0.839    0.875  112.500    0.0262    0.0342  917.0000  886.0000    5.8100  1  2
    1.140    0.400    0.839    0.875  157.500    0.0496    0.0335  969.0000  905.0000    6.3700  1  2
    1.140    0.400    0.839    0.875  202.500   -0.0174    0.0325  987.0000 1011.0000    6.3700  1  2
    1.140    0.400    0.839    0.875  247.500   -0.0322    0.0330  944.0000  985.0000    5.8100  1  2
    1.140    0.400    0.839    0.875  292.500    0.0229    0.0338  940.0000  908.0000    4.8200  1  2
    1.140    0.400    0.839    0.875  337.500   -0.0245    0.0488  435.0000  448.0000    4.0000  1  2
    1.180    0.400    0.821   -0.875   22.500   -0.0096    0.0226 2020.0000 2067.0000    9.0600  1  2
    1.180    0.400    0.821   -0.875   67.500    0.0723    0.0225 2171.0000 1984.0000   10.4000  1  2
    1.180    0.400    0.821   -0.875  112.500    0.0403    0.0238 1899.0000 1828.0000    9.8600  1  2
    1.180    0.400    0.821   -0.875  157.500    0.0128    0.0261 1543.0000 1536.0000    7.7700  1  2
    1.180    0.400    0.821   -0.875  202.500   -0.0696    0.0264 1457.0000 1583.0000    7.7700  1  2
    1.180    0.400    0.821   -0.875  247.500   -0.0538    0.0242 1749.0000 1851.0000    9.8600  1  2
    1.180    0.400    0.821   -0.875  292.500   -0.0435    0.0229 1962.0000 2063.0000   10.4000  1  2
    1.180    0.400    0.821   -0.875  337.500   -0.0085    0.0229 2009.0000 2013.0000    9.0600  1  2
    1.180    0.400    0.821   -0.625   22.500    0.0464    0.0188 3034.0000 2852.0000   11.2000  1  2
    1.180    0.400    0.821   -0.625   67.500   -0.0021    0.0180 3270.0000 3277.0000   15.2000  1  2
    1.180    0.400    0.821   -0.625  112.500    0.0296    0.0200 2687.0000 2584.0000   14.8000  1  2
    1.180    0.400    0.821   -0.625  157.500    0.0433    0.0216 2311.0000 2189.0000   10.2000  1  2
    1.180    0.400    0.821   -0.625  202.500   -0.0614    0.0217 2133.0000 2309.0000   10.2000  1  2
    1.180    0.400    0.821   -0.625  247.500   -0.0239    0.0200 2579.0000 2661.0000   14.8000  1  2
    1.180    0.400    0.821   -0.625  292.500   -0.0301    0.0180 3189.0000 3327.0000   15.2000  1  2
    1.180    0.400    0.821   -0.625  337.500   -0.0355    0.0187 2924.0000 3064.0000   11.2000  1  2
    1.180    0.400    0.821   -0.375   22.500    0.0223    0.0181 3227.0000 3137.0000   12.1000  1  2
    1.180    0.400    0.821   -0.375   67.500    0.0370    0.0171 3667.0000 3482.0000   18.1000  1  2
    1.180    0.400    0.821   -0.375  112.500    0.0345    0.0204 2564.0000 2471.0000   18.2000  1  2
    1.180    0.400    0.821   -0.375  157.500    0.0068    0.0199 2656.0000 2641.0000   12.4000  1  2
    1.180    0.400    0.821   -0.375  202.500   -0.0336    0.0200 2567.0000 2679.0000   12.4000  1  2
    1.180    0.400    0.821   -0.375  247.500   -0.0665    0.0203 2470.0000 2679.0000   18.2000  1  2
    1.180    0.400    0.821   -0.375  292.500   -0.0352    0.0171 3513.0000 3691.0000   18.1000  1  2
    1.180    0.400    0.821   -0.375  337.500   -0.0130    0.0181 3162.0000 3211.0000   12.1000  1  2
    1.180    0.400    0.821   -0.125   22.500    0.0197    0.0181 3219.0000 3143.0000   12.0000  1  2
    1.180    0.400    0.821   -0.125   67.500    0.0104    0.0171 3593.0000 3542.0000   19.3000  1  2
    1.180    0.400    0.821   -0.125  112.500   -0.0041    0.0213 2306.0000 2319.0000   20.2000  1  2
    1.180    0.400    0.821   -0.125  157.500   -0.0079    0.0193 2801.0000 2837.0000   14.3000  1  2
    1.180    0.400    0.821   -0.125  202.500   -0.0016    0.0193 2838.0000 2839.0000   14.3000  1  2
    1.180    0.400    0.821   -0.125  247.500   -0.0358    0.0212 2291.0000 2407.0000   20.2000  1  2
    1.180    0.400    0.821   -0.125  292.500   -0.0015    0.0174 3466.0000 3473.0000   19.3000  1  2
    1.180    0.400    0.821   -0.125  337.500   -0.0130    0.0178 3279.0000 3327.0000   12.0000  1  2
    1.180    0.400    0.821    0.125   22.500    0.0181    0.0183 3190.0000 3122.0000   11.2000  1  2
    1.180    0.400    0.821    0.125   67.500    0.0417    0.0178 3383.0000 3191.0000   18.9000  1  2
    1.180    0.400    0.821    0.125  112.500    0.0290    0.0222 2171.0000 2086.0000   20.7000  1  2
    1.180    0.400    0.821    0.125  157.500   -0.0135    0.0193 2809.0000 2867.0000   15.6000  1  2
    1.180    0.400    0.821    0.125  202.500   -0.0343    0.0191 2788.0000 2918.0000   15.6000  1  2
    1.180    0.400    0.821    0.125  247.500   -0.0045    0.0223 2096.0000 2109.0000   20.7000  1  2
    1.180    0.400    0.821    0.125  292.500   -0.0022    0.0177 3334.0000 3347.0000   18.9000  1  2
    1.180    0.400    0.821    0.125  337.500   -0.0200    0.0180 3219.0000 3298.0000   11.2000  1  2
    1.180    0.400    0.821    0.375   22.500    0.0087    0.0186 3058.0000 3032.0000   10.1000  1  2
    1.180    0.400    0.821    0.375   67.500    0.0164    0.0184 3121.0000 3049.0000   17.4000  1  2
    1.180    0.400    0.821    0.375  112.500    0.0043    0.0228 2035.0000 2023.0000   19.8000  1  2
    1.180    0.400    0.821    0.375  157.500    0.0090    0.0190 2898.0000 2891.0000   16.1000  1  2
    1.180    0.400    0.821    0.375  202.500   -0.0052    0.0191 2858.0000 2850.0000   16.1000  1  2
    1.180    0.400    0.821    0.375  247.500    0.0225    0.0223 2134.0000 2069.0000   19.8000  1  2
    1.180    0.400    0.821    0.375  292.500   -0.0213    0.0184 3032.0000 3125.0000   17.4000  1  2
    1.180    0.400    0.821    0.375  337.500   -0.0146    0.0187 2959.0000 3009.0000   10.1000  1  2
    1.180    0.400    0.821    0.625   22.500    0.0303    0.0199 2721.0000 2616.0000    9.0700  1  2
    1.180    0.400    0.821    0.625   67.500    0.0081    0.0190 2922.0000 2918.0000   14.8000  1  2
    1.180    0.400    0.821    0.625  112.500    0.0051    0.0230 1982.0000 1968.0000   17.5000  1  2
    1.180    0.400    0.821    0.625  157.500   -0.0017    0.0187 3009.0000 3046.0000   15.6000  1  2
    1.180    0.400    0.821    0.625  202.500   -0.0271    0.0186 3015.0000 3099.0000   15.6000  1  2
    1.180    0.400    0.821    0.625  247.500    0.0210    0.0232 1990.0000 1933.0000   17.5000  1  2
    1.180    0.400    0.821    0.625  292.500   -0.0102    0.0191 2879.0000 2891.0000   14.8000  1  2
    1.180    0.400    0.821    0.625  337.500    0.0035    0.0200 2648.0000 2629.0000    9.0700  1  2
    1.180    0.400    0.821    0.875   22.500   -0.0082    0.0233 1913.0000 1941.0000    8.7500  1  2
    1.180    0.400    0.821    0.875   67.500   -0.0023    0.0220 2161.0000 2168.0000   11.6000  1  2
    1.180    0.400    0.821    0.875  112.500    0.0074    0.0248 1709.0000 1708.0000   13.7000  1  2
    1.180    0.400    0.821    0.875  157.500   -0.0070    0.0213 2288.0000 2312.0000   13.6000  1  2
    1.180    0.400    0.821    0.875  202.500   -0.0265    0.0212 2302.0000 2386.0000   13.6000  1  2
    1.180    0.400    0.821    0.875  247.500   -0.0005    0.0242 1801.0000 1785.0000   13.7000  1  2
    1.180    0.400    0.821    0.875  292.500   -0.0704    0.0217 2132.0000 2350.0000   11.6000  1  2
    1.180    0.400    0.821    0.875  337.500   -0.0009    0.0232 1963.0000 1959.0000    8.7500  1  2
    1.220    0.400    0.800   -0.875   22.500    0.0430    0.0170 3739.0000 3556.0000   13.7000  1  2
    1.220    0.400    0.800   -0.875   67.500    0.0710    0.0168 3876.0000 3582.0000   15.9000  1  2
    1.220    0.400    0.800   -0.875  112.500    0.0646    0.0183 3272.0000 3057.0000   14.2000  1  2
    1.220    0.400    0.800   -0.875  157.500    0.0659    0.0216 2345.0000 2194.0000    9.4400  1  2
    1.220    0.400    0.800   -0.875  202.500   -0.0332    0.0213 2276.0000 2325.0000    9.4400  1  2
    1.220    0.400    0.800   -0.875  247.500   -0.0426    0.0184 3035.0000 3151.0000   14.2000  1  2
    1.220    0.400    0.800   -0.875  292.500   -0.0307    0.0171 3536.0000 3619.0000   15.9000  1  2
    1.220    0.400    0.800   -0.875  337.500   -0.0229    0.0170 3622.0000 3704.0000   13.7000  1  2
    1.220    0.400    0.800   -0.625   22.500    0.0174    0.0136 5760.0000 5618.0000   17.7000  1  2
    1.220    0.400    0.800   -0.625   67.500    0.0349    0.0138 5678.0000 5406.0000   25.0000  1  2
    1.220    0.400    0.800   -0.625  112.500    0.0561    0.0165 3989.0000 3698.0000   22.8000  1  2
    1.220    0.400    0.800   -0.625  157.500    0.0306    0.0180 3304.0000 3217.0000   12.3000  1  2
    1.220    0.400    0.800   -0.625  202.500   -0.0278    0.0181 3150.0000 3223.0000   12.3000  1  2
    1.220    0.400    0.800   -0.625  247.500   -0.0751    0.0162 3785.0000 4191.0000   22.8000  1  2
    1.220    0.400    0.800   -0.625  292.500   -0.0455    0.0137 5432.0000 5789.0000   25.0000  1  2
    1.220    0.400    0.800   -0.625  337.500   -0.0368    0.0134 5664.0000 5964.0000   17.7000  1  2
    1.220    0.400    0.800   -0.375   22.500    0.0071    0.0129 6368.0000 6295.0000   19.4000  1  2
    1.220    0.400    0.800   -0.375   67.500    0.0452    0.0134 6003.0000 5687.0000   30.6000  1  2
    1.220    0.400    0.800   -0.375  112.500    0.0319    0.0180 3319.0000 3176.0000   28.9000  1  2
    1.220    0.400    0.800   -0.375  157.500    0.0228    0.0177 3378.0000 3292.0000   15.2000  1  2
    1.220    0.400    0.800   -0.375  202.500    0.0021    0.0177 3395.0000 3366.0000   15.2000  1  2
    1.220    0.400    0.800   -0.375  247.500   -0.0355    0.0175 3346.0000 3514.0000   28.9000  1  2
    1.220    0.400    0.800   -0.375  292.500   -0.0423    0.0134 5732.0000 6027.0000   30.6000  1  2
    1.220    0.400    0.800   -0.375  337.500   -0.0325    0.0129 6163.0000 6457.0000   19.4000  1  2
    1.220    0.400    0.800   -0.125   22.500    0.0162    0.0126 6713.0000 6558.0000   19.4000  1  2
    1.220    0.400    0.800   -0.125   67.500    0.0077    0.0136 5746.0000 5680.0000   33.0000  1  2
    1.220    0.400    0.800   -0.125  112.500    0.0267    0.0181 3240.0000 3123.0000   32.2000  1  2
    1.220    0.400    0.800   -0.125  157.500    0.0252    0.0184 3120.0000 3046.0000   17.6000  1  2
    1.220    0.400    0.800   -0.125  202.500   -0.0086    0.0184 3105.0000 3108.0000   17.6000  1  2
    1.220    0.400    0.800   -0.125  247.500   -0.0687    0.0180 3108.0000 3417.0000   32.2000  1  2
    1.220    0.400    0.800   -0.125  292.500   -0.0089    0.0135 5758.0000 5834.0000   33.0000  1  2
    1.220    0.400    0.800   -0.125  337.500   -0.0037    0.0126 6635.0000 6675.0000   19.4000  1  2
    1.220    0.400    0.800    0.125   22.500    0.0159    0.0130 6246.0000 6099.0000   18.0000  1  2
    1.220    0.400    0.800    0.125   67.500   -0.0116    0.0139 5383.0000 5465.0000   32.3000  1  2
    1.220    0.400    0.800    0.125  112.500   -0.0127    0.0167 3747.0000 3810.0000   32.7000  1  2
    1.220    0.400    0.800    0.125  157.500    0.0284    0.0188 3038.0000 2921.0000   19.1000  1  2
    1.220    0.400    0.800    0.125  202.500   -0.0213    0.0193 2788.0000 2871.0000   19.1000  1  2
    1.220    0.400    0.800    0.125  247.500   -0.0332    0.0167 3682.0000 3858.0000   32.7000  1  2
    1.220    0.400    0.800    0.125  292.500   -0.0089    0.0138 5486.0000 5559.0000   32.3000  1  2
    1.220    0.400    0.800    0.125  337.500   -0.0232    0.0129 6205.0000 6418.0000   18.0000  1  2
    1.220    0.400    0.800    0.375   22.500   -0.0183    0.0139 5386.0000 5518.0000   15.8000  1  2
    1.220    0.400    0.800    0.375   67.500    0.0257    0.0143 5231.0000 5045.0000   28.8000  1  2
    1.220    0.400    0.800    0.375  112.500    0.0243    0.0165 3913.0000 3784.0000   30.4000  1  2
    1.220    0.400    0.800    0.375  157.500   -0.0409    0.0191 2792.0000 2954.0000   19.5000  1  2
    1.220    0.400    0.800    0.375  202.500    0.0207    0.0196 2771.0000 2693.0000   19.5000  1  2
    1.220    0.400    0.800    0.375  247.500   -0.0333    0.0164 3849.0000 4030.0000   30.4000  1  2
    1.220    0.400    0.800    0.375  292.500   -0.0095    0.0145 4986.0000 5056.0000   28.8000  1  2
    1.220    0.400    0.800    0.375  337.500   -0.0025    0.0138 5540.0000 5564.0000   15.8000  1  2
    1.220    0.400    0.800    0.625   22.500    0.0267    0.0151 4682.0000 4509.0000   13.0000  1  2
    1.220    0.400    0.800    0.625   67.500   -0.0157    0.0155 4302.0000 4392.0000   23.0000  1  2
    1.220    0.400    0.800    0.625  112.500    0.0029    0.0181 3221.0000 3208.0000   25.2000  1  2
    1.220    0.400    0.800    0.625  157.500    0.0097    0.0188 2991.0000 2954.0000   18.3000  1  2
    1.220    0.400    0.800    0.625  202.500   -0.0194    0.0188 2929.0000 3006.0000   18.3000  1  2
    1.220    0.400    0.800    0.625  247.500   -0.0372    0.0183 3086.0000 3249.0000   25.2000  1  2
    1.220    0.400    0.800    0.625  292.500   -0.0126    0.0155 4288.0000 4367.0000   23.0000  1  2
    1.220    0.400    0.800    0.625  337.500   -0.0051    0.0152 4498.0000 4534.0000   13.0000  1  2
    1.220    0.400    0.800    0.875   22.500    0.0155    0.0178 3334.0000 3270.0000   10.6000  1  2
    1.220    0.400    0.800    0.875   67.500   -0.0043    0.0186 3065.0000 3083.0000   15.1000  1  2
    1.220    0.400    0.800    0.875  112.500   -0.0401    0.0230 1929.0000 2039.0000   16.9000  1  2
    1.220    0.400    0.800    0.875  157.500   -0.0013    0.0188 2947.0000 2955.0000   15.0000  1  2
    1.220    0.400    0.800    0.875  202.500   -0.0007    0.0187 2982.0000 2982.0000   15.0000  1  2
    1.220    0.400    0.800    0.875  247.500    0.0093    0.0232 1956.0000 1931.0000   16.9000  1  2
    1.220    0.400    0.800    0.875  292.500    0.0111    0.0183 3170.0000 3122.0000   15.1000  1  2
    1.220    0.400    0.800    0.875  337.500   -0.0075    0.0175 3393.0000 3421.0000   10.6000  1  2
    1.260    0.400    0.777   -0.875   22.500    0.0154    0.0206 2487.0000 2465.0000    7.0400  1  2
    1.260    0.400    0.777   -0.875   67.500    0.0478    0.0200 2675.0000 2570.0000    8.5000  1  2
    1.260    0.400    0.777   -0.875  112.500    0.0961    0.0235 2020.0000 1825.0000    7.4800  1  2
    1.260    0.400    0.777   -0.875  157.500    0.0510    0.0264 1540.0000 1479.0000    4.5700  1  2
    1.260    0.400    0.777   -0.875  202.500   -0.0645    0.0261 1497.0000 1588.0000    4.5700  1  2
    1.260    0.400    0.777   -0.875  247.500   -0.0965    0.0233 1833.0000 2030.0000    7.4800  1  2
    1.260    0.400    0.777   -0.875  292.500   -0.0923    0.0201 2462.0000 2725.0000    8.5000  1  2
    1.260    0.400    0.777   -0.875  337.500   -0.0665    0.0206 2381.0000 2578.0000    7.0400  1  2
    1.260    0.400    0.777   -0.625   22.500    0.0246    0.0154 4483.0000 4343.0000   10.0000  1  2
    1.260    0.400    0.777   -0.625   67.500    0.0607    0.0164 4039.0000 3740.0000   14.7000  1  2
    1.260    0.400    0.777   -0.625  112.500    0.0493    0.0216 2326.0000 2173.0000   13.1000  1  2
