  1    1    1       4.050     -10.922  
  1    1    2       8.265     -12.025  
  1    1    3       7.808      -9.222  
  1    1    4       5.562     -15.280  
  1    1    5       4.335     -14.350  
  1    1    6       3.878     -15.609  
  1    1    7       7.345      -4.417  
  1    1    8       7.435      -9.996  
  1    1    9       5.323      -8.685  
  1    1   10       3.563      -4.990  
  1    1   11       5.469      -3.765  
  1    1   12       7.126      -8.070  
  1    1   13      10.291      -6.161  
  1    1   14       6.693     -12.790  
  1    1   15      13.317      -8.197  
  1    1   16      16.282     -12.729  
  1    1   17      10.759      -4.981  
  1    1   18      11.814      -6.634  
  1    1   19      15.767      -7.735  
  1    1   20       9.393      -9.107  
  1    1   21      12.010     -11.215  
  1    1   22      17.918      -9.142  
  1    1   23      12.220     -14.310  
  1    1   24      14.523     -10.656  
  1    2    1      12.056       2.269  
  1    2    2       6.393       2.780  
  1    2    3      11.238       2.976  
  1    2    4       7.221       8.305  
  1    2    5       6.081      -0.022  
  1    2    6       6.753       0.427  
  1    2    7      11.487       2.181  
  1    2    8       4.378      -1.564  
  1    2    9       8.364       4.731  
  1    2   10       8.670       0.281  
  1    2   11      10.944       5.094  
  1    2   12      12.064       2.016  
  1    2   13      12.837      -2.244  
  1    2   14       7.611      -5.760  
  1    2   15       8.570       2.789  
  1    2   16      12.488      -2.830  
  1    2   17      13.220      -0.933  
  1    2   18      13.961      -4.228  
  1    2   19      14.826      -7.284  
  1    2   20      17.358      -0.542  
  1    2   21      24.057      -7.072  
  1    2   22      19.822      -8.076  
  1    2   23      20.904      -5.580  
  1    2   24      22.434     -11.050  
  1    2   25      19.789      -7.666  
  1    2   26      15.998     -11.945  
  1    2   27      20.215     -10.897  
  1    2   28      17.745     -15.630  
  1    2   29      26.727     -14.545  
  1    2   30       7.487      -2.584  
  1    2   31      26.409     -10.408  
  1    2   32      25.338     -17.099  
  1    2   33      23.235     -14.573  
  1    2   34      22.378     -16.049  
  1    2   35      26.764     -14.440  
  1    2   36      24.308     -16.961  
  1    2   37      30.131     -16.140  
  1    2   38      26.168     -21.456  
  1    2   39      35.196     -13.210  
  1    2   40      32.733     -20.095  
  1    3    1       6.309      -5.619  
  1    3    2       0.413       2.002  
  1    3    3       3.326      -5.029  
  1    3    4       6.692      -5.609  
  1    3    5       8.301     -13.137  
  1    3    6       5.572     -10.274  
  1    3    7       2.989     -12.835  
  1    3    8      14.374      -0.609  
  1    3    9      10.726      -6.408  
  1    3   10      12.072      -5.341  
  1    3   11      18.207      -3.565  
  1    3   12      14.243      -8.897  
  1    3   13      13.483      -0.933  
  1    3   14      11.134      -5.421  
  1    3   15      17.001      -7.364  
  1    3   16      17.295      -6.305  
  1    3   17      21.329      -2.933  
  1    3   18      21.274      -3.518  
  1    3   19      25.095      -4.485  
  1    3   20      24.143      -6.563  
  1    3   21      19.774      -7.679  
  1    3   22      16.714      -7.561  
  1    3   23      19.425      -6.271  
  1    3   24      23.093     -12.355  
  1    4    1      17.451      -2.047  
  1    4    2       1.519       5.432  
  1    4    3      14.574       9.131  
  1    4    4       6.164       9.529  
  1    4    5      14.211       8.278  
  1    4    6       9.102       7.465  
  1    4    7      18.166       6.524  
  1    4    8      17.579       2.317  
  1    4    9      16.362      -0.160  
